iter	Passed	Remaining
235	457	3419
236	459	3415
237	460	3410
238	462	3404
239	463	3400
240	465	3396
241	467	3399
242	470	3402
243	471	3396
244	473	3393
245	475	3389
246	478	3393
247	479	3387
248	481	3385
249	482	3380
250	484	3379
251	486	3373
252	488	3369
253	489	3365
254	492	3368
255	494	3370
256	496	3368
257	498	3363
258	501	3371
259	503	3366
260	505	3367
261	508	3376
262	511	3379
263	514	3384
264	519	3398
265	521	3398
266	525	3412
267	528	3417
268	531	3421
269	534	3423
270	536	3424
271	539	3429
272	542	3430
273	544	3430
274	546	3429
275	549	3433
276	551	3430
277	553	3430
278	557	3437
279	559	3437
280	562	3442
281	565	3446
282	568	3450
283	572	3461
284	574	3460
285	577	3462
286	581	3467
287	584	3475
288	588	3483
289	591	3487
290	594	3488
291	597	3492
292	600	3499
293	603	3503
294	605	3499
295	607	3498
296	610	3501
297	613	3506
298	617	3510
299	620	3516
300	622	3515
301	626	3519
302	628	3519
303	630	3519
304	633	3518
305	635	3517
306	637	3514
307	639	3514
308	642	3514
309	644	3512
310	646	3510
311	648	3507
312	650	3508
313	653	3507
314	655	3507
315	657	3504
316	659	3503
317	661	3501
318	663	3498
319	666	3498
320	668	3498
321	671	3499
322	674	3501
323	677	3504
324	680	3508
325	683	3511
326	688	3521
327	691	3524
328	694	3527
329	696	3526
330	698	3522
331	700	3521
332	703	3520
333	705	3520
334	708	3521
335	710	3521
336	713	3521
337	715	3516
338	716	3512
339	718	3510
340	721	3507
341	723	3505
342	724	3501
343	726	3498
344	728	3493
345	729	3488
346	731	3485
347	734	3485
348	735	3481
349	737	3476
350	739	3473
351	741	3473
352	744	3473
353	746	3469
354	748	3466
355	751	3468
356	753	3466
357	754	3461
358	756	3459
359	758	3455
360	760	3452
361	762	3450
362	765	3450
363	767	3449
364	770	3451
365	772	3450
366	774	3447
367	776	3442
368	778	3441
369	780	3437
370	781	3433
371	784	3433
372	787	3436
373	789	3434
374	792	3432
375	794	3432
376	796	3430
377	799	3430
378	801	3428
379	804	3428
380	807	3429
381	809	3429
382	812	3429
383	814	3426
384	815	3421
385	817	3420
386	820	3420
387	824	3424
388	827	3425
389	829	3426
390	833	3428
391	836	3431
392	839	3432
393	842	3434
394	845	3435
395	848	3435
396	850	3435
397	854	3439
398	858	3442
399	860	3442
400	862	3441
401	865	3442
402	867	3439
403	869	3436
404	871	3432
405	875	3435
406	877	3433
407	879	3432
408	882	3433
409	885	3433
410	887	3430
411	890	3433
412	894	3436
413	896	3435
414	899	3434
415	900	3430
416	903	3430
417	907	3434
418	910	3435
419	913	3436
420	916	3437
421	919	3439
422	923	3443
423	926	3443
424	929	3445
425	932	3446
426	935	3446
427	937	3444
428	939	3440
429	942	3441
430	945	3442
431	948	3441
432	950	3441
433	953	3440
434	955	3438
435	958	3437
436	960	3436
437	963	3434
438	965	3432
439	968	3433
440	971	3434
441	974	3435
442	977	3436
443	981	3438
444	984	3441
445	987	3442
446	991	3444
447	994	3444
448	997	3446
449	1001	3448
450	1004	3449
451	1007	3450
452	1010	3449
453	1013	3449
454	1016	3451
455	1019	3453
456	1022	3453
457	1024	3449
458	1028	3452
459	1030	3449
460	1032	3445
461	1033	3440
462	1034	3435
463	1037	3435
464	1039	3431
465	1040	3425
466	1042	3421
467	1045	3421
468	1046	3416
469	1048	3411
470	1049	3407
471	1051	3405
472	1053	3402
473	1055	3397
474	1057	3394
475	1060	3394
476	1063	3394
477	1065	3393
478	1068	3393
479	1071	3392
480	1074	3393
481	1076	3389
482	1078	3388
483	1081	3387
484	1082	3382
485	1084	3379
486	1087	3378
487	1089	3375
488	1090	3370
489	1092	3368
490	1094	3362
491	1095	3357
492	1110	3394
493	1121	3417
494	1124	3419
495	1128	3422
496	1131	3422
497	1134	3422
498	1137	3421
499	1140	3420
500	1142	3417
501	1143	3413
502	1146	3413
503	1148	3407
504	1149	3403
505	1151	3399
506	1154	3399
507	1156	3395
508	1157	3391
509	1159	3386
510	1161	3385
511	1163	3380
512	1164	3376
513	1166	3371
514	1168	3369
515	1171	3368
516	1173	3367
517	1176	3366
518	1179	3364
519	1180	3359
520	1181	3354
521	1184	3355
522	1186	3351
523	1187	3345
524	1188	3340
525	1192	3341
526	1195	3341
527	1198	3341
528	1200	3337
529	1202	3334
530	1203	3329
531	1205	3325
532	1207	3323
533	1209	3319
534	1210	3315
535	1212	3311
536	1215	3311
537	1216	3306
538	1218	3302
539	1219	3297
540	1222	3297
541	1224	3295
542	1226	3291
543	1228	3288
544	1231	3288
545	1233	3285
546	1235	3282
547	1238	3281
548	1240	3277
549	1243	3277
550	1245	3275
551	1247	3271
552	1248	3267
553	1250	3263
554	1252	3261
555	1254	3259
556	1257	3258
557	1260	3257
558	1262	3254
559	1263	3249
560	1265	3245
561	1266	3241
562	1268	3238
563	1270	3233
564	1271	3228
565	1272	3225
566	1274	3221
567	1277	3220
568	1279	3216
569	1280	3212
570	1282	3209
571	1284	3206
572	1286	3203
573	1288	3200
574	1290	3197
575	1292	3194
576	1293	3190
577	1295	3186
578	1296	3182
579	1299	3181
580	1301	3178
581	1303	3174
582	1304	3171
583	1307	3170
584	1309	3167
585	1310	3162
586	1312	3158
587	1314	3156
588	1317	3156
589	1318	3152
590	1321	3151
591	1324	3149
592	1326	3146
593	1327	3141
594	1330	3140
595	1331	3136
596	1334	3135
597	1338	3138
598	1342	3139
599	1345	3138
600	1348	3139
601	1350	3135
602	1352	3133
603	1355	3132
604	1357	3130
605	1360	3128
606	1361	3125
607	1363	3120
608	1364	3116
609	1367	3115
610	1370	3115
611	1372	3113
612	1375	3112
613	1377	3109
614	1378	3105
615	1380	3100
616	1381	3096
617	1384	3095
618	1385	3091
619	1387	3088
620	1388	3084
621	1391	3083
622	1393	3079
623	1394	3076
624	1397	3074
625	1399	3072
626	1400	3067
627	1402	3063
628	1403	3058
629	1404	3054
630	1407	3053
631	1409	3049
632	1410	3046
633	1412	3042
634	1413	3038
635	1415	3035
636	1416	3030
637	1417	3026
638	1419	3023
639	1421	3020
640	1422	3015
641	1423	3011
642	1424	3007
643	1426	3003
644	1428	3001
645	1430	2997
646	1431	2993
647	1433	2990
648	1434	2986
649	1437	2985
650	1438	2981
651	1440	2978
652	1442	2975
653	1444	2973
654	1446	2970
655	1447	2966
656	1449	2963
657	1451	2960
658	1453	2957
659	1454	2953
660	1456	2949
661	1457	2945
662	1459	2942
663	1460	2939
664	1462	2935
665	1463	2931
666	1464	2926
667	1466	2923
668	1468	2920
669	1469	2917
670	1471	2913
671	1472	2910
672	1474	2907
673	1476	2904
674	1477	2900
675	1479	2897
676	1480	2894
677	1482	2890
678	1483	2885
679	1484	2881
680	1485	2877
681	1487	2874
682	1488	2871
683	1490	2867
684	1491	2863
685	1492	2859
686	1494	2856
687	1497	2855
688	1498	2851
689	1500	2847
690	1501	2844
691	1502	2840
692	1504	2837
693	1505	2832
694	1506	2828
695	1508	2826
696	1509	2822
697	1511	2818
698	1512	2815
699	1513	2811
700	1515	2807
701	1516	2804
702	1518	2801
703	1520	2800
704	1522	2796
705	1523	2792
706	1525	2790
707	1526	2786
708	1528	2782
709	1529	2779
710	1531	2776
711	1533	2773
712	1534	2770
713	1536	2767
714	1537	2763
715	1538	2759
716	1540	2755
717	1541	2752
718	1544	2751
719	1547	2750
720	1549	2748
721	1552	2747
722	1554	2746
723	1557	2745
724	1561	2745
725	1563	2743
726	1565	2741
727	1567	2737
728	1568	2734
729	1569	2730
730	1571	2727
731	1572	2723
732	1575	2722
733	1577	2720
734	1578	2717
735	1580	2714
736	1581	2710
737	1583	2707
738	1584	2703
739	1585	2700
740	1587	2697
741	1588	2693
742	1589	2689
743	1591	2686
744	1592	2683
745	1594	2679
746	1595	2676
747	1597	2673
748	1598	2669
749	1600	2666
750	1601	2663
751	1602	2660
752	1604	2657
753	1605	2653
754	1606	2649
755	1608	2646
756	1610	2644
757	1611	2640
758	1613	2637
759	1614	2634
760	1616	2631
761	1617	2628
762	1619	2625
763	1620	2622
764	1622	2618
765	1623	2615
766	1624	2612
767	1626	2609
768	1628	2606
769	1629	2603
770	1631	2600
771	1632	2597
772	1634	2593
773	1635	2590
774	1637	2588
775	1638	2584
776	1639	2581
777	1641	2577
778	1642	2574
779	1644	2571
780	1645	2568
781	1647	2565
782	1648	2561
783	1649	2558
784	1651	2555
785	1653	2553
786	1654	2550
787	1656	2547
788	1657	2544
789	1659	2541
790	1660	2538
791	1662	2535
792	1663	2532
793	1664	2528
794	1666	2526
795	1667	2522
796	1670	2522
797	1680	2531
798	1752	2634
799	1758	2638
800	1762	2637
801	1766	2639
802	1773	2643
803	1777	2643
804	1780	2643
805	1784	2643
806	1788	2644
807	1792	2643
808	1795	2643
809	1798	2641
810	1801	2640
811	1805	2641
812	1808	2640
813	1811	2639
814	1814	2638
815	1817	2637
816	1821	2637
817	1824	2636
818	1828	2636
819	1831	2635
820	1834	2635
821	1838	2634
822	1841	2634
823	1845	2633
824	1848	2632
825	1851	2630
826	1854	2629
827	1856	2628
828	1860	2627
829	1863	2626
830	1866	2625
831	1869	2625
832	1873	2624
833	1876	2623
834	1879	2622
835	1883	2622
836	1885	2620
837	1889	2620
838	1892	2618
839	1894	2616
840	1897	2615
841	1901	2614
842	1903	2612
843	1904	2608
844	1905	2604
845	1907	2601
846	1908	2598
847	1910	2594
848	1911	2591
849	1913	2589
850	1915	2586
851	1916	2582
852	1918	2579
853	1919	2576
854	1921	2572
855	1922	2568
856	1923	2565
857	1925	2562
858	1926	2559
859	1928	2556
860	1929	2552
861	1930	2549
862	1933	2546
863	1934	2543
864	1936	2540
865	1938	2537
866	1939	2534
867	1940	2531
868	1942	2527
869	1943	2524
870	1945	2521
871	1946	2517
872	1947	2514
873	1949	2511
874	1951	2508
875	1952	2505
876	1954	2502
877	1957	2500
878	1959	2499
879	1961	2497
880	1964	2495
881	1967	2494
882	1970	2492
883	1972	2490
884	1975	2489
885	1979	2489
886	1983	2488
887	1986	2488
888	1990	2487
889	1992	2484
890	1995	2483
891	1998	2482
892	2001	2481
893	2005	2481
894	2009	2480
895	2012	2479
896	2015	2478
897	2018	2476
898	2021	2475
899	2023	2473
900	2026	2472
901	2030	2471
902	2033	2470
903	2036	2468
904	2038	2466
905	2041	2464
906	2044	2463
907	2047	2461
908	2049	2460
909	2053	2459
910	2055	2457
911	2058	2456
912	2060	2453
913	2063	2452
914	2066	2450
915	2069	2448
916	2072	2447
917	2074	2444
918	2076	2442
919	2078	2440
920	2081	2438
921	2084	2436
922	2086	2434
923	2089	2432
924	2092	2431
925	2094	2428
926	2095	2425
927	2097	2422
928	2098	2419
929	2100	2416
930	2102	2414
931	2104	2411
932	2106	2408
933	2108	2405
934	2109	2402
935	2111	2399
936	2112	2396
937	2114	2393
938	2115	2390
939	2117	2387
940	2118	2384
941	2119	2381
942	2121	2378
943	2123	2374
944	2124	2371
945	2125	2368
946	2127	2365
947	2128	2362
948	2131	2360
949	2133	2358
950	2135	2355
951	2136	2352
952	2138	2349
953	2140	2346
954	2143	2345
955	2145	2342
956	2146	2339
957	2147	2336
958	2148	2332
959	2150	2329
960	2151	2326
961	2153	2323
962	2155	2320
963	2157	2318
964	2160	2316
965	2163	2315
966	2166	2314
967	2168	2311
968	2170	2308
969	2171	2306
970	2173	2302
971	2174	2299
972	2176	2296
973	2177	2293
974	2179	2290
975	2181	2288
976	2182	2285
977	2184	2282
978	2185	2279
979	2186	2275
980	2187	2272
981	2189	2269
982	2191	2267
983	2193	2264
984	2195	2261
985	2196	2258
986	2197	2255
987	2199	2252
988	2200	2249
989	2202	2246
990	2203	2243
991	2204	2240
992	2206	2237
993	2208	2234
994	2209	2231
995	2211	2229
996	2213	2226
997	2214	2223
998	2216	2220
999	2217	2217
1000	2219	2214
1001	2221	2213
1002	2223	2210
1003	2226	2208
1004	2229	2206
1005	2231	2204
1006	2234	2203
1007	2237	2202
1008	2240	2200
1009	2242	2198
1010	2244	2195
1011	2245	2192
1012	2246	2189
1013	2248	2186
1014	2249	2183
1015	2252	2181
1016	2255	2180
1017	2258	2178
1018	2261	2177
1019	2266	2177
1020	2269	2176
1021	2273	2175
1022	2275	2173
1023	2277	2170
1024	2280	2169
1025	2282	2167
1026	2284	2163
1027	2285	2161
1028	2286	2158
1029	2288	2154
1030	2289	2152
1031	2291	2149
1032	2292	2146
1033	2293	2142
1034	2295	2139
1035	2296	2136
1036	2297	2133
1037	2299	2130
1038	2300	2127
1039	2301	2124
1040	2302	2121
1041	2304	2118
1042	2305	2115
1043	2307	2112
1044	2308	2109
1045	2309	2106
1046	2311	2103
1047	2312	2101
1048	2314	2098
1049	2316	2095
1050	2317	2092
1051	2318	2089
1052	2319	2086
1053	2320	2083
1054	2321	2079
1055	2323	2076
1056	2324	2073
1057	2325	2070
1058	2327	2067
1059	2328	2064
1060	2329	2061
1061	2330	2058
1062	2332	2055
1063	2333	2053
1064	2335	2050
1065	2336	2047
1066	2338	2044
1067	2339	2041
1068	2341	2038
1069	2342	2035
1070	2343	2032
1071	2345	2030
1072	2346	2027
1073	2347	2024
1074	2349	2021
1075	2351	2018
1076	2352	2016
1077	2354	2013
1078	2355	2010
1079	2357	2008
1080	2358	2005
1081	2360	2002
1082	2361	1999
1083	2363	1996
1084	2364	1994
1085	2366	1991
1086	2368	1989
1087	2369	1986
1088	2371	1983
1089	2372	1980
1090	2374	1978
1091	2375	1975
1092	2377	1972
1093	2378	1969
1094	2379	1966
1095	2381	1964
1096	2383	1961
1097	2384	1959
1098	2386	1956
1099	2387	1953
1100	2389	1950
1101	2390	1948
1102	2392	1945
1103	2394	1943
1104	2396	1940
1105	2397	1937
1106	2399	1935
1107	2400	1932
1108	2401	1929
1109	2402	1926
1110	2403	1923
1111	2405	1920
1112	2407	1918
1113	2408	1915
1114	2409	1912
1115	2411	1910
1116	2413	1907
1117	2414	1904
1118	2415	1902
1119	2417	1899
1120	2419	1896
1121	2420	1894
1122	2422	1891
1123	2423	1888
1124	2424	1886
1125	2427	1883
1126	2428	1881
1127	2430	1878
1128	2431	1875
1129	2432	1872
1130	2435	1871
1131	2436	1868
1132	2438	1865
1133	2439	1863
1134	2441	1860
1135	2442	1857
1136	2444	1855
1137	2445	1852
1138	2446	1849
1139	2448	1846
1140	2449	1844
1141	2450	1841
1142	2452	1838
1143	2453	1836
1144	2455	1833
1145	2456	1830
1146	2457	1827
1147	2459	1824
1148	2460	1822
1149	2461	1819
1150	2463	1816
1151	2464	1814
1152	2466	1811
1153	2467	1809
1154	2468	1806
1155	2470	1803
1156	2471	1800
1157	2473	1798
1158	2474	1795
1159	2476	1793
1160	2477	1790
1161	2479	1788
1162	2481	1785
1163	2482	1783
1164	2484	1780
1165	2485	1777
1166	2487	1775
1167	2488	1772
1168	2490	1770
1169	2491	1767
1170	2492	1764
1171	2494	1762
1172	2495	1759
1173	2497	1757
1174	2499	1755
1175	2502	1753
1176	2504	1750
1177	2505	1748
1178	2506	1745
1179	2508	1743
1180	2509	1740
1181	2511	1738
1182	2513	1735
1183	2514	1733
1184	2516	1730
1185	2517	1727
1186	2519	1725
1187	2520	1722
1188	2521	1720
1189	2523	1717
1190	2524	1714
1191	2525	1712
1192	2527	1709
1193	2528	1707
1194	2530	1704
1195	2532	1702
1196	2533	1699
1197	2536	1697
1198	2537	1695
1199	2539	1692
1200	2540	1690
1201	2542	1687
1202	2543	1684
1203	2544	1682
1204	2546	1679
1205	2547	1677
1206	2549	1674
1207	2550	1672
1208	2551	1669
1209	2553	1667
1210	2555	1664
1211	2556	1662
1212	2558	1659
1213	2559	1657
1214	2560	1654
1215	2562	1652
1216	2563	1649
1217	2564	1646
1218	2566	1644
1219	2568	1641
1220	2569	1639
1221	2570	1636
1222	2571	1633
1223	2572	1631
1224	2574	1628
1225	2575	1626
1226	2577	1623
1227	2578	1621
1228	2580	1618
1229	2581	1616
1230	2583	1613
1231	2586	1612
1232	2590	1611
1233	2593	1609
1234	2595	1607
1235	2598	1606
1236	2601	1604
1237	2604	1603
1238	2607	1601
1239	2608	1598
1240	2610	1596
1241	2612	1594
1242	2615	1592
1243	2617	1590
1244	2620	1588
1245	2624	1587
1246	2626	1585
1247	2627	1583
1248	2628	1580
1249	2630	1578
1250	2631	1575
1251	2633	1573
1252	2635	1571
1253	2636	1568
1254	2638	1566
1255	2639	1563
1256	2640	1560
1257	2642	1558
1258	2643	1556
1259	2645	1553
1260	2646	1551
1261	2648	1548
1262	2649	1546
1263	2651	1544
1264	2654	1542
1265	2655	1539
1266	2657	1537
1267	2658	1534
1268	2660	1532
1269	2662	1530
1270	2663	1527
1271	2665	1525
1272	2668	1524
1273	2670	1521
1274	2672	1519
1275	2673	1517
1276	2675	1514
1277	2676	1512
1278	2677	1509
1279	2679	1507
1280	2680	1504
1281	2684	1503
1282	2686	1501
1283	2687	1498
1284	2689	1496
1285	2690	1493
1286	2692	1491
1287	2693	1489
1288	2695	1486
1289	2696	1484
1290	2698	1481
1291	2700	1479
1292	2701	1477
1293	2702	1474
1294	2703	1471
1295	2704	1469
1296	2706	1466
1297	2707	1464
1298	2709	1461
1299	2710	1459
1300	2712	1457
1301	2714	1455
1302	2718	1453
1303	2719	1451
1304	2721	1449
1305	2723	1447
1306	2725	1445
1307	2727	1442
1308	2731	1441
1309	2734	1440
1310	2737	1438
1311	2739	1436
1312	2741	1434
1313	2743	1432
1314	2745	1429
1315	2746	1427
1316	2748	1425
1317	2749	1422
1318	2751	1420
1319	2752	1418
1320	2754	1415
1321	2756	1413
1322	2757	1411
1323	2759	1408
1324	2760	1406
1325	2762	1404
1326	2765	1402
1327	2769	1401
1328	2771	1399
1329	2773	1397
1330	2774	1394
1331	2775	1391
1332	2777	1389
1333	2780	1388
1334	2782	1386
1335	2785	1384
1336	2787	1382
1337	2789	1379
1338	2790	1377
1339	2792	1375
1340	2793	1372
1341	2795	1370
1342	2797	1368
1343	2798	1365
1344	2800	1363
1345	2801	1361
1346	2802	1358
1347	2804	1356
1348	2806	1354
1349	2807	1351
1350	2809	1349
1351	2811	1347
1352	2814	1345
1353	2817	1344
1354	2819	1341
1355	2820	1339
1356	2822	1337
1357	2825	1335
1358	2827	1333
1359	2831	1332
1360	2833	1330
1361	2835	1328
1362	2837	1326
1363	2838	1323
1364	2840	1321
1365	2842	1319
1366	2844	1317
1367	2845	1314
1368	2847	1312
1369	2848	1310
1370	2850	1307
1371	2851	1305
1372	2853	1303
1373	2855	1300
1374	2856	1298
1375	2858	1296
1376	2860	1294
1377	2863	1292
1378	2866	1290
1379	2868	1288
1380	2869	1286
1381	2871	1283
1382	2872	1281
1383	2874	1279
1384	2875	1276
1385	2877	1274
1386	2878	1272
1387	2880	1270
1388	2881	1267
1389	2883	1265
1390	2884	1262
1391	2885	1260
1392	2887	1258
1393	2888	1255
1394	2890	1253
1395	2892	1251
1396	2894	1249
1397	2896	1247
1398	2897	1244
1399	2899	1242
1400	2900	1240
1401	2902	1237
1402	2903	1235
1403	2905	1233
1404	2907	1231
1405	2910	1229
1406	2914	1228
1407	2916	1226
1408	2920	1225
1409	2923	1223
1410	2925	1221
1411	2928	1219
1412	2930	1217
1413	2931	1214
1414	2932	1212
1415	2934	1210
1416	2935	1207
1417	2937	1205
1418	2939	1203
1419	2942	1201
1420	2945	1200
1421	2947	1198
1422	2948	1195
1423	2949	1193
1424	2951	1190
1425	2952	1188
1426	2954	1186
1427	2955	1183
1428	2957	1181
1429	2958	1179
1430	2960	1176
1431	2961	1174
1432	2963	1172
1433	2964	1170
1434	2966	1167
1435	2967	1165
1436	2969	1163
1437	2970	1161
1438	2972	1158
1439	2973	1156
1440	2975	1154
1441	2976	1151
1442	2978	1149
1443	2980	1147
1444	2982	1145
1445	2984	1143
1446	2985	1141
1447	2987	1138
1448	2988	1136
1449	2989	1134
1450	2991	1131
1451	2992	1129
1452	2994	1127
1453	2995	1125
1454	2997	1122
1455	2998	1120
1456	3000	1118
1457	3001	1115
1458	3003	1113
1459	3004	1111
1460	3006	1109
1461	3007	1106
1462	3009	1104
1463	3010	1102
1464	3012	1100
1465	3014	1097
1466	3015	1095
1467	3016	1093
1468	3018	1090
1469	3019	1088
1470	3020	1086
1471	3022	1084
1472	3023	1081
1473	3024	1079
1474	3026	1077
1475	3027	1074
1476	3029	1072
1477	3030	1070
1478	3032	1068
1479	3033	1065
1480	3035	1063
1481	3036	1061
1482	3038	1059
1483	3039	1056
1484	3041	1054
1485	3042	1052
1486	3044	1050
1487	3045	1048
1488	3047	1045
1489	3048	1043
1490	3049	1041
1491	3051	1038
1492	3053	1036
1493	3054	1034
1494	3056	1032
1495	3057	1030
1496	3058	1027
1497	3059	1025
1498	3061	1023
1499	3062	1020
1500	3064	1018
1501	3065	1016
1502	3067	1014
1503	3068	1012
1504	3070	1009
1505	3071	1007
1506	3072	1005
1507	3074	1002
1508	3075	1000
1509	3077	998
1510	3078	996
1511	3080	994
1512	3081	991
1513	3082	989
1514	3084	987
1515	3085	985
1516	3087	982
1517	3088	980
1518	3089	978
1519	3090	976
1520	3092	973
1521	3094	971
1522	3096	969
1523	3098	967
1524	3099	965
1525	3101	963
1526	3102	961
1527	3103	958
1528	3105	956
1529	3106	954
1530	3108	952
1531	3109	950
1532	3111	947
1533	3112	945
1534	3114	943
1535	3115	941
1536	3117	939
1537	3118	936
1538	3120	934
1539	3121	932
1540	3123	930
1541	3124	928
1542	3126	925
1543	3127	923
1544	3129	921
1545	3130	919
1546	3132	917
1547	3133	915
1548	3135	912
1549	3136	910
1550	3138	908
1551	3140	906
1552	3142	904
1553	3143	902
1554	3145	900
1555	3146	897
1556	3148	895
1557	3150	893
1558	3151	891
1559	3153	889
1560	3154	887
1561	3156	885
1562	3157	882
1563	3158	880
1564	3160	878
1565	3161	876
1566	3163	874
1567	3164	871
1568	3166	869
1569	3167	867
1570	3169	865
1571	3171	863
1572	3172	861
1573	3174	859
1574	3175	856
1575	3177	854
1576	3179	852
1577	3180	850
1578	3181	848
1579	3182	846
1580	3184	843
1581	3185	841
1582	3186	839
1583	3188	837
1584	3189	835
1585	3191	833
1586	3193	830
1587	3194	828
1588	3195	826
1589	3197	824
1590	3198	822
1591	3200	820
1592	3201	817
1593	3203	815
1594	3204	813
1595	3206	811
1596	3207	809
1597	3208	807
1598	3209	804
1599	3211	802
1600	3212	800
1601	3213	798
1602	3215	796
1603	3216	794
1604	3218	792
1605	3220	790
1606	3221	787
1607	3223	785
1608	3224	783
1609	3225	781
1610	3227	779
1611	3229	777
1612	3230	775
1613	3232	773
1614	3233	770
1615	3235	768
1616	3237	766
1617	3238	764
1618	3240	762
1619	3241	760
1620	3242	758
1621	3244	756
1622	3246	754
1623	3247	751
1624	3248	749
1625	3250	747
1626	3252	745
1627	3253	743
1628	3255	741
1629	3257	739
1630	3259	737
1631	3262	735
1632	3265	733
1633	3268	732
1634	3271	730
1635	3274	728
1636	3277	726
1637	3280	725
1638	3282	722
1639	3283	720
1640	3285	718
1641	3286	716
1642	3287	714
1643	3288	712
1644	3290	710
1645	3292	708
1646	3295	706
1647	3298	704
1648	3300	702
1649	3301	700
1650	3304	698
1651	3305	696
1652	3307	694
1653	3308	692
1654	3310	690
1655	3311	687
1656	3313	685
1657	3314	683
1658	3316	681
1659	3318	679
1660	3319	677
1661	3321	675
1662	3322	673
1663	3323	671
1664	3325	669
1665	3326	666
1666	3327	664
1667	3329	662
1668	3330	660
1669	3332	658
1670	3334	656
1671	3335	654
1672	3336	652
1673	3338	650
1674	3339	648
1675	3341	645
1676	3342	643
1677	3344	641
1678	3345	639
1679	3347	637
1680	3349	635
1681	3350	633
1682	3352	631
1683	3353	629
1684	3355	627
1685	3356	625
1686	3358	623
1687	3359	620
1688	3360	618
1689	3362	616
1690	3363	614
1691	3364	612
1692	3366	610
1693	3368	608
1694	3369	606
1695	3371	604
1696	3372	602
1697	3373	600
1698	3375	597
1699	3376	595
1700	3378	593
1701	3380	591
1702	3381	589
1703	3382	587
1704	3384	585
1705	3386	583
1706	3387	581
1707	3389	579
1708	3390	577
1709	3391	575
1710	3393	573
1711	3396	571
1712	3398	569
1713	3399	567
1714	3401	565
1715	3402	563
1716	3404	561
1717	3405	558
1718	3406	556
1719	3408	554
1720	3409	552
1721	3410	550
1722	3412	548
1723	3413	546
1724	3415	544
1725	3416	542
1726	3418	540
1727	3419	538
1728	3421	536
1729	3423	534
1730	3424	532
1731	3426	530
1732	3427	528
1733	3429	526
1734	3430	523
1735	3431	521
1736	3432	519
1737	3434	517
1738	3435	515
