iter	RMSE
261	36764.76432
262	36750.5273
263	36749.57404
264	36749.02024
265	36748.08945
266	36747.71406
267	36747.11994
268	36747.11393
269	36746.67225
270	36745.71674
271	36732.33604
272	36731.20805
273	36730.69384
274	36729.99825
275	36729.99424
276	36729.63019
277	36727.61661
278	36727.12527
279	36726.58136
280	36726.32716
281	36725.79902
282	36722.62424
283	36722.14296
284	36721.41984
285	36721.09966
286	36720.59429
287	36719.91414
288	36719.44674
289	36719.35004
290	36719.16373
291	36718.53272
292	36718.53269
293	36718.04672
294	36717.87155
295	36717.69298
296	36717.54492
297	36715.51289
298	36715.13072
299	36713.57311
300	36713.32565
301	36712.22205
302	36712.08785
303	36705.05828
304	36700.58302
305	36700.58035
306	36700.57965
307	36699.616
308	36699.60917
309	36697.74722
310	36697.7472
311	36697.74718
312	36697.74686
313	36694.1861
314	36694.16516
315	36694.16392
316	36693.91366
317	36693.09688
318	36692.21716
319	36691.42415
320	36689.68724
321	36689.68722
322	36689.31459
323	36689.31391
324	36687.57057
325	36687.55137
326	36687.23282
327	36686.65907
328	36686.65906
329	36686.55884
330	36686.55035
331	36686.55033
332	36684.65379
333	36683.8752
334	36683.87518
335	36683.61184
336	36683.61183
337	36683.42944
338	36682.69725
339	36681.00242
340	36680.31328
341	36680.31327
342	36680.29611
343	36680.2961
344	36680.29458
345	36680.26755
346	36680.26754
347	36678.56719
348	36676.93096
349	36676.29947
350	36675.57853
351	36675.57851
352	36674.97808
353	36674.9688
354	36674.84853
355	36674.84223
356	36674.84156
357	36674.84155
358	36674.61013
359	36674.04363
360	36672.51728
361	36669.74956
362	36669.74955
363	36669.21554
364	36667.69895
365	36667.69669
366	36667.69668
367	36667.68501
368	36665.08164
369	36665.08163
370	36663.58183
371	36663.57298
372	36662.14491
373	36662.14326
374	36661.55523
375	36661.15196
376	36660.60683
377	36659.2498
378	36658.69012
379	36658.68861
380	36658.1635
381	36658.15463
382	36656.72118
383	36656.71932
384	36656.31441
385	36654.89964
386	36654.89964
387	36653.60872
388	36653.60871
389	36652.39037
390	36652.38482
391	36651.00954
392	36651.00303
393	36649.68252
394	36649.68189
395	36648.39458
396	36647.33107
397	36647.33107
398	36647.33063
399	36646.92921
400	36645.66246
401	36645.66245
402	36645.60047
403	36645.09129
404	36645.09129
405	36643.96226
406	36643.96225
407	36643.56149
408	36642.32977
409	36642.32977
410	36641.96544
411	36641.68958
412	36641.68958
413	36641.68938
414	36641.68937
415	36641.68937
416	36641.68937
417	36641.68656
418	36641.50039
419	36640.41536
420	36639.93896
421	36638.92192
422	36638.9077
423	36638.90527
424	36637.72847
425	36637.67024
426	36637.29801
427	36637.24346
428	36636.0788
429	36636.07591
430	36635.11273
431	36633.99376
432	36633.98738
433	36631.62087
434	36628.35686
435	36627.25052
436	36627.25051
437	36626.34416
438	36620.4588
439	36619.38016
440	36618.34202
441	36617.48645
442	36617.48407
443	36613.03887
444	36613.0365
445	36612.66485
446	36611.83518
447	36611.05218
448	36610.63388
449	36606.35589
450	36606.35588
451	36605.36694
452	36605.36119
453	36604.33722
454	36604.33722
455	36603.35107
456	36603.34725
457	36596.68237
458	36592.56484
459	36592.56232
460	36592.55256
461	36592.54736
462	36590.12721
463	36585.3512
464	36585.34199
465	36585.33036
466	36581.36399
467	36580.40109
468	36576.58961
469	36573.55638
470	36573.55351
471	36573.55072
472	36572.24268
473	36572.24267
474	36570.08031
475	36569.68147
476	36569.68146
477	36569.65676
478	36569.27022
479	36569.27021
480	36569.26967
481	36566.41534
482	36565.55671
483	36564.77915
484	36564.75037
485	36561.08218
486	36561.07364
487	36561.00137
488	36560.99667
489	36560.99213
490	36560.99184
491	36560.65765
492	36560.65542
493	36559.90534
494	36557.89665
495	36557.53655
496	36556.60049
497	36556.26156
498	36555.88078
499	36555.85781
500	36555.85694
501	36552.32685
502	36552.32684
503	36552.26439
504	36552.26439
505	36552.17397
506	36552.16016
507	36552.1592
508	36552.15829
509	36552.00369
510	36552.00289
511	36551.64411
512	36549.13453
513	36548.81156
514	36548.80867
515	36545.40432
516	36545.39653
517	36544.13745
518	36543.69834
519	36543.69711
520	36543.69711
521	36543.68704
522	36543.27323
523	36542.54605
524	36542.49617
525	36542.17951
526	36541.86794
527	36538.58517
528	36538.58486
529	36538.503
530	36535.8893
531	36535.15196
532	36535.15015
533	36535.14092
534	36535.13633
535	36535.12227
536	36535.11314
537	36533.9053
538	36533.9023
539	36533.49725
540	36533.48966
541	36533.33221
542	36533.03368
543	36532.88384
544	36532.87232
545	36532.53575
546	36532.18704
547	36532.18679
548	36532.17792
549	36532.02058
550	36531.87248
551	36531.87248
552	36531.87248
553	36531.86219
554	36511.64136
555	36511.63422
556	36510.73121
557	36510.73121
558	36508.27642
559	36508.26711
560	36508.26711
561	36508.25989
562	36508.25989
563	36505.12028
564	36505.11362
565	36505.11118
566	36505.07064
567	36505.06824
568	36505.06193
569	36504.91286
570	36504.91068
571	36504.02964
572	36503.75421
573	36503.3624
574	36502.6708
575	36502.66727
576	36502.51549
577	36499.4934
578	36499.48376
579	36498.34207
580	36498.30684
581	36498.30684
582	36497.64951
583	36497.58406
584	36497.58126
585	36497.57522
586	36497.41971
587	36497.12265
588	36496.76814
589	36496.76457
590	36496.48239
591	36496.4782
592	36496.4782
593	36494.24366
594	36494.18607
595	36494.02804
596	36474.95008
597	36474.94645
598	36474.40065
599	36473.77937
600	36473.42495
601	36473.27175
602	36472.41403
603	36472.35636
604	36470.08773
605	36469.02304
606	36468.87847
607	36468.87224
608	36468.6019
609	36468.45858
610	36467.81718
611	36466.98136
612	36466.97862
613	36466.65278
614	36466.41095
615	36463.50983
616	36463.26106
617	36462.66288
618	36462.66022
619	36462.65488
620	36462.49679
621	36462.25462
622	36462.02083
623	36462.01826
624	36462.01826
625	36462.01299
626	36462.01263
627	36461.70005
628	36461.69769
629	36461.1351
630	36460.97166
631	36460.96944
632	36460.9673
633	36460.96525
634	36460.74446
635	36460.74143
636	36460.74143
637	36460.47916
638	36460.32064
639	36459.78758
640	36459.46608
641	36459.46417
642	36458.6511
643	36458.50495
644	36458.50495
645	36412.86709
646	36412.86433
647	36410.76204
648	36410.72173
649	36410.51893
650	36410.518
651	36410.518
652	36409.04983
653	36408.28535
654	36408.28535
655	36408.28424
656	36407.74522
657	36407.43734
658	36406.71352
659	36406.71352
660	36388.79313
661	36388.60073
662	36387.91754
663	36387.91753
664	36387.73677
665	36387.73677
666	36387.7354
667	36387.7354
668	36361.9836
669	36361.21265
670	36361.21264
671	36361.21128
672	36336.85788
673	36334.92904
674	36292.23798
675	36291.64779
676	36291.08959
677	36290.83347
678	36290.30563
679	36290.16867
680	36290.1621
681	36289.66333
682	36287.7166
683	36287.68584
684	36287.18483
685	36287.17815
686	36287.17178
687	36286.68997
688	36286.68502
689	36286.65494
690	36286.52916
691	36284.15067
692	36284.14802
693	36284.14204
694	36282.38918
695	36282.09397
696	36281.62416
697	36281.6191
698	36281.37508
699	36280.90254
700	36280.4575
701	36280.31837
702	36279.01059
703	36278.71404
704	36278.68994
705	36278.68439
706	36238.84463
707	36238.46153
708	36238.01338
709	36238.00115
710	36237.98956
711	36237.62639
712	36237.37557
713	36237.03202
714	36237.02086
715	36236.8017
716	36236.78536
717	36236.33364
718	36236.01807
719	36235.30998
720	36235.29978
721	36234.11261
722	36234.10175
723	36231.99458
724	36231.99447
725	36231.99437
726	36231.98585
727	36231.97783
728	36231.8363
729	36231.38345
730	36230.96886
731	36230.71767
732	36230.45687
733	36230.16738
734	36229.76409
735	36229.50623
736	36229.3585
737	36229.34363
738	36229.33302
739	36229.32295
740	36229.314
741	36229.10899
742	36229.10899
743	36229.0998
744	36213.75644
745	36213.36365
746	36213.1489
747	36213.00661
748	36212.99794
749	36212.30709
750	36212.29884
751	36212.285
752	36212.27071
753	36211.89695
754	36211.74713
755	36211.37533
756	36209.55421
757	36209.55421
758	36187.35983
759	36187.35167
760	36187.12971
761	36187.12203
762	36185.56853
763	36185.33436
764	36185.32139
765	36185.31395
766	36184.36453
767	36184.35715
768	36163.37956
769	36163.37273
770	36163.366
771	36163.01978
772	36162.86966
773	36149.60718
774	36149.26236
775	36149.25596
776	36149.25003
777	36149.00431
778	36148.98974
779	36148.9841
780	36148.9841
781	36148.79205
782	36148.78674
783	36148.11476
784	36148.10137
785	36147.94662
786	36147.93456
787	36147.60773
788	36147.60243
789	36147.59747
790	36147.24262
791	36147.24262
792	36145.53945
793	36144.42367
794	36107.66771
795	36107.65676
796	36107.6469
797	36107.6469
798	36106.24196
799	36106.23123
800	36106.22107
801	36106.21203
802	36106.02974
803	36106.02011
804	36106.00663
805	36105.99759
806	36105.82533
807	36103.97637
808	36103.81291
809	36103.80445
810	36103.62113
811	36103.61305
812	36103.41999
813	36103.41235
814	36101.83294
815	36101.50105
816	36101.22469
817	36101.22468
818	36101.07372
819	36100.05914
820	36100.052
821	36100.03967
822	36099.8562
823	36099.59703
824	36099.59
825	36099.44928
826	36098.81198
827	36098.80522
828	36098.70441
829	36098.39106
830	36098.17272
831	36097.22797
832	36097.22797
833	36097.22797
834	36097.22135
835	36097.21503
836	36062.79918
837	36062.56027
838	36062.33377
839	36062.11059
840	36062.10036
841	36062.0925
842	36062.0828
843	36061.97206
844	36061.96286
845	36061.79684
846	36061.69214
847	36061.48371
848	36061.47501
849	36028.94352
850	36028.85505
851	36028.76882
852	36028.61294
853	36028.3281
854	36028.31399
855	36028.31399
856	36028.30068
857	36028.21802
858	36028.20547
859	36028.12973
860	36028.12025
861	36015.33799
862	36015.14845
863	36015.13751
864	36014.95432
865	36014.77512
866	36014.76499
867	35996.02387
868	35996.01522
869	35996.00554
870	35995.73844
871	35995.56314
872	35995.55456
873	35995.54646
874	35992.91808
875	35992.85089
876	35992.84342
877	35992.70884
878	35992.70884
879	35992.70884
880	35992.70883
881	35992.52859
882	35992.52193
883	35992.51577
884	35992.33589
885	35992.32552
886	35992.31978
887	35974.59309
888	35974.58743
889	35974.43918
890	35974.43424
891	35957.675
892	35957.4214
893	35957.41675
894	35954.93958
895	35954.93526
896	35949.86587
897	35948.36758
898	35947.55766
899	35947.38739
900	35947.12946
901	35947.11968
902	35946.98201
903	35946.97803
904	35946.81681
905	35946.81681
906	35946.67134
907	35946.50151
908	35946.48783
909	35946.32713
910	35946.32713
911	35946.32381
912	35946.32082
913	35946.31783
914	35946.31516
915	35946.18096
916	35915.75118
917	35915.74539
918	35915.64222
919	35915.54468
920	35913.22399
921	35912.97502
922	35912.9697
923	35912.82019
924	35912.81414
925	35912.79428
926	35912.79428
927	35912.65278
928	35912.49484
929	35911.15023
930	35911.09525
931	35911.08975
932	35910.39273
933	35910.28428
934	35910.27907
935	35909.32148
936	35909.31576
937	35909.31099
938	35909.30553
939	35909.30104
940	35909.18573
941	35909.17258
942	35909.00773
943	35908.1069
944	35908.1069
945	35907.25911
946	35907.25261
947	35896.33582
948	35896.2721
949	35896.26199
950	35896.07347
951	35896.01449
952	35895.92226
953	35867.50762
954	35865.38012
955	35864.62518
956	35864.57108
957	35864.52012
958	35864.51708
959	35864.51708
960	35863.80479
961	35863.75635
962	35863.74696
963	35863.70143
964	35863.61875
965	35863.61875
966	35863.57672
967	35863.57498
968	35862.39846
969	35862.20232
970	35862.01766
971	35861.89518
972	35861.88524
973	35861.8828
974	35861.71603
975	35861.71413
976	35861.65776
977	35861.61761
978	35861.54179
979	35861.4768
980	35861.4406
981	35861.43882
982	35860.76788
983	35860.7334
984	35860.72091
985	35860.60252
986	35860.57816
987	35860.56676
988	35860.54543
989	35860.51284
990	35850.28365
991	35850.28232
992	35849.1531
993	35848.51509
994	35848.51509
995	35848.50702
996	35848.44873
997	35848.3789
998	35843.5823
999	35843.55161
1000	35843.54402
1001	35843.54402
1002	35843.53686
1003	35843.53543
1004	35843.48218
1005	35843.47654
1006	35843.28763
1007	35841.29115
1008	35814.82074
1009	35814.81035
1010	35814.76741
1011	35814.19157
1012	35814.15131
1013	35814.15001
1014	35814.1393
1015	35814.1393
1016	35814.1393
1017	35814.10152
1018	35814.09276
1019	35813.48346
1020	35813.45878
1021	35813.45878
1022	35813.45024
1023	35812.89154
1024	35803.04086
1025	35803.00606
1026	35802.99747
1027	35802.98831
1028	35802.81511
1029	35802.8069
1030	35802.79804
1031	35801.8154
1032	35801.69485
1033	35801.58122
1034	35801.58028
1035	35792.19076
1036	35792.18374
1037	35792.0164
1038	35792.01521
1039	35791.99275
1040	35791.97071
1041	35791.97071
1042	35791.96319
1043	35791.95609
1044	35791.95427
1045	35791.93391
1046	35791.92508
1047	35791.90494
1048	35791.84647
1049	35791.84647
1050	35791.84646
1051	35791.68266
1052	35791.68164
1053	35791.63912
1054	35791.52553
1055	35777.23469
1056	35777.22643
1057	35763.71576
1058	35763.69843
1059	35763.67363
1060	35763.14881
1061	35763.14881
1062	35763.14291
1063	35761.30372
1064	35761.30372
1065	35760.76665
1066	35760.76214
1067	35760.74629
1068	35760.59887
1069	35760.58249
1070	35760.03871
1071	35760.03871
1072	35760.02773
1073	35760.01896
1074	35759.49737
1075	35734.80517
1076	35734.78225
1077	35734.77612
1078	35734.76137
1079	35734.74337
1080	35734.72643
1081	35734.72554
1082	35729.91238
1083	35729.89154
1084	35729.88887
1085	35729.77331
1086	35729.76302
1087	35729.76223
1088	35729.74323
1089	35729.63469
1090	35729.59639
1091	35729.58967
1092	35729.58967
1093	35729.54009
1094	35729.54009
1095	35728.69621
1096	35728.69621
1097	35728.64925
1098	35728.64925
1099	35728.64867
1100	35728.64867
1101	35728.64035
1102	35728.63908
1103	35725.25525
1104	35725.1524
1105	35725.13603
1106	35725.13603
1107	35724.95071
1108	35724.94364
1109	35716.42513
1110	35716.41369
1111	35716.41369
1112	35716.41369
1113	35716.40291
1114	35716.20994
1115	35711.75001
1116	35708.57915
1117	35708.04707
1118	35707.55139
1119	35707.54445
1120	35707.37251
1121	35707.367
1122	35684.35113
1123	35684.33497
1124	35684.33434
1125	35684.20202
1126	35684.20089
1127	35683.73371
1128	35683.61056
1129	35683.61055
1130	35683.58147
1131	35683.42848
1132	35683.25972
1133	35683.14915
1134	35683.11488
1135	35665.36305
1136	35665.34574
1137	35665.34104
1138	35665.21856
1139	35665.05958
1140	35665.0585
1141	35665.05605
1142	35665.01921
1143	35664.85209
1144	35664.84712
1145	35664.83672
1146	35664.73135
1147	35664.71493
1148	35664.58435
1149	35664.54325
1150	35656.59357
1151	35656.46764
1152	35656.45218
1153	35656.43818
1154	35656.40799
1155	35655.73216
1156	35655.72756
1157	35655.62428
1158	35655.62217
1159	35655.60923
1160	35655.57302
1161	35655.55963
1162	35655.52329
1163	35655.5106
1164	35655.50754
1165	35654.86508
1166	35654.83238
1167	35654.82189
1168	35654.81065
1169	35654.68188
1170	35654.56327
1171	35654.46719
1172	35654.45968
1173	35654.45951
1174	35654.36586
1175	35653.85751
1176	35653.85358
1177	35653.55583
1178	35653.54585
1179	35653.53788
1180	35653.45016
1181	35653.42005
1182	35636.68592
1183	35636.67199
1184	35636.67148
1185	35636.66663
1186	35636.66663
1187	35636.66648
1188	35636.54701
1189	35636.54689
1190	35632.34109
1191	35632.23041
1192	35632.11873
1193	35631.71618
1194	35631.71052
1195	35631.70889
1196	35615.89955
1197	35615.89099
1198	35615.88044
1199	35615.79155
1200	35615.79155
1201	35615.47702
1202	35615.47702
1203	35615.45724
1204	35615.45707
1205	35615.32822
1206	35600.37127
1207	35600.33091
1208	35600.32571
1209	35600.32552
1210	35600.29631
1211	35600.28943
1212	35600.28157
1213	35600.28001
1214	35600.17371
1215	35600.16647
1216	35600.03103
1217	35600.02998
1218	35599.94354
1219	35599.9366
1220	35599.93128
1221	35599.93037
1222	35598.2966
1223	35598.2966
1224	35591.78603
1225	35591.78483
1226	35591.78482
1227	35591.47215
1228	35591.01706
1229	35583.65435
1230	35581.00809
1231	35581.00557
1232	35581.00557
1233	35580.98041
1234	35580.95384
1235	35569.39773
1236	35566.95903
1237	35564.66264
1238	35563.53997
1239	35562.4834
1240	35562.32611
1241	35562.29782
1242	35562.18461
1243	35551.28714
1244	35547.45058
1245	35547.41264
1246	35547.37661
1247	35547.34216
1248	35547.036
1249	35546.91604
1250	35546.91398
1251	35546.82528
1252	35536.58028
1253	35536.57714
1254	35534.44567
1255	35534.15386
1256	35533.98294
1257	35533.95091
1258	35532.97751
1259	35532.97751
1260	35532.94644
1261	35532.9341
1262	35532.82076
1263	35532.31643
1264	35532.19581
1265	35532.19581
1266	35532.11031
1267	35532.11031
1268	35531.95274
1269	35531.92942
1270	35531.92906
1271	35531.84849
1272	35522.17469
1273	35522.14637
1274	35522.1435
1275	35522.1435
1276	35521.69527
1277	35521.58517
1278	35521.52009
1279	35521.48811
1280	35521.48807
1281	35507.52698
1282	35507.49623
1283	35507.48975
1284	35507.33838
1285	35507.13882
1286	35507.11676
1287	35507.10893
1288	35507.1035
1289	35507.10313
1290	35507.10068
1291	35505.10683
1292	35505.04588
1293	35505.00807
1294	35505.00425
1295	35504.97698
1296	35504.97587
1297	35504.95014
1298	35504.94816
1299	35504.94249
1300	35499.92221
1301	35499.9201
1302	35499.91486
1303	35499.33472
1304	35499.32987
1305	35498.90774
1306	35498.72519
1307	35498.5778
1308	35498.54315
1309	35498.53958
1310	35498.44145
1311	35498.40953
1312	35498.39048
1313	35497.75506
1314	35497.73253
1315	35496.81523
1316	35496.74128
1317	35496.57028
1318	35496.57018
1319	35495.97697
1320	35487.87921
1321	35486.36207
1322	35486.3401
1323	35486.27057
1324	35486.26596
1325	35486.22078
1326	35486.05735
1327	35482.61949
1328	35482.49557
1329	35482.49548
1330	35482.43766
1331	35482.42591
1332	35481.86589
1333	35481.68141
1334	35481.65033
1335	35481.35586
1336	35479.92695
1337	35479.89979
1338	35479.72543
1339	35479.70293
1340	35479.58638
1341	35479.58634
1342	35479.56405
1343	35479.56211
1344	35479.54117
1345	35479.47035
1346	35479.46962
1347	35470.42155
1348	35470.40227
1349	35470.23969
1350	35470.23623
1351	35469.81336
1352	35469.78872
1353	35469.69513
1354	35464.99451
1355	35464.83682
1356	35464.83507
1357	35463.72064
1358	35463.32857
1359	35463.32815
1360	35463.32641
1361	35463.24717
1362	35463.22724
1363	35463.18997
1364	35463.17123
1365	35463.16824
1366	35463.11774
1367	35463.08707
1368	35463.08659
1369	35463.07024
1370	35463.06864
1371	35462.72108
1372	35462.55368
1373	35462.53267
1374	35460.27372
1375	35460.22696
1376	35460.05441
1377	35459.9877
1378	35459.97327
1379	35459.97319
1380	35458.91382
1381	35450.35475
1382	35437.49652
1383	35437.43749
1384	35437.38178
1385	35437.3292
1386	35437.29612
1387	35437.28798
1388	35437.2647
1389	35436.24058
1390	35436.22584
1391	35435.88077
1392	35435.73307
1393	35435.69583
1394	35435.69379
1395	35435.68713
1396	35435.68167
1397	35435.6742
1398	35435.34213
1399	35435.34024
1400	35435.33904
1401	35435.33263
1402	35435.33021
1403	35435.28476
1404	35435.26556
1405	35434.28372
1406	35434.28181
1407	35434.24045
1408	35433.90236
1409	35433.90191
1410	35432.97861
1411	35420.71244
1412	35420.70637
1413	35420.65359
1414	35420.64401
1415	35420.56773
1416	35420.55871
1417	35420.55784
1418	35420.54928
1419	35420.39757
1420	35420.38942
1421	35420.38803
1422	35419.49278
1423	35414.50506
1424	35414.48324
1425	35413.63709
1426	35413.63706
1427	35413.30473
1428	35413.30384
1429	35413.30298
1430	35413.23255
1431	35412.42758
1432	35412.37044
1433	35412.36218
1434	35412.36215
1435	35412.36053
1436	35404.38914
1437	35404.38117
1438	35404.31298
1439	35403.54534
1440	35400.68786
1441	35400.68664
1442	35400.68664
1443	35395.44805
1444	35395.29581
1445	35394.91033
1446	35394.90692
1447	35394.90354
1448	35394.75487
1449	35394.01747
1450	35394.01115
1451	35393.74287
1452	35393.38303
1453	35393.07923
1454	35393.07885
1455	35393.02409
1456	35393.02373
1457	35392.69887
1458	35392.67732
1459	35392.66714
1460	35392.66259
1461	35392.63487
1462	35392.63455
1463	35385.06963
1464	35383.58776
1465	35383.58644
1466	35383.55352
1467	35383.24586
1468	35383.20151
1469	35380.50725
1470	35379.10101
1471	35379.04682
1472	35378.89571
1473	35378.62857
1474	35371.21217
1475	35371.2095
1476	35371.20912
1477	35371.20876
1478	35371.20876
1479	35371.14693
1480	35371.14458
1481	35371.13512
1482	35371.12619
1483	35371.12533
1484	35371.11692
1485	35371.10898
1486	35371.10865
1487	35371.10832
1488	35371.10084
1489	35371.06598
1490	35363.93088
1491	35363.15696
1492	35362.85845
1493	35360.3147
1494	35360.29456
1495	35360.26636
1496	35359.52801
1497	35352.50648
1498	35351.80358
1499	35351.80353
1500	35345.159
1501	35345.15033
1502	35345.15027
1503	35345.01345
1504	35345.00459
1505	35344.99769
1506	35344.87057
1507	35344.74771
1508	35344.73959
1509	35342.34175
1510	35342.23125
1511	35342.05464
1512	35342.04793
1513	35342.04509
1514	35341.99193
1515	35341.99193
1516	35340.65273
1517	35340.65252
1518	35340.546
1519	35340.54229
1520	35340.44402
1521	35340.44103
1522	35340.38646
1523	35340.33819
1524	35340.16764
1525	35337.89938
1526	35337.89745
1527	35337.89729
1528	35337.89713
1529	35337.79166
1530	35337.78384
1531	35337.7837
1532	35337.66936
1533	35337.5452
1534	35336.23965
1535	35336.12305
1536	35324.76557
1537	35324.75861
1538	35324.75586
1539	35324.75566
1540	35324.75405
1541	35324.75041
1542	35324.61727
1543	35324.47846
1544	35324.47827
1545	35324.41692
1546	35324.40702
1547	35324.39523
1548	35324.11205
1549	35324.05922
1550	35323.36913
1551	35317.09349
1552	35316.96551
1553	35316.86378
1554	35316.78565
1555	35315.30466
1556	35315.29527
1557	35314.39882
1558	35314.38007
1559	35313.64121
1560	35313.62794
1561	35312.22822
1562	35311.95282
1563	35311.94764
1564	35311.94439
1565	35311.26375
1566	35311.26365
1567	35311.26355
1568	35311.11989
1569	35309.85141
1570	35309.85141
1571	35309.77829
1572	35309.70489
1573	35309.70405
1574	35309.59297
1575	35309.59297
1576	35308.95376
1577	35306.81437
1578	35306.55519
1579	35306.55519
1580	35306.54079
1581	35306.36467
1582	35306.08958
1583	35306.08418
1584	35301.80575
1585	35301.8057
1586	35301.8057
1587	35300.63905
1588	35300.63905
1589	35300.55124
1590	35300.54848
1591	35300.54848
1592	35300.54848
1593	35300.54848
1594	35300.28058
1595	35300.28058
1596	35300.263
1597	35297.37475
1598	35296.73994
1599	35296.66444
1600	35296.55186
1601	35294.50684
1602	35294.45602
1603	35293.76296
1604	35287.23341
1605	35286.60514
1606	35285.50031
1607	35285.3482
1608	35283.41488
1609	35283.36399
1610	35283.29015
1611	35283.27252
1612	35283.26991
1613	35283.26986
1614	35283.26845
1615	35283.26431
1616	35279.28793
1617	35279.28793
1618	35279.28793
1619	35278.6309
1620	35278.62711
1621	35278.62709
1622	35278.12565
1623	35277.95485
1624	35277.91182
1625	35277.91182
1626	35277.81203
1627	35277.32066
1628	35277.25443
1629	35276.6532
1630	35276.56793
1631	35276.56447
1632	35276.02908
1633	35275.77572
1634	35275.75716
1635	35273.73052
1636	35273.49265
1637	35273.23333
1638	35273.23333
1639	35273.15891
1640	35273.1511
1641	35273.1511
1642	35272.59009
1643	35270.67917
1644	35270.65759
1645	35270.63728
1646	35270.47117
1647	35269.45563
1648	35269.43718
1649	35269.43718
1650	35269.36897
1651	35269.36155
1652	35269.35945
1653	35269.34894
1654	35269.34894
1655	35269.30236
1656	35269.29778
1657	35269.29017
1658	35269.27242
1659	35269.02919
1660	35268.98516
1661	35268.91342
1662	35268.53871
1663	35268.4994
1664	35262.63369
1665	35262.63369
