iter	Passed	Remaining
171	120	1285
172	121	1281
173	121	1277
174	122	1272
175	122	1268
176	122	1264
177	123	1261
178	123	1259
179	124	1256
180	124	1254
181	125	1251
182	125	1248
183	126	1246
184	126	1244
185	127	1241
186	127	1238
187	128	1234
188	128	1230
189	128	1226
190	129	1222
191	129	1218
192	129	1214
193	130	1210
194	130	1209
195	131	1206
196	131	1202
197	131	1198
198	132	1196
199	132	1194
200	133	1191
201	133	1191
202	134	1189
203	134	1186
204	135	1184
205	135	1182
206	136	1180
207	136	1177
208	137	1174
209	137	1171
210	137	1168
211	138	1165
212	138	1161
213	138	1158
214	139	1154
215	139	1151
216	139	1148
217	140	1145
218	141	1149
219	144	1166
220	145	1172
221	146	1170
222	146	1167
223	146	1164
224	147	1162
225	147	1160
226	148	1158
227	148	1155
228	148	1151
229	149	1148
230	149	1145
231	149	1142
232	150	1139
233	150	1137
234	151	1136
235	151	1135
236	152	1133
237	152	1132
238	153	1130
239	153	1127
240	154	1124
241	154	1121
242	154	1118
243	155	1115
244	155	1112
245	155	1110
246	156	1108
247	156	1107
248	157	1105
249	157	1104
250	158	1102
251	158	1100
252	159	1099
253	159	1097
254	159	1094
255	160	1092
256	160	1089
257	160	1086
258	161	1084
259	161	1081
260	161	1078
261	162	1076
262	162	1073
263	162	1071
264	163	1069
265	163	1068
266	164	1066
267	164	1063
268	164	1061
269	165	1058
270	165	1056
271	165	1053
272	166	1051
273	166	1048
274	166	1046
275	167	1044
276	167	1043
277	168	1042
278	168	1040
279	168	1037
280	169	1035
281	169	1033
282	169	1031
283	170	1029
284	170	1028
285	171	1027
286	171	1026
287	172	1025
288	172	1024
289	173	1023
290	173	1021
291	174	1018
292	174	1016
293	174	1015
294	175	1014
295	176	1013
296	176	1012
297	177	1011
298	177	1009
299	178	1008
300	178	1006
301	179	1006
302	179	1006
303	180	1005
304	181	1008
305	182	1010
306	184	1017
307	185	1019
308	187	1024
309	188	1028
310	190	1032
311	190	1032
312	192	1035
313	193	1037
314	195	1043
315	196	1049
316	197	1048
317	198	1052
318	200	1054
319	201	1056
320	202	1057
321	203	1058
322	203	1058
323	204	1058
324	205	1056
325	205	1054
326	206	1054
327	206	1054
328	207	1053
329	207	1051
330	208	1050
331	208	1048
332	209	1046
333	209	1044
334	209	1042
335	210	1041
336	210	1040
337	211	1038
338	211	1037
339	212	1035
340	212	1033
341	212	1031
342	213	1029
343	213	1027
344	213	1025
345	214	1023
346	214	1023
347	216	1029
348	218	1031
349	218	1032
350	220	1034
351	220	1032
352	221	1034
353	222	1036
354	223	1036
355	224	1036
356	224	1034
357	225	1032
358	225	1030
359	225	1028
360	226	1026
361	226	1024
362	226	1022
363	227	1020
364	227	1018
365	227	1016
366	228	1014
367	228	1012
368	228	1011
369	229	1009
370	229	1008
371	230	1007
372	230	1007
373	231	1006
374	231	1004
375	232	1002
376	232	1000
377	232	999
378	233	997
379	233	997
380	234	998
381	235	996
382	235	994
383	235	992
384	236	991
385	236	989
386	236	987
387	237	987
388	239	990
389	239	989
390	239	987
391	240	985
392	240	983
393	241	982
394	241	982
395	242	981
396	242	980
397	243	979
398	243	978
399	244	977
400	244	976
401	245	977
402	246	975
403	246	974
404	246	972
405	247	970
406	247	969
407	247	967
408	248	965
409	248	964
410	248	962
411	249	960
412	249	959
413	250	959
414	250	958
415	251	957
416	252	959
417	253	958
418	253	957
419	254	956
420	254	954
421	254	953
422	255	951
423	255	950
424	255	948
425	257	949
426	257	949
427	258	948
428	258	946
429	259	948
430	260	948
431	260	946
432	261	945
433	261	943
434	261	942
435	262	940
436	262	939
437	263	939
438	264	939
439	264	939
440	265	939
441	266	938
442	266	936
443	266	935
444	267	933
445	267	932
446	268	931
447	268	930
448	268	928
449	269	927
450	269	925
451	269	924
452	270	922
453	270	921
454	270	919
455	271	918
456	272	919
457	273	920
458	273	919
459	275	922
460	276	923
461	278	927
462	280	932
463	282	934
464	283	934
465	283	934
466	284	933
467	285	934
468	286	934
469	287	935
470	289	938
471	290	940
472	291	942
473	293	943
474	294	945
475	295	945
476	295	944
477	296	943
478	296	942
479	297	941
480	297	939
481	298	941
482	299	939
483	299	938
484	299	936
485	300	935
486	300	933
487	300	932
488	301	931
489	302	930
490	302	929
491	302	928
492	303	928
493	304	928
494	305	927
495	305	926
496	305	924
497	306	923
498	306	922
499	307	921
500	308	922
501	309	923
502	310	923
503	310	922
504	311	921
505	311	920
506	312	920
507	313	919
508	313	918
509	313	916
510	314	915
511	314	914
512	314	912
513	315	911
514	315	910
515	316	909
516	316	908
517	317	907
518	317	905
519	317	904
520	318	902
521	318	901
522	318	900
523	319	898
524	319	898
525	320	896
526	320	895
527	320	894
528	321	892
529	321	891
530	322	891
531	322	890
532	323	889
533	323	888
534	323	887
535	324	885
536	324	884
537	325	883
538	325	882
539	326	881
540	326	880
541	326	879
542	327	878
543	327	876
544	327	875
545	328	874
546	328	872
547	329	871
548	329	870
549	329	869
550	330	868
551	330	867
552	331	866
553	331	864
554	331	863
555	332	862
556	332	861
557	333	860
558	333	859
559	333	858
560	334	856
561	334	855
562	334	854
563	335	853
564	335	852
565	335	850
566	336	849
567	336	848
568	336	846
569	337	845
570	338	846
571	338	845
572	338	844
573	339	843
574	339	841
575	340	840
576	340	839
577	340	838
578	341	837
579	342	838
580	343	838
581	343	837
582	344	836
583	344	835
584	344	834
585	345	833
586	345	832
587	346	831
588	346	830
589	346	829
590	347	828
591	347	827
592	348	826
593	348	826
594	349	825
595	350	824
596	350	823
597	351	822
598	351	822
599	352	821
600	352	820
601	353	820
602	354	820
603	354	819
604	355	818
605	355	817
606	355	816
607	356	815
608	356	814
609	356	813
610	357	812
611	357	811
612	358	810
613	358	809
614	358	807
615	359	807
616	359	806
617	360	805
618	360	804
619	361	803
620	361	802
621	361	801
622	362	800
623	362	799
624	363	800
625	364	800
626	365	799
627	365	798
628	365	797
629	366	796
630	366	795
631	367	794
632	367	793
633	367	792
634	368	791
635	369	791
636	369	790
637	369	789
638	370	788
639	370	787
640	370	786
641	371	786
642	372	785
643	372	784
644	372	782
645	373	781
646	373	780
647	373	779
648	374	779
649	374	778
650	375	778
651	376	777
652	376	777
653	377	776
654	377	775
655	377	774
656	378	773
657	378	772
658	378	770
659	379	770
660	380	770
661	380	769
662	380	767
663	381	766
664	381	765
665	381	764
666	382	763
667	382	762
668	383	762
669	383	762
670	384	761
671	384	760
672	385	760
673	386	759
674	386	758
675	387	758
676	387	757
677	388	757
678	388	756
679	389	755
680	389	754
681	389	753
682	390	752
683	390	751
684	390	750
685	391	749
686	391	748
687	392	747
688	392	746
689	392	745
690	393	744
691	393	743
692	393	742
693	394	741
694	394	740
695	394	739
696	395	738
697	395	737
698	395	736
699	396	735
700	396	734
701	397	734
702	397	733
703	398	733
704	398	732
705	399	731
706	399	730
707	399	729
708	400	728
709	400	727
710	400	726
711	401	725
712	401	724
713	401	723
714	402	722
715	402	721
716	402	720
717	403	719
718	403	719
719	404	718
720	404	717
721	405	717
722	405	716
723	406	715
724	406	715
725	407	714
726	407	713
727	408	713
728	408	712
729	409	711
730	409	711
731	410	710
732	410	709
733	410	708
734	411	707
735	411	706
736	412	706
737	412	705
738	413	704
739	413	703
740	413	703
741	414	702
742	414	701
743	415	700
744	415	699
745	416	699
746	416	698
747	416	697
748	417	697
749	417	696
750	418	695
751	418	695
752	419	694
753	419	693
754	420	693
755	421	694
756	422	693
757	422	692
758	423	691
759	423	690
760	423	689
761	424	689
762	424	688
763	425	688
764	425	687
765	426	686
766	426	686
767	427	685
768	427	685
769	428	684
770	428	683
771	429	682
772	430	683
773	431	684
774	432	683
775	433	684
776	434	683
777	434	682
778	435	682
779	437	684
780	438	684
781	439	684
782	440	685
783	441	684
784	442	684
785	443	685
786	445	686
787	446	686
788	447	687
789	448	687
790	450	688
791	451	688
792	452	689
793	454	690
794	455	690
795	456	690
796	456	689
797	457	688
798	457	688
799	458	688
800	459	687
801	459	686
802	461	687
803	461	686
804	462	686
805	463	686
806	464	687
807	466	688
808	467	688
809	468	688
810	469	688
811	469	687
812	470	686
813	470	685
814	470	684
815	471	683
816	471	682
817	471	681
818	472	681
819	472	680
820	473	679
821	473	678
822	474	678
823	474	677
824	475	676
825	475	675
826	475	674
827	476	674
828	476	673
829	476	672
830	478	673
831	479	672
832	479	672
833	480	671
834	480	671
835	481	670
836	481	669
837	482	668
838	482	667
839	482	666
840	485	668
841	485	667
842	485	666
843	486	666
844	486	665
845	486	664
846	487	663
847	487	662
848	487	661
849	488	661
850	488	660
851	489	659
852	489	658
853	490	657
854	490	657
855	491	656
856	491	655
857	491	654
858	491	653
859	492	652
860	493	652
861	494	652
862	495	653
863	497	654
864	498	654
865	499	654
866	500	654
867	502	655
868	504	656
869	505	656
870	506	656
871	506	655
872	507	654
873	507	654
874	508	653
875	508	652
876	509	652
877	510	652
878	512	653
879	513	653
880	514	653
881	516	654
882	516	653
883	517	652
884	517	651
885	517	651
886	518	650
887	518	649
888	518	648
889	519	647
890	519	646
891	520	645
892	520	645
893	521	644
894	521	644
895	522	643
896	524	644
897	525	644
898	526	644
899	526	643
900	527	643
901	527	642
902	528	641
903	528	640
904	528	640
905	529	639
906	529	638
907	530	637
908	530	636
909	530	635
910	531	635
911	531	634
912	531	633
913	532	632
914	532	631
915	532	630
916	533	629
917	533	628
918	533	628
919	534	627
920	534	626
921	535	625
922	535	624
923	535	623
924	536	623
925	536	622
926	536	621
927	538	621
928	538	621
929	539	620
930	539	619
931	540	618
932	541	618
933	541	618
934	541	617
935	542	616
936	542	615
937	542	614
938	543	613
939	543	613
940	544	612
941	544	611
942	544	610
943	545	609
944	545	609
945	546	608
946	546	608
947	547	607
948	547	606
949	548	605
950	548	604
951	548	604
952	549	603
953	549	602
954	550	601
955	550	601
956	550	600
957	551	599
958	551	598
959	551	597
960	552	597
961	553	596
962	553	596
963	554	595
964	554	594
965	555	594
966	555	593
967	556	592
968	556	592
969	557	591
970	557	590
971	558	590
972	558	589
973	559	588
974	559	588
975	560	587
976	560	586
977	560	586
978	561	585
979	561	584
980	561	583
981	562	582
982	562	582
983	562	581
984	563	580
985	563	579
986	563	578
987	564	577
988	564	577
989	565	576
990	565	575
991	565	574
992	566	574
993	567	574
994	568	573
995	568	573
996	569	572
997	569	571
998	569	571
999	570	570
1000	570	569
1001	571	568
1002	571	568
1003	571	567
1004	572	566
1005	572	565
1006	574	566
1007	574	565
1008	575	564
1009	575	564
1010	576	563
1011	576	563
1012	577	562
1013	577	561
1014	578	561
1015	578	560
1016	578	559
1017	579	558
1018	579	557
1019	579	557
1020	580	556
1021	580	555
1022	581	555
1023	581	554
1024	581	553
1025	582	552
1026	582	551
1027	582	551
1028	583	550
1029	584	550
1030	584	549
1031	585	548
1032	585	548
1033	585	547
1034	586	546
1035	586	545
1036	587	545
1037	587	544
1038	588	543
1039	588	543
1040	588	542
1041	589	541
1042	589	540
1043	589	540
1044	590	539
1045	590	538
1046	590	537
1047	591	537
1048	591	536
1049	591	535
1050	592	534
1051	592	533
1052	592	533
1053	593	532
1054	593	531
1055	593	530
1056	594	530
1057	594	529
1058	595	528
1059	595	528
1060	596	527
1061	596	526
1062	597	526
1063	597	525
1064	597	524
1065	598	524
1066	598	523
1067	598	522
1068	599	521
1069	599	521
1070	599	520
1071	600	519
1072	600	518
1073	600	517
1074	601	517
1075	601	516
1076	602	515
1077	602	515
1078	602	514
1079	602	513
1080	603	512
1081	603	512
1082	603	511
1083	604	510
1084	604	509
1085	604	509
1086	605	508
1087	605	507
1088	606	507
1089	606	506
1090	607	506
1091	607	505
1092	608	504
1093	608	504
1094	609	503
1095	609	503
1096	610	502
1097	610	501
1098	611	501
1099	611	500
1100	611	499
1101	612	499
1102	612	498
1103	613	497
1104	613	496
1105	613	496
1106	614	495
1107	614	494
1108	614	494
1109	615	493
1110	615	492
1111	615	491
1112	616	491
1113	617	490
1114	617	490
1115	617	489
1116	618	488
1117	618	488
1118	619	487
1119	619	486
1120	619	485
1121	620	485
1122	620	484
1123	621	484
1124	621	483
1125	622	482
1126	622	482
1127	622	481
1128	623	480
1129	623	480
1130	623	479
1131	624	478
1132	624	477
1133	624	477
1134	625	476
1135	625	475
1136	625	474
1137	626	474
1138	626	473
1139	626	472
1140	627	472
1141	627	471
1142	628	471
1143	628	470
1144	629	469
1145	630	469
1146	630	468
1147	631	468
1148	631	467
1149	631	466
1150	632	466
1151	632	465
1152	632	464
1153	633	464
1154	633	463
1155	634	463
1156	635	462
1157	635	462
1158	636	461
1159	636	460
1160	637	460
1161	637	459
1162	637	459
1163	638	458
1164	638	457
1165	639	457
1166	639	456
1167	640	455
1168	640	455
1169	641	454
1170	641	454
1171	642	453
1172	642	453
1173	643	452
1174	644	452
1175	645	452
1176	646	452
1177	648	452
1178	649	452
1179	650	451
1180	651	451
1181	651	451
1182	653	451
1183	654	451
1184	655	451
1185	657	451
1186	658	450
1187	659	450
1188	660	450
1189	662	450
1190	663	450
1191	664	450
1192	666	450
1193	667	450
1194	667	449
1195	668	449
1196	669	449
1197	669	448
1198	670	447
1199	670	447
1200	670	446
1201	671	445
1202	672	445
1203	672	444
1204	673	444
1205	673	443
1206	674	442
1207	674	442
1208	674	441
1209	675	441
1210	677	441
1211	678	441
1212	679	440
1213	679	440
1214	681	440
1215	682	440
1216	683	439
1217	684	439
1218	684	438
1219	685	438
1220	685	437
1221	686	437
1222	686	436
1223	687	435
1224	687	435
1225	687	434
1226	688	433
1227	688	432
1228	689	432
1229	689	431
1230	690	431
1231	690	430
1232	691	430
1233	692	429
1234	692	428
1235	692	428
1236	693	427
1237	694	427
1238	694	426
1239	695	426
1240	696	425
1241	696	424
1242	696	424
1243	696	423
1244	697	422
1245	697	422
1246	698	421
1247	698	421
1248	699	420
1249	699	419
1250	700	419
1251	700	418
1252	701	418
1253	701	417
1254	701	416
1255	702	415
1256	702	415
1257	703	414
1258	703	414
1259	704	413
1260	704	412
1261	705	412
1262	705	411
1263	706	411
1264	706	410
1265	707	410
1266	707	409
1267	708	408
1268	708	408
1269	709	407
1270	709	407
1271	710	406
1272	710	405
1273	710	405
1274	711	404
1275	712	404
1276	713	404
1277	714	403
1278	716	403
1279	717	403
1280	719	403
1281	720	403
1282	721	403
1283	723	403
1284	723	402
1285	725	402
1286	725	402
1287	727	402
1288	728	401
1289	729	401
1290	730	401
1291	732	401
1292	732	400
1293	733	400
1294	733	399
1295	733	398
1296	734	398
1297	735	397
1298	736	397
1299	736	396
1300	737	396
1301	738	396
1302	740	396
1303	741	395
1304	741	394
1305	742	394
1306	742	393
1307	742	393
1308	743	392
1309	743	391
1310	744	391
1311	744	390
1312	745	389
1313	745	389
1314	746	388
1315	746	388
1316	746	387
1317	747	386
1318	747	385
1319	747	385
1320	748	384
1321	748	383
1322	748	383
1323	749	382
1324	749	381
1325	749	381
1326	750	380
1327	750	379
1328	751	379
1329	751	378
1330	751	377
1331	752	377
1332	752	376
1333	753	376
1334	753	375
1335	754	374
1336	754	374
1337	755	373
1338	757	373
1339	757	373
1340	757	372
1341	758	371
1342	758	371
1343	758	370
1344	759	369
1345	759	369
1346	759	368
1347	760	367
1348	760	366
1349	760	366
1350	761	365
1351	761	365
1352	762	364
1353	762	363
1354	763	363
1355	763	362
1356	764	362
1357	764	361
1358	765	361
1359	765	360
1360	766	359
1361	766	359
1362	767	358
1363	767	357
1364	767	357
1365	768	356
1366	768	355
1367	768	355
1368	769	354
1369	769	353
1370	770	353
1371	770	352
1372	771	352
1373	771	351
1374	772	351
1375	772	350
1376	773	349
1377	773	349
1378	774	348
1379	774	348
1380	775	347
1381	775	346
1382	776	346
1383	776	345
1384	777	345
1385	777	344
1386	778	343
1387	778	343
1388	779	342
1389	779	342
1390	780	341
1391	780	341
1392	781	340
1393	782	340
1394	783	339
1395	783	339
1396	784	338
1397	784	337
1398	784	337
1399	785	336
1400	786	336
1401	786	335
1402	787	335
1403	787	334
1404	788	333
1405	788	333
1406	789	332
1407	789	332
1408	790	331
1409	790	330
1410	790	330
1411	791	329
1412	791	328
1413	792	328
1414	792	327
1415	792	326
1416	793	326
1417	793	325
1418	793	325
1419	794	324
1420	794	323
1421	794	323
1422	795	322
1423	796	321
1424	796	321
1425	797	320
1426	797	320
1427	798	319
1428	798	319
1429	799	318
1430	799	317
1431	799	317
1432	800	316
1433	800	315
1434	800	315
1435	801	314
1436	801	314
1437	802	313
1438	802	312
1439	802	312
1440	803	311
1441	803	310
1442	803	310
1443	804	309
1444	804	309
1445	804	308
1446	805	307
1447	805	307
1448	806	306
1449	806	305
1450	806	305
1451	807	304
1452	807	303
1453	807	303
1454	808	302
1455	809	302
1456	809	301
1457	809	301
1458	810	300
1459	810	299
1460	810	299
1461	811	298
1462	811	297
1463	812	297
1464	812	296
1465	813	296
1466	813	295
1467	813	294
1468	814	294
1469	814	293
1470	814	293
1471	815	292
1472	815	291
1473	816	291
1474	816	290
1475	817	290
1476	817	289
1477	817	288
1478	818	288
1479	819	287
1480	820	287
1481	820	286
1482	821	286
1483	821	285
1484	822	285
1485	822	284
1486	823	284
1487	823	283
1488	824	282
1489	824	282
1490	825	281
1491	825	281
1492	826	280
1493	826	280
1494	827	279
1495	827	278
1496	827	278
1497	828	277
1498	828	276
1499	828	276
1500	829	275
1501	829	275
1502	830	274
1503	830	273
1504	830	273
1505	831	272
1506	831	271
1507	831	271
1508	832	270
1509	832	270
1510	833	269
1511	833	269
1512	834	268
1513	834	267
1514	835	267
1515	835	266
1516	836	266
1517	836	265
1518	837	265
1519	837	264
1520	838	263
1521	838	263
1522	838	262
1523	839	262
1524	839	261
1525	840	261
1526	840	260
1527	840	259
1528	841	259
1529	841	258
1530	841	257
1531	842	257
1532	842	256
1533	842	256
1534	843	255
1535	843	254
1536	843	254
1537	844	253
1538	845	253
1539	845	252
1540	846	252
1541	846	251
1542	847	250
1543	847	250
1544	848	249
1545	848	249
1546	849	248
1547	849	248
1548	849	247
1549	850	246
1550	850	246
1551	850	245
1552	851	244
1553	851	244
1554	852	243
1555	852	243
1556	853	242
1557	854	242
1558	856	242
1559	857	241
1560	858	241
1561	860	241
1562	861	240
1563	863	240
1564	865	240
1565	866	240
1566	867	239
1567	868	239
1568	869	238
1569	870	238
1570	871	237
1571	872	237
1572	873	237
1573	874	236
1574	875	236
1575	876	235
1576	878	235
1577	879	235
1578	880	234
1579	881	234
1580	882	233
1581	882	233
1582	882	232
1583	883	231
1584	883	231
1585	883	230
1586	884	230
1587	885	229
1588	886	229
1589	886	228
1590	887	228
1591	887	227
1592	887	226
1593	888	226
1594	888	225
1595	888	224
1596	889	224
1597	890	223
1598	892	223
1599	893	223
1600	893	222
1601	895	222
1602	896	222
1603	897	221
1604	898	221
1605	899	220
1606	900	220
1607	900	219
1608	901	218
1609	901	218
1610	902	217
1611	902	217
1612	903	216
1613	903	216
1614	904	215
1615	904	215
1616	905	214
1617	906	213
1618	906	213
1619	906	212
1620	906	212
1621	907	211
1622	907	210
1623	908	210
1624	908	209
1625	909	209
1626	909	208
1627	909	207
1628	910	207
1629	910	206
1630	911	206
1631	911	205
1632	911	204
1633	912	204
1634	912	203
1635	913	203
1636	913	202
1637	913	201
1638	914	201
1639	914	200
1640	914	200
1641	915	199
1642	915	198
1643	915	198
1644	916	197
1645	916	197
1646	917	196
1647	917	196
1648	918	195
1649	918	194
1650	918	194
1651	919	193
1652	919	192
1653	919	192
1654	920	191
1655	920	191
1656	920	190
1657	922	190
1658	924	189
1659	925	189
1660	926	189
1661	927	188
1662	930	188
1663	932	188
1664	933	187
1665	934	187
1666	934	186
1667	935	186
1668	935	185
1669	936	185
1670	936	184
1671	937	183
1672	937	183
1673	938	182
1674	938	182
1675	939	181
1676	940	181
1677	942	180
1678	943	180
1679	945	180
1680	946	179
1681	947	179
1682	947	178
1683	947	177
1684	948	177
1685	948	176
1686	948	176
1687	949	175
1688	950	175
1689	952	174
1690	953	174
1691	954	173
1692	956	173
1693	957	172
1694	957	172
1695	958	171
1696	958	171
1697	959	170
1698	959	170
1699	960	169
1700	960	168
1701	961	168
1702	961	167
1703	962	167
1704	962	166
1705	963	166
1706	963	165
1707	964	164
1708	964	164
1709	965	163
1710	965	163
1711	966	162
1712	966	161
1713	967	161
1714	967	160
1715	968	160
1716	968	159
1717	968	159
1718	969	158
1719	970	158
1720	971	157
1721	971	156
1722	971	156
1723	972	155
1724	972	155
1725	972	154
1726	973	153
1727	973	153
1728	973	152
1729	974	152
1730	974	151
1731	975	150
1732	975	150
1733	976	149
1734	976	149
1735	976	148
1736	977	147
1737	977	147
1738	977	146
1739	978	146
1740	978	145
1741	978	144
1742	979	144
1743	979	143
1744	979	143
1745	980	142
1746	980	142
1747	980	141
1748	981	140
1749	981	140
1750	981	139
1751	982	139
1752	982	138
1753	982	137
1754	983	137
1755	983	136
1756	984	136
1757	984	135
1758	985	134
1759	985	134
1760	986	133
1761	986	133
1762	986	132
1763	987	132
1764	987	131
1765	987	130
1766	988	130
1767	988	129
1768	988	129
1769	989	128
1770	990	128
1771	990	127
1772	991	126
1773	991	126
1774	991	125
1775	992	125
1776	993	124
1777	993	124
1778	994	123
1779	994	122
1780	994	122
1781	995	121
1782	995	121
1783	995	120
1784	996	119
1785	996	119
1786	997	118
1787	997	118
1788	998	117
1789	998	117
1790	999	116
1791	1000	116
1792	1000	115
1793	1001	114
1794	1001	114
1795	1002	113
1796	1002	113
1797	1003	112
1798	1003	112
1799	1004	111
1800	1005	111
1801	1006	110
1802	1007	110
1803	1007	109
1804	1008	108
1805	1008	108
1806	1008	107
1807	1009	107
1808	1009	106
1809	1010	106
1810	1010	105
1811	1011	104
1812	1011	104
1813	1012	103
1814	1012	103
1815	1013	102
1816	1013	102
1817	1014	101
1818	1014	100
1819	1015	100
1820	1015	99
1821	1016	99
1822	1016	98
1823	1017	98
1824	1017	97
1825	1017	96
1826	1018	96
1827	1018	95
1828	1018	95
1829	1019	94
1830	1019	94
1831	1020	93
1832	1020	93
1833	1021	92
1834	1021	91
1835	1022	91
1836	1022	90
1837	1023	90
1838	1023	89
1839	1024	89
1840	1024	88
1841	1025	87
1842	1025	87
1843	1026	86
1844	1026	86
1845	1027	85
1846	1027	85
1847	1027	84
1848	1028	83
1849	1028	83
1850	1029	82
1851	1029	82
1852	1030	81
1853	1030	81
1854	1030	80
1855	1031	79
1856	1031	79
1857	1031	78
1858	1032	78
1859	1032	77
1860	1032	77
1861	1032	76
1862	1033	75
1863	1033	75
1864	1034	74
1865	1034	74
1866	1035	73
1867	1035	73
1868	1036	72
1869	1036	72
1870	1036	71
1871	1037	70
1872	1037	70
1873	1037	69
1874	1038	69
1875	1038	68
1876	1038	68
1877	1039	67
1878	1039	66
1879	1040	66
1880	1041	65
1881	1041	65
1882	1042	64
1883	1042	64
1884	1043	63
1885	1043	63
1886	1044	62
1887	1044	61
1888	1044	61
1889	1045	60
1890	1046	60
1891	1046	59
1892	1046	59
1893	1047	58
1894	1047	58
1895	1048	57
1896	1048	56
1897	1048	56
1898	1049	55
1899	1049	55
1900	1049	54
1901	1050	54
1902	1051	53
1903	1051	53
1904	1052	52
1905	1052	51
1906	1052	51
1907	1053	50
1908	1053	50
1909	1054	49
1910	1054	49
1911	1054	48
1912	1055	47
1913	1055	47
1914	1055	46
1915	1056	46
1916	1056	45
1917	1057	45
1918	1057	44
1919	1058	44
1920	1058	43
1921	1059	42
1922	1059	42
1923	1059	41
1924	1060	41
1925	1062	40
1926	1062	40
1927	1068	39
1928	1069	39
1929	1072	38
1930	1073	38
1931	1076	37
1932	1078	37
1933	1082	36
1934	1084	36
1935	1085	35
1936	1087	35
1937	1088	34
1938	1091	34
1939	1093	33
1940	1095	33
1941	1096	32
1942	1100	32
1943	1101	31
1944	1103	31
1945	1105	30
1946	1105	30
1947	1106	29
1948	1106	28
1949	1107	28
1950	1108	27
1951	1108	27
1952	1109	26
1953	1109	26
1954	1110	25
1955	1110	24
1956	1110	24
1957	1111	23
1958	1111	23
1959	1111	22
1960	1113	22
1961	1113	21
1962	1115	21
1963	1116	20
1964	1117	19
1965	1118	19
1966	1118	18
1967	1119	18
1968	1119	17
1969	1120	17
1970	1120	16
1971	1120	15
1972	1121	15
1973	1121	14
1974	1121	14
1975	1122	13
1976	1122	13
1977	1122	12
1978	1123	11
1979	1123	11
1980	1123	10
1981	1124	10
1982	1124	9
1983	1125	9
1984	1125	8
1985	1126	7
1986	1126	7
1987	1127	6
1988	1127	6
1989	1128	5
1990	1128	5
1991	1129	4
1992	1129	3
1993	1129	3
1994	1130	2
1995	1130	2
1996	1130	1
1997	1131	1
1998	1131	0
1999	1132	0
