iter	Passed	Remaining
161	273	3098
162	274	3098
163	276	3098
164	278	3095
165	279	3093
166	281	3090
167	282	3083
168	284	3077
169	285	3077
170	287	3077
171	289	3071
172	290	3065
173	291	3060
174	293	3063
175	295	3064
176	297	3066
177	300	3080
178	304	3094
179	306	3100
180	308	3096
181	309	3092
182	310	3087
183	312	3087
184	314	3090
185	316	3089
186	318	3085
187	319	3080
188	321	3076
189	322	3075
190	324	3074
191	326	3069
192	327	3066
193	329	3065
194	330	3059
195	331	3055
196	333	3052
197	334	3047
198	336	3041
199	337	3039
200	339	3035
201	340	3030
202	341	3027
203	343	3024
204	345	3022
205	346	3021
206	348	3018
207	350	3016
208	351	3015
209	353	3013
210	354	3009
211	356	3002
212	357	2995
213	358	2989
214	359	2988
215	361	2984
216	363	2985
217	364	2983
218	366	2980
219	368	2978
220	369	2975
221	371	2975
222	372	2972
223	374	2969
224	376	2966
225	377	2962
226	378	2957
227	380	2957
228	382	2956
229	383	2953
230	385	2951
231	387	2955
232	389	2954
233	391	2951
234	392	2945
235	394	2945
236	395	2943
237	397	2940
238	398	2938
239	400	2939
240	402	2938
241	403	2934
242	405	2933
243	407	2930
244	408	2928
245	410	2926
246	411	2923
247	413	2920
248	415	2919
249	416	2915
250	417	2911
251	419	2909
252	420	2906
253	422	2901
254	423	2900
255	425	2895
256	426	2895
257	429	2896
258	430	2893
259	431	2889
260	433	2887
261	434	2884
262	436	2883
263	437	2878
264	439	2876
265	440	2872
266	442	2869
267	443	2866
268	445	2863
269	446	2860
270	448	2863
271	450	2860
272	451	2858
273	453	2858
274	455	2856
275	456	2852
276	457	2846
277	459	2847
278	461	2846
279	462	2842
280	464	2840
281	465	2836
282	467	2835
283	469	2837
284	471	2838
285	473	2836
286	474	2834
287	476	2833
288	478	2830
289	479	2827
290	480	2824
291	482	2821
292	483	2819
293	485	2815
294	486	2814
295	488	2814
296	490	2812
297	491	2809
298	493	2807
299	494	2803
300	496	2802
301	498	2800
302	499	2795
303	500	2791
304	501	2788
305	503	2787
306	505	2785
307	506	2780
308	507	2777
309	509	2775
310	512	2782
311	513	2779
312	515	2777
313	517	2776
314	518	2775
315	520	2776
316	523	2777
317	524	2774
318	526	2772
319	527	2771
320	529	2768
321	530	2766
322	533	2770
323	536	2774
324	539	2782
325	542	2786
326	545	2792
327	548	2797
328	551	2803
329	555	2808
330	557	2812
331	561	2818
332	563	2819
333	566	2826
334	568	2827
335	570	2825
336	572	2823
337	573	2820
338	575	2817
339	576	2816
340	578	2815
341	580	2813
342	582	2812
343	583	2809
344	585	2807
345	586	2805
346	588	2802
347	589	2799
348	591	2796
349	592	2794
350	594	2792
351	596	2790
352	597	2787
353	598	2783
354	600	2780
355	601	2777
356	602	2773
357	604	2770
358	605	2767
359	606	2764
360	608	2762
361	609	2758
362	611	2756
363	612	2753
364	613	2750
365	615	2747
366	616	2745
367	618	2742
368	619	2740
369	621	2737
370	623	2735
371	625	2735
372	626	2732
373	628	2730
374	629	2726
375	630	2723
376	632	2721
377	633	2718
378	635	2717
379	636	2714
380	638	2712
381	639	2709
382	641	2707
383	642	2702
384	643	2699
385	644	2696
386	646	2694
387	647	2690
388	649	2687
389	650	2685
390	652	2683
391	653	2680
392	654	2677
393	656	2674
394	658	2673
395	659	2672
396	661	2669
397	663	2670
398	664	2667
399	666	2665
400	667	2662
401	669	2660
402	671	2659
403	672	2656
404	674	2655
405	675	2652
406	676	2648
407	678	2645
408	679	2643
409	681	2641
410	682	2638
411	684	2637
412	685	2635
413	687	2633
414	688	2630
415	690	2629
416	691	2625
417	693	2623
418	694	2621
419	696	2619
420	698	2618
421	699	2615
422	701	2615
423	702	2611
424	703	2608
425	705	2606
426	706	2603
427	708	2602
428	709	2598
429	710	2595
430	712	2594
431	714	2591
432	715	2590
433	716	2586
434	718	2583
435	719	2580
436	720	2576
437	721	2573
438	723	2571
439	724	2569
440	726	2567
441	727	2565
442	729	2563
443	730	2559
444	731	2557
445	733	2554
446	734	2551
447	736	2550
448	737	2548
449	739	2545
450	740	2542
451	741	2539
452	742	2536
453	744	2534
454	745	2532
455	747	2531
456	750	2535
457	752	2534
458	754	2534
459	756	2532
460	758	2532
461	760	2530
462	761	2529
463	763	2526
464	764	2524
465	766	2522
466	767	2520
467	769	2518
468	770	2515
469	771	2513
470	773	2511
471	775	2509
472	776	2506
473	777	2503
474	778	2500
475	780	2497
476	781	2494
477	782	2492
478	784	2491
479	785	2488
480	786	2485
481	788	2483
482	790	2481
483	791	2478
484	792	2475
485	793	2473
486	795	2471
487	797	2470
488	798	2467
489	800	2465
490	801	2463
491	803	2461
492	804	2459
493	806	2457
494	807	2456
495	809	2454
496	811	2455
497	813	2452
498	814	2450
499	816	2450
500	818	2448
501	819	2446
502	822	2446
503	823	2443
504	824	2442
505	826	2440
506	827	2437
507	829	2435
508	830	2432
509	831	2430
510	833	2428
511	834	2424
512	835	2421
513	836	2417
514	837	2415
515	839	2413
516	840	2409
517	841	2407
518	842	2403
519	844	2402
520	845	2400
521	846	2397
522	848	2396
523	850	2394
524	851	2392
525	852	2390
526	854	2388
527	855	2386
528	857	2384
529	859	2382
530	860	2380
531	862	2381
532	865	2381
533	868	2384
534	872	2388
535	874	2389
536	878	2392
537	881	2394
538	884	2396
539	887	2399
540	889	2398
541	890	2395
542	891	2392
543	893	2390
544	895	2389
545	897	2389
546	899	2389
547	902	2391
548	905	2391
549	906	2389
550	907	2386
551	909	2384
552	910	2382
553	911	2379
554	913	2377
555	914	2375
556	916	2373
557	917	2371
558	919	2369
559	920	2367
560	922	2365
561	924	2364
562	925	2362
563	927	2360
564	928	2358
565	929	2356
566	931	2354
567	932	2351
568	934	2349
569	935	2347
570	936	2344
571	938	2342
572	940	2341
573	941	2338
574	943	2337
575	944	2334
576	945	2332
577	947	2330
578	948	2328
579	949	2325
580	951	2323
581	953	2323
582	955	2321
583	956	2319
584	957	2317
585	959	2315
586	961	2313
587	962	2312
588	964	2311
589	966	2308
590	967	2306
591	968	2303
592	969	2300
593	971	2298
594	972	2297
595	974	2295
596	975	2293
597	977	2292
598	979	2290
599	980	2288
600	982	2286
601	984	2285
602	985	2283
603	987	2281
604	988	2280
605	989	2277
606	991	2274
607	992	2273
608	994	2272
609	996	2269
610	996	2266
611	998	2264
612	999	2261
613	1001	2260
614	1003	2259
615	1004	2257
616	1006	2256
617	1008	2254
618	1009	2252
619	1011	2250
620	1012	2248
621	1014	2246
622	1015	2244
623	1016	2242
624	1018	2240
625	1019	2238
626	1021	2236
627	1022	2233
628	1023	2231
629	1025	2228
630	1026	2227
631	1028	2225
632	1029	2223
633	1030	2220
634	1032	2218
635	1033	2215
636	1034	2213
637	1036	2211
638	1037	2209
639	1038	2207
640	1039	2204
641	1040	2201
642	1042	2199
643	1043	2197
644	1045	2195
645	1046	2193
646	1048	2191
647	1049	2190
648	1051	2188
649	1052	2186
650	1054	2184
651	1056	2183
652	1057	2181
653	1059	2179
654	1060	2177
655	1061	2175
656	1063	2173
657	1064	2171
658	1065	2169
659	1067	2167
660	1068	2165
661	1070	2162
662	1071	2160
663	1072	2158
664	1074	2156
665	1075	2155
666	1077	2152
667	1078	2150
668	1080	2149
669	1081	2146
670	1082	2144
671	1084	2143
672	1085	2141
673	1087	2139
674	1089	2138
675	1090	2136
676	1092	2134
677	1093	2132
678	1095	2131
679	1097	2129
680	1098	2127
681	1099	2124
682	1100	2122
683	1102	2120
684	1103	2118
685	1105	2117
686	1106	2115
687	1108	2113
688	1109	2111
689	1110	2108
690	1111	2106
691	1113	2104
692	1114	2102
693	1116	2100
694	1117	2098
695	1118	2096
696	1120	2094
697	1122	2093
698	1123	2091
699	1124	2089
700	1126	2087
701	1127	2085
702	1129	2083
703	1130	2081
704	1132	2079
705	1133	2077
706	1134	2075
707	1136	2073
708	1137	2071
709	1139	2069
710	1140	2067
711	1141	2065
712	1143	2064
713	1148	2068
714	1155	2077
715	1164	2088
716	1170	2094
717	1175	2098
718	1184	2109
719	1260	2241
720	1263	2241
721	1266	2241
722	1268	2240
723	1271	2240
724	1273	2240
725	1275	2237
726	1276	2235
727	1277	2232
728	1279	2230
729	1280	2228
730	1282	2225
731	1283	2223
732	1285	2222
733	1287	2220
734	1288	2217
735	1290	2215
736	1291	2213
737	1293	2211
738	1294	2209
739	1296	2206
740	1297	2204
741	1299	2202
742	1300	2200
743	1301	2197
744	1302	2194
745	1304	2192
746	1305	2190
747	1307	2187
748	1309	2186
749	1310	2184
750	1311	2181
751	1313	2179
752	1314	2177
753	1316	2175
754	1317	2173
755	1319	2171
756	1320	2169
757	1322	2166
758	1324	2164
759	1325	2162
760	1327	2160
761	1328	2159
762	1330	2156
763	1331	2154
764	1333	2152
765	1334	2149
766	1336	2147
767	1337	2145
768	1339	2144
769	1340	2141
770	1342	2139
771	1343	2137
772	1345	2135
773	1346	2133
774	1348	2130
775	1349	2128
776	1351	2127
777	1352	2124
778	1353	2121
779	1355	2119
780	1356	2117
781	1358	2115
782	1359	2113
783	1361	2111
784	1362	2109
785	1364	2106
786	1365	2104
787	1366	2102
788	1368	2100
789	1370	2098
790	1371	2096
791	1373	2094
792	1375	2092
793	1376	2090
794	1378	2088
795	1379	2086
796	1380	2083
797	1382	2081
798	1383	2079
799	1384	2077
800	1386	2074
801	1387	2072
802	1388	2070
803	1390	2067
804	1391	2065
805	1392	2062
806	1393	2059
807	1394	2057
808	1395	2054
809	1398	2054
810	1399	2052
811	1401	2049
812	1402	2047
813	1403	2045
814	1405	2043
815	1406	2041
816	1408	2039
817	1409	2037
818	1411	2034
819	1412	2032
820	1413	2030
821	1414	2027
822	1415	2024
823	1417	2022
824	1418	2020
825	1419	2018
826	1421	2016
827	1422	2014
828	1424	2011
829	1426	2010
830	1427	2007
831	1428	2006
832	1430	2003
833	1431	2001
834	1433	1999
835	1434	1997
836	1436	1995
837	1438	1993
838	1439	1991
839	1440	1989
840	1442	1987
841	1443	1985
842	1444	1982
843	1446	1980
844	1447	1978
845	1448	1976
846	1450	1974
847	1452	1972
848	1453	1970
849	1454	1968
850	1456	1966
851	1458	1965
852	1460	1963
853	1461	1961
854	1463	1959
855	1464	1957
856	1465	1955
857	1467	1953
858	1468	1951
859	1470	1948
860	1471	1946
861	1472	1944
862	1474	1942
863	1475	1939
864	1476	1937
865	1478	1935
866	1479	1933
867	1481	1931
868	1482	1929
869	1484	1927
870	1485	1925
871	1486	1923
872	1487	1920
873	1489	1918
874	1491	1917
875	1492	1915
876	1494	1913
877	1496	1912
878	1498	1910
879	1500	1909
880	1502	1908
881	1504	1907
882	1506	1905
883	1508	1904
884	1509	1901
885	1510	1899
886	1512	1897
887	1514	1896
888	1515	1894
889	1517	1892
890	1519	1890
891	1520	1888
892	1522	1887
893	1524	1885
894	1526	1884
895	1527	1882
896	1529	1880
897	1531	1878
898	1533	1878
899	1536	1877
900	1538	1876
901	1540	1875
902	1542	1873
903	1543	1871
904	1545	1870
905	1547	1868
906	1548	1866
907	1550	1864
908	1553	1864
909	1556	1863
910	1558	1862
911	1560	1861
912	1561	1859
913	1563	1857
914	1564	1855
915	1566	1853
916	1568	1852
917	1569	1850
918	1573	1850
919	1575	1849
920	1578	1849
921	1582	1850
922	1585	1850
923	1589	1850
924	1592	1850
925	1595	1850
926	1598	1850
927	1602	1850
928	1606	1851
929	1609	1851
930	1611	1850
931	1613	1848
932	1615	1847
933	1616	1845
934	1619	1845
935	1622	1844
936	1624	1842
937	1627	1842
938	1629	1841
939	1631	1840
940	1633	1838
941	1635	1836
942	1637	1834
943	1638	1833
944	1642	1833
945	1644	1832
946	1647	1831
947	1649	1830
948	1652	1830
949	1656	1831
950	1658	1829
951	1659	1827
952	1661	1825
953	1662	1823
954	1664	1821
955	1666	1819
956	1668	1818
957	1670	1817
958	1672	1815
959	1673	1813
960	1675	1811
961	1677	1810
962	1679	1808
963	1680	1805
964	1681	1803
965	1683	1801
966	1684	1799
967	1686	1797
968	1687	1795
969	1689	1793
970	1690	1791
971	1691	1789
972	1693	1787
973	1694	1785
974	1696	1783
975	1698	1781
976	1699	1779
977	1701	1777
978	1702	1775
979	1703	1773
980	1705	1771
981	1707	1769
982	1708	1767
983	1711	1767
984	1714	1766
985	1717	1766
986	1720	1766
987	1724	1766
988	1727	1766
989	1730	1765
990	1734	1765
991	1736	1764
992	1739	1763
993	1741	1762
994	1744	1762
995	1747	1761
996	1751	1761
997	1754	1761
998	1756	1759
999	1759	1759
1000	1762	1758
1001	1765	1758
1002	1768	1757
1003	1771	1757
1004	1773	1756
1005	1777	1756
1006	1780	1755
1007	1782	1754
1008	1785	1753
1009	1786	1751
1010	1788	1749
1011	1793	1750
1012	1805	1758
1013	1808	1758
1014	1809	1755
1015	1810	1753
1016	1812	1751
1017	1814	1749
1018	1815	1747
1019	1816	1745
1020	1818	1743
1021	1820	1741
1022	1821	1739
1023	1823	1737
1024	1824	1735
1025	1825	1733
1026	1827	1731
1027	1828	1729
1028	1830	1727
1029	1831	1724
1030	1833	1723
1031	1835	1721
1032	1836	1719
1033	1837	1716
1034	1839	1714
1035	1840	1712
1036	1842	1710
1037	1843	1708
1038	1845	1706
1039	1847	1704
1040	1848	1702
1041	1849	1700
1042	1851	1698
1043	1852	1696
1044	1853	1693
1045	1855	1692
1046	1856	1690
1047	1858	1687
1048	1859	1685
1049	1861	1683
1050	1862	1681
1051	1863	1679
1052	1865	1677
1053	1867	1675
1054	1868	1673
1055	1870	1671
1056	1871	1669
1057	1873	1668
1058	1874	1666
1059	1876	1664
1060	1877	1662
1061	1879	1659
1062	1880	1657
1063	1882	1655
1064	1883	1653
1065	1885	1651
1066	1886	1649
1067	1887	1647
1068	1889	1645
1069	1891	1643
1070	1892	1641
1071	1893	1639
1072	1895	1637
1073	1897	1635
1074	1898	1633
1075	1900	1631
1076	1901	1629
1077	1903	1627
1078	1904	1625
1079	1906	1623
1080	1907	1621
1081	1908	1619
1082	1910	1617
1083	1911	1615
1084	1913	1613
1085	1914	1610
1086	1915	1608
1087	1917	1607
1088	1918	1605
1089	1920	1603
1090	1922	1601
1091	1923	1599
1092	1925	1598
1093	1927	1596
1094	1928	1594
1095	1930	1592
1096	1931	1590
1097	1933	1588
1098	1934	1586
1099	1936	1584
1100	1938	1582
1101	1939	1580
1102	1941	1578
1103	1943	1577
1104	1944	1575
1105	1945	1572
1106	1946	1570
1107	1948	1568
1108	1950	1566
1109	1951	1564
1110	1953	1563
1111	1955	1561
1112	1958	1560
1113	1961	1559
1114	1964	1559
1115	1967	1558
1116	1970	1557
1117	1973	1556
1118	1976	1555
1119	1979	1555
1120	1980	1553
1121	1982	1551
1122	1984	1549
1123	1985	1547
1124	1987	1545
1125	1990	1544
1126	1992	1543
1127	1995	1542
1128	1997	1540
1129	1998	1538
1130	2000	1537
1131	2002	1535
1132	2004	1533
1133	2005	1531
1134	2007	1530
1135	2009	1528
1136	2010	1525
1137	2011	1523
1138	2012	1521
1139	2014	1519
1140	2015	1517
1141	2017	1515
1142	2018	1513
1143	2019	1511
1144	2021	1509
1145	2022	1507
1146	2024	1505
1147	2025	1503
1148	2026	1501
1149	2028	1499
1150	2029	1497
1151	2031	1495
1152	2032	1493
1153	2034	1491
1154	2035	1489
1155	2037	1487
1156	2038	1485
1157	2040	1483
1158	2041	1481
1159	2043	1479
1160	2045	1477
1161	2046	1475
1162	2047	1473
1163	2049	1471
1164	2051	1470
1165	2052	1468
1166	2053	1465
1167	2056	1464
1168	2057	1462
1169	2059	1460
1170	2060	1458
1171	2062	1456
1172	2063	1454
1173	2065	1453
1174	2066	1451
1175	2068	1449
1176	2069	1447
1177	2070	1445
1178	2072	1443
1179	2073	1441
1180	2075	1439
1181	2077	1437
1182	2078	1435
1183	2080	1433
1184	2081	1431
1185	2083	1429
1186	2084	1427
1187	2086	1426
1188	2088	1424
1189	2089	1422
1190	2090	1420
1191	2092	1418
1192	2093	1416
1193	2094	1414
1194	2096	1412
1195	2097	1410
1196	2099	1408
1197	2100	1406
1198	2102	1404
1199	2103	1402
1200	2105	1400
1201	2107	1398
1202	2108	1396
1203	2109	1394
1204	2111	1393
1205	2112	1391
1206	2113	1388
1207	2114	1386
1208	2116	1384
1209	2118	1383
1210	2120	1381
1211	2121	1379
1212	2123	1377
1213	2125	1375
1214	2126	1373
1215	2128	1372
1216	2129	1370
1217	2131	1368
1218	2132	1366
1219	2133	1364
1220	2135	1362
1221	2136	1360
1222	2138	1358
1223	2139	1356
1224	2141	1354
1225	2142	1352
1226	2143	1350
1227	2144	1348
1228	2146	1346
1229	2147	1344
1230	2149	1342
1231	2150	1340
1232	2151	1338
1233	2153	1336
1234	2155	1335
1235	2157	1333
1236	2158	1331
1237	2159	1329
1238	2161	1327
1239	2162	1325
1240	2164	1324
1241	2166	1322
1242	2167	1320
1243	2169	1318
1244	2170	1316
1245	2172	1314
1246	2173	1312
1247	2174	1310
1248	2176	1308
1249	2177	1306
1250	2179	1304
1251	2180	1302
1252	2182	1300
1253	2183	1299
1254	2185	1297
1255	2186	1295
1256	2188	1293
1257	2189	1291
1258	2191	1289
1259	2192	1287
1260	2194	1286
1261	2195	1284
1262	2197	1282
1263	2199	1280
1264	2200	1278
1265	2202	1276
1266	2204	1275
1267	2206	1273
1268	2207	1271
1269	2208	1269
1270	2210	1267
1271	2211	1265
1272	2213	1264
1273	2215	1262
1274	2216	1260
1275	2218	1258
1276	2219	1256
1277	2220	1254
1278	2223	1253
1279	2224	1251
1280	2226	1249
1281	2228	1247
1282	2229	1245
1283	2230	1243
1284	2232	1242
1285	2233	1240
1286	2235	1238
1287	2237	1236
1288	2238	1234
1289	2240	1232
1290	2241	1230
1291	2242	1228
1292	2243	1226
1293	2245	1224
1294	2246	1223
1295	2248	1221
1296	2250	1219
1297	2252	1218
1298	2254	1216
1299	2256	1214
1300	2257	1213
1301	2259	1211
1302	2261	1209
1303	2262	1207
1304	2264	1205
1305	2265	1203
1306	2266	1201
1307	2268	1200
1308	2269	1198
1309	2271	1196
1310	2272	1194
1311	2274	1192
1312	2275	1190
1313	2277	1189
1314	2279	1187
1315	2280	1185
1316	2282	1183
1317	2283	1181
1318	2285	1179
1319	2286	1177
1320	2288	1176
1321	2289	1174
1322	2290	1172
1323	2291	1170
1324	2293	1168
1325	2294	1166
1326	2296	1164
1327	2298	1162
1328	2300	1161
1329	2302	1159
1330	2305	1158
1331	2308	1157
1332	2311	1156
1333	2314	1155
1334	2316	1154
1335	2320	1153
1336	2322	1151
1337	2324	1149
1338	2327	1149
1339	2330	1147
1340	2331	1145
1341	2333	1143
1342	2334	1142
1343	2336	1140
1344	2337	1138
1345	2338	1136
1346	2340	1134
1347	2341	1132
1348	2343	1130
1349	2344	1128
1350	2346	1127
1351	2348	1125
1352	2350	1123
1353	2352	1122
1354	2353	1120
1355	2354	1118
1356	2356	1116
1357	2358	1114
1358	2359	1112
1359	2361	1111
1360	2362	1109
1361	2364	1107
1362	2365	1105
1363	2366	1103
1364	2367	1101
1365	2369	1099
1366	2370	1097
1367	2372	1095
1368	2373	1094
1369	2375	1092
1370	2376	1090
1371	2378	1088
1372	2379	1086
1373	2381	1085
1374	2383	1083
1375	2384	1081
1376	2385	1079
1377	2387	1077
1378	2389	1075
1379	2390	1074
1380	2392	1072
1381	2393	1070
1382	2394	1068
1383	2396	1066
1384	2397	1064
1385	2399	1062
1386	2400	1060
1387	2402	1059
1388	2403	1057
1389	2405	1055
1390	2408	1054
1391	2411	1053
1392	2412	1051
1393	2414	1049
1394	2416	1047
1395	2417	1046
1396	2418	1044
1397	2420	1042
1398	2421	1040
1399	2423	1038
1400	2424	1036
1401	2425	1034
1402	2427	1032
1403	2428	1031
1404	2430	1029
1405	2431	1027
1406	2432	1025
1407	2434	1023
1408	2436	1021
1409	2438	1020
1410	2440	1018
1411	2441	1016
1412	2443	1014
1413	2444	1013
1414	2446	1011
1415	2447	1009
1416	2449	1007
1417	2450	1005
1418	2452	1004
1419	2453	1002
1420	2455	1000
1421	2456	998
1422	2457	996
1423	2458	994
1424	2460	992
1425	2461	990
1426	2463	989
1427	2464	987
1428	2466	985
1429	2467	983
1430	2469	981
1431	2470	979
1432	2472	978
1433	2473	976
1434	2475	974
1435	2476	972
1436	2477	970
1437	2478	968
1438	2480	966
1439	2481	965
1440	2483	963
1441	2484	961
1442	2486	959
1443	2487	957
1444	2490	956
1445	2491	954
1446	2493	952
1447	2494	950
1448	2496	949
1449	2498	947
1450	2499	945
1451	2501	943
1452	2504	942
1453	2505	940
1454	2507	939
1455	2508	937
1456	2509	935
1457	2510	933
1458	2512	931
1459	2513	929
1460	2514	927
1461	2516	926
1462	2517	924
1463	2520	922
1464	2521	920
1465	2523	919
1466	2525	917
1467	2526	915
1468	2528	913
1469	2529	911
1470	2530	910
1471	2532	908
1472	2533	906
1473	2534	904
1474	2536	902
1475	2537	900
1476	2538	898
1477	2540	897
1478	2541	895
1479	2542	893
1480	2544	891
1481	2545	889
1482	2546	887
1483	2548	886
1484	2549	884
1485	2551	882
1486	2552	880
1487	2553	878
1488	2555	877
1489	2557	875
1490	2558	873
1491	2560	871
1492	2562	870
1493	2563	868
1494	2565	866
1495	2566	864
1496	2568	862
1497	2570	861
1498	2571	859
1499	2573	857
1500	2574	856
1501	2577	854
1502	2579	853
1503	2581	851
1504	2583	849
1505	2584	847
1506	2586	846
1507	2588	844
1508	2590	842
1509	2592	841
1510	2593	839
1511	2594	837
1512	2596	835
1513	2597	833
1514	2599	832
1515	2601	830
1516	2603	829
1517	2605	827
1518	2606	825
1519	2609	824
1520	2614	823
1521	2618	822
1522	2624	822
1523	2629	821
1524	2634	820
1525	2639	819
1526	2643	818
1527	2647	817
1528	2651	816
1529	2654	815
1530	2655	813
1531	2658	812
1532	2661	810
1533	2662	808
1534	2664	807
1535	2665	805
1536	2668	803
1537	2670	802
1538	2672	800
1539	2674	798
1540	2676	797
1541	2678	795
1542	2680	793
1543	2681	791
1544	2683	790
1545	2685	788
1546	2687	787
1547	2690	785
1548	2692	783
1549	2694	782
1550	2696	780
1551	2698	778
1552	2700	777
1553	2702	775
1554	2704	773
1555	2706	772
1556	2709	770
1557	2712	769
1558	2714	767
1559	2716	766
1560	2718	764
1561	2720	762
1562	2724	761
1563	2728	760
1564	2732	759
1565	2735	758
1566	2738	756
1567	2741	755
1568	2742	753
1569	2744	751
1570	2746	749
1571	2748	748
1572	2751	746
1573	2754	745
1574	2756	743
1575	2759	742
1576	2762	740
1577	2764	739
1578	2767	737
1579	2768	736
1580	2771	734
1581	2774	733
1582	2775	731
1583	2777	729
1584	2778	727
1585	2780	725
1586	2782	724
1587	2783	722
1588	2785	720
1589	2787	718
1590	2788	716
1591	2790	715
1592	2791	713
1593	2792	711
1594	2794	709
1595	2795	707
1596	2797	705
1597	2798	704
1598	2800	702
1599	2802	700
1600	2803	698
1601	2805	696
1602	2806	695
1603	2808	693
1604	2809	691
1605	2811	689
1606	2813	687
1607	2814	686
1608	2816	684
1609	2817	682
1610	2820	681
1611	2826	680
1612	2829	678
1613	2831	677
1614	2833	675
1615	2837	674
1616	2840	672
1617	2844	671
1618	2846	669
1619	2849	668
1620	2852	666
1621	2855	665
1622	2859	664
1623	2862	662
1624	2865	661
1625	2869	659
1626	2870	658
1627	2873	656
1628	2875	654
1629	2877	653
1630	2879	651
1631	2881	649
1632	2883	647
1633	2884	646
1634	2886	644
1635	2888	642
1636	2891	641
1637	2893	639
1638	2895	637
1639	2897	636
1640	2899	634
1641	2901	632
1642	2902	630
1643	2905	629
1644	2907	627
1645	2909	625
1646	2910	623
1647	2913	622
1648	2914	620
1649	2916	618
1650	2917	616
1651	2918	614
1652	2921	613
1653	2923	611
1654	2924	609
1655	2926	607
1656	2928	606
1657	2930	604
1658	2931	602
1659	2933	600
1660	2936	599
1661	2937	597
1662	2939	595
1663	2940	593
1664	2942	592
1665	2944	590
1666	2946	588
1667	2948	586
1668	2949	584
1669	2950	583
1670	2952	581
1671	2953	579
1672	2955	577
1673	2956	575
1674	2958	574
1675	2959	572
1676	2961	570
1677	2962	568
1678	2964	566
1679	2966	564
1680	2967	563
1681	2969	561
1682	2970	559
1683	2971	557
1684	2974	556
1685	2976	554
1686	2978	552
1687	2979	550
1688	2981	548
1689	2982	547
1690	2984	545
1691	2985	543
1692	2987	541
1693	2989	539
1694	2990	538
1695	2992	536
1696	2994	534
1697	2995	532
1698	2998	531
1699	3001	529
1700	3003	527
1701	3007	526
1702	3009	524
1703	3012	523
1704	3014	521
1705	3017	520
1706	3021	518
1707	3023	516
1708	3024	515
1709	3026	513
1710	3030	511
1711	3032	510
1712	3035	508
1713	3037	506
1714	3038	504
1715	3040	503
1716	3042	501
1717	3044	499
1718	3045	497
1719	3047	496
1720	3048	494
1721	3051	492
1722	3052	490
1723	3053	488
1724	3054	487
1725	3057	485
1726	3059	483
1727	3061	481
1728	3064	480
1729	3067	478
1730	3068	476
1731	3070	475
1732	3074	473
1733	3076	471
1734	3078	470
1735	3079	468
1736	3081	466
1737	3083	464
1738	3084	462
1739	3086	461
1740	3087	459
1741	3090	457
1742	3091	455
1743	3093	454
1744	3094	452
1745	3096	450
1746	3098	448
1747	3099	446
1748	3101	445
1749	3102	443
1750	3104	441
1751	3106	439
1752	3107	437
1753	3109	436
1754	3110	434
1755	3113	432
1756	3115	430
1757	3116	429
1758	3118	427
1759	3120	425
1760	3122	423
1761	3124	422
1762	3125	420
1763	3127	418
1764	3129	416
1765	3130	414
1766	3131	412
1767	3133	411
1768	3135	409
1769	3137	407
