iter	RMSE
269	6460.218109
270	6458.371293
271	6456.62282
272	6456.227786
273	6451.001377
274	6450.900587
275	6423.071408
276	6395.568045
277	6395.286915
278	6390.461628
279	6390.336438
280	6385.742981
281	6358.636691
282	6331.849371
283	6331.752703
284	6327.59548
285	6327.264515
286	6327.245605
287	6326.925061
288	6326.833604
289	6300.400985
290	6300.384463
291	6300.368803
292	6300.327143
293	6299.904563
294	6299.890223
295	6299.805544
296	6273.679651
297	6247.86142
298	6225.889372
299	6225.874203
300	6225.793052
301	6225.779009
302	6223.847908
303	6220.772426
304	6220.750998
305	6199.245841
306	6182.88776
307	6181.463204
308	6160.794106
309	6140.565904
310	6140.4118
311	6140.396873
312	6116.077302
313	6115.998679
314	6096.432815
315	6096.417891
316	6096.344056
317	6072.539301
318	6072.469096
319	6072.402988
320	6048.876654
321	6025.626963
322	6011.527109
323	5988.731792
324	5988.667804
325	5966.140016
326	5943.877458
327	5926.365813
328	5926.304182
329	5909.168609
330	5887.584628
331	5866.25533
332	5866.195983
333	5865.740105
334	5865.304447
335	5844.220501
336	5823.385983
337	5823.054239
338	5802.463005
339	5802.407033
340	5802.354327
341	5802.028171
342	5781.676666
343	5781.246535
344	5761.133829
345	5761.083959
346	5761.036997
347	5741.1625
348	5740.733773
349	5740.68941
350	5725.472408
351	5706.018451
352	5686.796793
353	5667.804945
354	5667.761572
355	5648.996592
356	5630.456582
357	5612.139142
358	5594.041902
359	5576.162518
360	5558.498675
361	5558.455052
362	5541.00404
363	5523.764062
364	5523.722137
365	5523.269179
366	5506.235012
367	5489.407544
368	5472.784577
369	5472.432154
370	5471.984323
371	5455.558617
372	5455.519302
373	5439.293567
374	5438.848307
375	5422.818436
376	5406.984768
377	5406.348645
378	5406.311971
379	5405.974588
380	5405.540292
381	5405.506771
382	5389.861549
383	5374.409053
384	5370.93307
385	5370.604711
386	5355.330272
387	5340.24455
388	5339.919412
389	5339.491185
390	5324.587808
391	5309.869209
392	5295.333366
393	5295.301272
394	5280.945864
395	5280.484382
396	5280.031444
397	5275.657738
398	5275.242042
399	5274.832742
400	5270.637577
401	5270.33705
402	5270.309339
403	5256.095119
404	5242.058519
405	5241.648097
406	5227.783578
407	5227.489583
408	5227.463164
409	5213.770126
410	5200.249092
411	5186.898141
412	5186.491095
413	5186.071113
414	5172.883522
415	5159.862413
416	5159.470396
417	5159.078581
418	5158.697018
419	5145.833811
420	5141.699752
421	5141.425405
422	5141.052417
423	5141.028506
424	5128.31285
425	5126.904617
426	5126.539449
427	5122.558674
428	5118.74167
429	5118.3756
430	5117.119033
431	5104.527651
432	5104.505621
433	5104.144816
434	5103.789458
435	5091.354775
436	5088.113399
437	5087.772648
438	5075.487351
439	5063.358974
440	5059.744087
441	5059.733998
442	5059.374893
443	5058.172174
444	5046.181192
445	5045.708339
446	5045.357212
447	5045.019857
448	5044.579181
449	5044.2552
450	5032.40554
451	5020.708141
452	5020.387609
453	5020.378857
454	5020.14016
455	5019.832832
456	5016.333666
457	5004.770017
458	5004.4566
459	4993.040976
460	4992.628491
461	4981.359166
462	4981.125301
463	4980.82748
464	4977.464921
465	4977.456715
466	4966.321373
467	4955.33029
468	4952.089447
469	4941.232576
470	4941.223622
471	4940.958005
472	4930.240785
473	4919.662945
474	4909.222833
475	4908.886105
476	4908.569589
477	4898.261786
478	4897.932772
479	4897.913805
480	4897.567025
481	4887.389713
482	4887.134749
483	4886.69515
484	4886.356848
485	4876.307067
486	4875.989396
487	4875.573948
488	4875.329318
489	4875.311604
490	4875.290368
491	4875.273894
492	4875.258349
493	4865.335084
494	4865.32019
495	4865.312678
496	4865.298796
497	4864.986253
498	4864.573741
499	4854.7779
500	4851.619606
501	4851.606618
502	4851.59935
503	4851.587234
504	4851.580394
505	4851.181758
506	4850.897084
507	4841.217541
508	4841.205807
509	4831.653736
510	4831.634936
511	4822.208705
512	4819.157664
513	4819.139359
514	4818.811126
515	4809.499964
516	4809.278417
517	4800.089801
518	4800.071301
519	4799.748548
520	4799.730773
521	4799.456358
522	4799.44922
523	4799.150019
524	4798.939384
525	4796.011492
526	4795.716562
527	4795.709657
528	4795.285291
529	4786.202273
530	4785.750297
531	4785.733264
532	4785.726791
533	4785.425076
534	4785.137207
535	4784.707338
536	4784.514554
537	4775.546243
538	4774.46616
539	4771.65501
540	4762.796798
541	4762.540369
542	4753.798419
543	4753.618163
544	4753.08897
545	4744.462
546	4741.753144
547	4741.468657
548	4741.188415
549	4741.18089
550	4740.156353
551	4740.139097
552	4739.730381
553	4737.137473
554	4728.608017
555	4728.255656
556	4728.239511
557	4727.714619
558	4726.470259
559	4726.462253
560	4725.945079
561	4725.537771
562	4725.252377
563	4724.525167
564	4724.517094
565	4716.096638
566	4716.08134
567	4715.694525
568	4715.679826
569	4714.747976
570	4714.577458
571	4714.570618
572	4714.292265
573	4714.024508
574	4714.017475
575	4713.341029
576	4713.326899
577	4713.25006
578	4710.752931
579	4702.438701
580	4699.643928
581	4691.437001
582	4691.133912
583	4691.061392
584	4690.347636
585	4690.075791
586	4681.973403
587	4673.980351
588	4666.095237
589	4666.076772
590	4665.81185
591	4665.550877
592	4665.479484
593	4663.110482
594	4663.096564
595	4662.833088
596	4655.044095
597	4654.824837
598	4654.572787
599	4654.565168
600	4646.878844
601	4646.347408
602	4646.333738
603	4638.750115
604	4637.985863
605	4637.828463
606	4637.60865
607	4637.599177
608	4637.585194
609	4637.335136
610	4637.12764
611	4636.88433
612	4629.396793
613	4628.891766
614	4628.65125
615	4628.582852
616	4628.216644
617	4628.06804
618	4620.678384
619	4620.543048
620	4618.16316
621	4618.160414
622	4617.922982
623	4617.574863
624	4610.280429
625	4610.0842
626	4609.948885
627	4609.728382
628	4602.53128
629	4600.237279
630	4599.736185
631	4597.536915
632	4597.332499
633	4596.818039
634	4596.331595
635	4596.126888
636	4593.468606
637	4592.989067
638	4592.142841
639	4585.022311
640	4585.007945
641	4582.406818
642	4582.175458
643	4579.635292
644	4579.415108
645	4579.40755
646	4579.073997
647	4578.756571
648	4578.282575
649	4577.163478
650	4577.155229
651	4576.688272
652	4574.687706
653	4574.491772
654	4567.445072
655	4567.221103
656	4560.270217
657	4560.017043
658	4560.008359
659	4559.787355
660	4559.576159
661	4558.47479
662	4558.286818
663	4555.830101
664	4553.932871
665	4553.469454
666	4546.603716
667	4546.542849
668	4545.889715
669	4545.682231
670	4545.506126
671	4545.04964
672	4544.750814
673	4542.381502
674	4542.374425
675	4541.406077
676	4539.091444
677	4538.726651
678	4536.465961
679	4536.255379
680	4529.462164
681	4529.015887
682	4526.804914
683	4520.101312
684	4516.125128
685	4516.122183
686	4515.682453
687	4515.249384
688	4515.078874
689	4514.872074
690	4514.445547
691	4514.358645
692	4514.351585
693	4514.348973
694	4514.159923
695	4514.153354
696	4513.733326
697	4513.727132
698	4513.313476
699	4506.684044
700	4506.495164
701	4506.362127
702	4504.195488
703	4504.06687
704	4504.064358
705	4501.948688
706	4500.936103
707	4500.527144
708	4500.514476
709	4499.891183
710	4499.48817
711	4499.308879
712	4499.306502
713	4498.909408
714	4498.902998
715	4496.834958
716	4490.282778
717	4490.276598
718	4483.81514
719	4483.812592
720	4483.71712
721	4483.711265
722	4483.635418
723	4483.242709
724	4483.237287
725	4481.214537
726	4474.83815
727	4474.638218
728	4474.567136
729	4474.409171
730	4474.406821
731	4473.940062
732	4473.592723
733	4473.2073
734	4473.195082
735	4472.815495
736	4469.046306
737	4468.756441
738	4468.576594
739	4466.596751
740	4466.594801
741	4465.999306
742	4465.99424
743	4465.864947
744	4459.561313
745	4459.558404
746	4459.389249
747	4458.818983
748	4458.614343
749	4458.532754
750	4458.531003
751	4458.161076
752	4458.084109
753	4457.785602
754	4457.584033
755	4457.292942
756	4457.290167
757	4457.140729
758	4456.974072
759	4456.7817
760	4454.842599
761	4454.726219
762	4454.724601
763	4448.493732
764	4442.349834
765	4442.177192
766	4441.624899
767	4441.619043
768	4435.558316
769	4433.6567
770	4433.297377
771	4433.102296
772	4432.834366
773	4432.480457
774	4431.002147
775	4430.723133
776	4430.537645
777	4430.525201
778	4430.523417
779	4430.268925
780	4430.261257
781	4429.91241
782	4429.905171
783	4429.483705
784	4429.140241
785	4423.150704
786	4422.81182
787	4422.804078
788	4416.897589
789	4415.061712
790	4409.235603
791	4407.440993
792	4407.300078
793	4406.964817
794	4406.798533
795	4401.048775
796	4400.51073
797	4400.398335
798	4398.642492
799	4398.34003
800	4398.18564
801	4398.182018
802	4397.851222
803	4397.82678
804	4397.681491
805	4397.355646
806	4397.352244
807	4397.031366
808	4397.018439
809	4396.881251
810	4396.684923
811	4396.164158
812	4396.154881
813	4395.838465
814	4395.829715
815	4395.647934
816	4393.930142
817	4393.921907
818	4393.918771
819	4393.607092
820	4393.103508
821	4392.837621
822	4391.162137
823	4385.475437
824	4385.235525
825	4385.077108
826	4384.919878
827	4384.674118
828	4384.420188
829	4384.115527
830	4384.107992
831	4378.497174
832	4376.196072
833	4376.169449
834	4370.634518
835	4365.177355
836	4365.072323
837	4364.973295
838	4364.817866
839	4364.813644
840	4364.511676
841	4364.214321
842	4364.03632
843	4363.743498
844	4358.35852
845	4353.049282
846	4351.39859
847	4350.111348
848	4349.934753
849	4349.840112
850	4344.60067
851	4344.092116
852	4343.917569
853	4343.626874
854	4338.459291
855	4338.236526
856	4338.14536
857	4336.55188
858	4336.379286
859	4331.281505
860	4331.133139
861	4326.105834
862	4326.04874
863	4321.091982
864	4321.037666
865	4320.752117
866	4319.537474
867	4319.256174
868	4319.086266
869	4318.697119
870	4317.15978
871	4312.266201
872	4312.12024
873	4307.294443
874	4305.770548
875	4305.694849
876	4300.93283
877	4300.919089
878	4299.449232
879	4294.752846
880	4294.747668
881	4294.579973
882	4294.493411
883	4289.862452
884	4285.296966
885	4285.073162
886	4280.571694
887	4280.405099
888	4280.274674
889	4279.973261
890	4279.808546
891	4279.803456
892	4279.304006
893	4278.822816
894	4278.800461
895	4278.677106
896	4278.429454
897	4278.257781
898	4277.979687
899	4273.533798
900	4273.474326
901	4272.028266
902	4271.572745
903	4267.189399
904	4267.184579
905	4262.863343
906	4262.587491
907	4262.446384
908	4262.325198
909	4262.239613
910	4259.965163
911	4259.950823
912	4258.863932
913	4254.597764
914	4254.227196
915	4254.066274
916	4253.784389
917	4253.683852
918	4253.586684
919	4253.315605
920	4253.048758
921	4252.886333
922	4252.76601
923	4251.36981
924	4251.178851
925	4250.916001
926	4250.677849
927	4249.65415
928	4249.227122
929	4245.011804
930	4244.812597
931	4243.468704
932	4243.211846
933	4241.899816
934	4241.74819
935	4241.629045
936	4241.554581
937	4241.301557
938	4241.231322
939	4240.891696
940	4240.642781
941	4240.579379
942	4240.421818
943	4240.176682
944	4240.130766
945	4239.889405
946	4239.829324
947	4235.664601
948	4231.559357
949	4230.275182
950	4230.179009
951	4230.155095
952	4226.106589
953	4225.952681
954	4225.713614
955	4225.601942
956	4223.397735
957	4223.341006
958	4219.346852
959	4219.293128
960	4215.355859
961	4215.30497
962	4211.423781
963	4211.271351
964	4207.445217
965	4203.673805
966	4203.525064
967	4199.807387
968	4199.457973
969	4199.219771
970	4199.164242
971	4195.498857
972	4191.885931
973	4191.562376
974	4191.326965
975	4191.308536
976	4191.037444
977	4190.806342
978	4190.653993
979	4190.503919
980	4190.276459
981	4190.128632
982	4189.183202
983	4188.849839
984	4188.704222
985	4188.656252
986	4188.627459
987	4188.449744
988	4188.407353
989	4188.36073
990	4188.263063
991	4188.220288
992	4188.076805
993	4184.506885
994	4183.600342
995	4183.528841
996	4181.389393
997	4181.176704
998	4181.152359
999	4177.630763
1000	4176.396757
1001	4175.542994
1002	4175.400874
1003	4175.296734
1004	4175.203955
1005	4175.073145
1006	4175.035145
1007	4174.854992
1008	4174.818989
1009	4174.724845
1010	4171.249814
1011	4171.109267
1012	4170.800314
1013	4170.798638
1014	4167.373081
1015	4167.052771
1016	4166.743697
1017	4166.332252
1018	4166.29782
1019	4166.162821
1020	4166.155191
1021	4166.149234
1022	4164.957299
1023	4163.793745
1024	4163.660683
1025	4163.589957
1026	4163.503005
1027	4163.501442
1028	4163.203089
1029	4162.405956
1030	4162.325014
1031	4162.101903
1032	4162.06703
1033	4162.047542
1034	4161.827949
1035	4160.706839
1036	4160.608781
1037	4160.392674
1038	4158.322804
1039	4158.150916
1040	4158.031478
1041	4156.936002
1042	4156.854184
1043	4156.82756
1044	4156.429388
1045	4156.298852
1046	4155.230829
1047	4155.196559
1048	4154.983546
1049	4154.773855
1050	4154.567429
1051	4154.470441
1052	4154.393439
1053	4154.190156
1054	4150.794679
1055	4150.762971
1056	4147.416399
1057	4144.118158
1058	4144.091233
1059	4143.450057
1060	4143.443644
1061	4143.36648
1062	4140.114547
1063	4139.068038
1064	4135.862347
1065	4134.840025
1066	4134.638784
1067	4134.450207
1068	4134.055293
1069	4130.893413
1070	4130.886549
1071	4127.770054
1072	4127.523539
1073	4127.124653
1074	4127.050496
1075	4127.020699
1076	4126.933182
1077	4126.750855
1078	4124.262292
1079	4124.234454
1080	4124.152808
1081	4124.145838
1082	4124.138317
1083	4123.865265
1084	4123.76007
1085	4123.526481
1086	4122.524487
1087	4120.149739
1088	4120.124937
1089	4120.123196
1090	4119.751255
1091	4119.679541
1092	4118.506522
1093	4118.33188
1094	4118.171832
1095	4117.192461
1096	4117.068324
1097	4117.045641
1098	4116.958074
1099	4116.87565
1100	4116.80163
1101	4116.736904
1102	4115.622147
1103	4114.664806
1104	4111.575614
1105	4111.282558
1106	4110.347352
1107	4110.251931
1108	4107.990376
1109	4107.673337
1110	4104.62232
1111	4104.455396
1112	4103.400147
1113	4100.392746
1114	4100.390382
1115	4100.388092
1116	4097.424164
1117	4097.271567
1118	4097.1272
1119	4097.110744
1120	4096.709307
1121	4093.788426
1122	4093.704045
1123	4093.604251
1124	4093.523767
1125	4093.459909
1126	4093.457901
1127	4093.452565
1128	4093.316066
1129	4093.314173
1130	4093.234683
1131	4093.162279
1132	4090.278738
1133	4090.244832
1134	4090.225266
1135	4088.081927
1136	4088.077556
1137	4085.234283
1138	4084.854791
1139	4084.267377
1140	4081.464854
1141	4078.702974
1142	4075.981148
1143	4075.060288
1144	4072.37738
1145	4072.315463
1146	4069.671168
1147	4067.06522
1148	4066.70454
1149	4066.702385
1150	4065.801547
1151	4065.783754
1152	4063.214954
1153	4062.334915
1154	4062.319096
1155	4061.459996
1156	4059.406279
1157	4059.404146
1158	4059.401832
1159	4059.342457
1160	4059.338089
1161	4059.260903
1162	4056.726216
1163	4056.166239
1164	4055.92691
1165	4055.803465
1166	4055.801506
1167	4054.961586
1168	4052.461878
1169	4052.459901
1170	4049.996392
1171	4049.994418
1172	4047.566591
1173	4045.173999
1174	4045.046889
1175	4044.779164
1176	4044.767613
1177	4044.76577
1178	4044.707446
1179	4042.348523
1180	4042.203894
1181	4042.131142
1182	4041.903644
1183	4041.641496
1184	4041.3832
1185	4041.242047
1186	4041.108453
1187	4040.913603
1188	4040.852849
1189	4038.883795
1190	4038.763474
1191	4038.761165
1192	4037.938088
1193	4037.746521
1194	4035.412154
1195	4035.278699
1196	4035.210737
1197	4035.157284
1198	4035.098752
1199	4034.968189
1200	4034.942164
1201	4034.937416
1202	4034.932907
1203	4034.408559
1204	4033.911032
1205	4033.664224
1206	4033.475459
1207	4033.097045
1208	4032.749715
1209	4031.945309
1210	4031.475714
1211	4031.290054
1212	4031.285723
1213	4029.422093
1214	4027.112278
1215	4026.889289
1216	4026.706566
1217	4024.429632
1218	4024.305664
1219	4023.519068
1220	4023.379598
1221	4023.025224
1222	4022.90703
1223	4020.661975
1224	4020.597545
1225	4018.385177
1226	4018.243946
1227	4018.172554
1228	4017.40296
1229	4015.222235
1230	4014.470564
1231	4014.413625
1232	4014.1687
1233	4014.148292
1234	4013.966817
1235	4013.918535
1236	4013.740117
1237	4011.589188
1238	4011.520257
1239	4011.513413
1240	4011.467785
1241	4009.692796
1242	4007.571878
1243	4007.566021
1244	4005.476089
1245	4005.419919
1246	4005.399825
1247	4004.956039
1248	4004.896049
1249	4004.779939
1250	4002.719657
1251	4000.689467
1252	4000.457604
1253	4000.253776
1254	3998.5598
1255	3997.5809
1256	3995.578301
1257	3995.424262
1258	3995.405073
1259	3995.290895
1260	3995.289739
1261	3995.266247
1262	3995.031078
1263	3993.414738
1264	3993.385848
1265	3993.275709
1266	3993.223139
1267	3992.485244
1268	3990.509702
1269	3988.563034
1270	3986.644821
1271	3986.468741
1272	3986.414847
1273	3986.285545
1274	3985.61922
1275	3984.89752
1276	3984.72545
1277	3984.579146
1278	3984.415677
1279	3984.303012
1280	3982.755998
1281	3982.710875
1282	3980.811486
1283	3980.688986
1284	3980.638537
1285	3980.593452
1286	3980.234372
1287	3980.169092
1288	3980.126306
1289	3979.421485
1290	3979.292765
1291	3977.421155
1292	3977.010191
1293	3975.529094
1294	3973.683537
1295	3973.565166
1296	3973.17694
1297	3973.115421
1298	3973.007373
1299	3972.922746
1300	3972.232512
1301	3972.230524
1302	3970.411676
1303	3969.770876
1304	3967.978173
1305	3967.974135
1306	3967.89636
1307	3967.800705
1308	3967.702089
1309	3967.650325
1310	3967.623872
1311	3967.511966
1312	3966.602283
1313	3966.234298
1314	3966.007656
1315	3965.963811
1316	3965.181468
1317	3963.413815
1318	3963.362908
1319	3963.237026
1320	3961.49515
1321	3961.385368
1322	3961.265285
1323	3961.15877
1324	3961.083979
1325	3961.013555
1326	3960.835066
1327	3960.169134
1328	3959.519045
1329	3959.515207
1330	3959.166378
1331	3957.446946
1332	3956.038403
1333	3955.9224
1334	3955.870567
1335	3955.796608
1336	3955.687934
1337	3955.687758
1338	3955.073824
1339	3953.377769
1340	3953.369179
1341	3952.77877
1342	3952.683867
1343	3952.600777
1344	3952.588812
1345	3952.513787
1346	3952.307834
1347	3952.266079
1348	3951.630165
1349	3951.329186
1350	3949.657384
1351	3949.455471
1352	3949.264586
1353	3949.210796
1354	3949.158526
1355	3949.154904
1356	3948.994751
1357	3947.34777
1358	3947.347621
1359	3945.724806
1360	3944.384112
1361	3944.354558
1362	3944.35439
1363	3942.754461
1364	3942.704167
1365	3942.378297
1366	3942.151509
1367	3940.571773
1368	3940.545113
1369	3940.387076
1370	3940.261418
1371	3940.225985
1372	3939.658072
1373	3939.651156
1374	3938.365718
1375	3938.325943
1376	3936.767989
1377	3936.417289
1378	3936.366216
1379	3936.354555
1380	3936.334697
1381	3936.300275
1382	3934.765547
1383	3934.571471
1384	3933.05901
1385	3932.839519
1386	3932.806654
1387	3932.80071
1388	3932.577506
1389	3931.732226
1390	3931.110389
1391	3929.616917
1392	3928.145406
1393	3928.127324
1394	3927.580384
1395	3927.51499
1396	3926.79838
1397	3926.798114
1398	3926.738073
1399	3926.67516
1400	3926.07526
1401	3925.847684
1402	3925.8418
1403	3924.39122
1404	3924.28383
1405	3924.178055
1406	3924.176087
1407	3923.315445
1408	3922.796235
1409	3922.774719
1410	3922.76973
1411	3922.095316
1412	3922.047913
1413	3921.732002
1414	3921.727125
1415	3921.623685
1416	3921.619051
1417	3921.487661
1418	3921.385725
1419	3921.32729
1420	3920.091692
1421	3920.072968
1422	3920.038592
1423	3918.860574
1424	3918.831357
1425	3918.757785
1426	3918.726858
1427	3918.510153
1428	3917.931527
1429	3917.812917
1430	3917.776404
1431	3917.653466
1432	3917.536555
1433	3916.404996
1434	3914.972395
1435	3913.5609
1436	3913.459923
1437	3912.069155
1438	3911.908466
1439	3910.538087
1440	3909.187893
1441	3909.144591
1442	3909.134826
1443	3908.95134
1444	3908.746861
1445	3908.24591
1446	3908.17952
1447	3908.179376
1448	3908.0311
1449	3907.932324
1450	3907.878373
1451	3907.551669
1452	3907.377438
1453	3907.374836
1454	3907.372359
1455	3907.281336
1456	3907.184037
1457	3907.133657
1458	3907.064205
1459	3906.497595
1460	3906.450466
1461	3906.419454
1462	3905.625445
1463	3905.60301
1464	3905.559924
1465	3905.496358
1466	3905.340711
1467	3905.032701
1468	3903.699495
1469	3903.579713
1470	3903.483637
1471	3903.34546
1472	3903.214742
1473	3903.120207
1474	3903.004146
1475	3902.894488
1476	3902.867124
1477	3902.313682
1478	3901.235412
1479	3900.786976
1480	3900.754378
1481	3900.749512
1482	3900.656825
1483	3900.03544
1484	3900.030291
1485	3899.961862
1486	3899.80966
1487	3899.752002
1488	3896.12523
1489	3896.106646
1490	3894.789338
1491	3894.642663
1492	3894.498263
1493	3894.432962
1494	3894.299292
1495	3894.157295
1496	3894.06583
1497	3893.926019
1498	3893.835925
1499	3893.828501
1500	3893.825672
1501	3893.788039
1502	3892.755239
1503	3892.65053
1504	3892.5127
1505	3892.41308
1506	3892.3032
1507	3892.298337
1508	3892.232398
1509	3891.242327
1510	3891.201649
1511	3891.06571
1512	3890.932024
1513	3890.454298
1514	3890.454235
1515	3890.410799
1516	3890.403719
1517	3890.391951
1518	3890.140777
1519	3890.009108
1520	3890.002455
1521	3888.700795
1522	3888.405866
1523	3887.123239
1524	3887.120294
1525	3887.070584
1526	3886.941834
1527	3886.784716
1528	3886.781856
1529	3886.746269
1530	3886.743321
1531	3886.622251
1532	3886.580668
1533	3886.488223
1534	3886.44924
1535	3886.420458
1536	3886.331754
1537	3886.265576
1538	3886.23828
1539	3886.22308
1540	3886.093173
1541	3886.001749
1542	3885.941515
1543	3885.001034
1544	3883.734239
1545	3883.641875
1546	3883.604734
1547	3883.602646
1548	3883.602517
1549	3883.598748
1550	3883.51125
1551	3883.508377
1552	3883.495028
1553	3883.377227
1554	3883.291069
1555	3883.256756
1556	3882.721001
1557	3881.471536
1558	3881.194663
1559	3881.182207
1560	3881.180764
1561	3880.651137
1562	3880.648983
1563	3880.613858
1564	3880.379313
1565	3880.376546
1566	3880.375283
1567	3880.290291
1568	3879.05881
1569	3878.932226
1570	3878.930175
1571	3878.846423
1572	3878.142593
1573	3877.246676
1574	3877.106781
1575	3877.018369
1576	3875.804109
1577	3875.545317
1578	3875.515776
1579	3875.383561
1580	3875.300893
1581	3875.267313
1582	3875.255174
1583	3875.173697
1584	3875.049376
1585	3875.038209
1586	3874.970386
1587	3874.969962
1588	3873.773388
1589	3873.650749
1590	3873.535609
1591	3873.532583
1592	3873.452176
1593	3873.427183
1594	3873.319995
1595	3872.459462
1596	3872.426131
1597	3872.393697
1598	3871.935566
1599	3871.495288
1600	3871.474342
1601	3871.474116
1602	3871.395073
1603	3871.278212
1604	3871.251638
1605	3870.734419
1606	3869.552942
1607	3869.551559
1608	3869.419185
1609	3869.418287
1610	3869.417913
1611	3868.859919
1612	3868.76594
1613	3867.60196
1614	3867.600714
1615	3864.206042
1616	3864.205973
1617	3864.117245
1618	3863.988508
1619	3863.933095
1620	3863.898523
1621	3863.898475
1622	3863.86833
1623	3863.039497
1624	3862.976256
1625	3862.898161
1626	3861.748836
1627	3861.689125
1628	3860.55668
1629	3860.5566
1630	3860.474505
1631	3860.474048
1632	3859.680045
1633	3859.653408
1634	3859.653209
1635	3859.231388
1636	3859.203033
1637	3859.121161
1638	3859.066974
1639	3858.988539
1640	3858.77685
1641	3858.734676
1642	3858.733631
1643	3858.544526
1644	3857.425681
1645	3857.392241
1646	3854.175336
1647	3854.174716
1648	3854.168332
1649	3854.159265
1650	3853.055125
1651	3852.555951
1652	3852.51034
1653	3852.455885
1654	3852.149635
1655	3851.745285
1656	3851.671403
1657	3851.670792
1658	3851.548991
1659	3850.46067
1660	3850.392373
1661	3850.343679
1662	3850.343149
1663	3849.855954
