iter	RMSE
1666	25402.29711
1667	25402.2682
1668	25402.21993
1669	25400.25127
1670	25400.20434
1671	25400.1282
1672	25400.04086
1673	25399.88743
1674	25397.81228
1675	25397.78397
1676	25396.38355
1677	25395.28057
1678	25395.02799
1679	25394.95368
1680	25394.88108
1681	25393.01879
1682	25391.64477
1683	25389.66246
1684	25388.31241
1685	25388.16459
1686	25388.13905
1687	25386.24126
1688	25386.21747
1689	25384.45437
1690	25384.42735
1691	25384.4012
1692	25384.37587
1693	25383.34934
1694	25383.31075
1695	25383.17157
1696	25383.15037
1697	25383.06445
1698	25383.03856
1699	25382.80434
1700	25382.6432
1701	25382.5547
1702	25382.52992
1703	25382.50933
1704	25382.47592
1705	25381.15081
1706	25380.99735
1707	25380.91196
1708	25380.89273
1709	25379.06983
1710	25378.99775
1711	25378.91451
1712	25376.06437
1713	25375.97905
1714	25375.97394
1715	25375.96892
1716	25375.88561
1717	25375.60003
1718	25375.57491
1719	25373.93529
1720	25372.35586
1721	25371.05257
1722	25369.58308
1723	25369.35298
1724	25367.93594
1725	25367.91177
1726	25365.20727
1727	25365.17858
1728	25363.89785
1729	25363.88042
1730	25363.80068
1731	25363.79571
1732	25363.77183
1733	25363.5544
1734	25360.98657
1735	25360.9113
1736	25360.90608
1737	25360.6225
1738	25360.59395
1739	25360.57091
1740	25359.31276
1741	25359.10149
1742	25358.97499
1743	25358.89488
1744	25358.81727
1745	25358.7393
1746	25358.71635
1747	25356.28282
1748	25356.20938
1749	25356.00237
1750	25354.08849
1751	25354.06529
1752	25352.72223
1753	25352.33733
1754	25352.31388
1755	25352.30864
1756	25352.29248
1757	25352.27054
1758	25352.17013
1759	25352.11451
1760	25352.05102
1761	25352.03724
1762	25350.2034
1763	25350.1317
1764	25348.90285
1765	25348.82541
1766	25348.77193
1767	25348.76799
1768	25348.76423
1769	25347.55684
1770	25347.34718
1771	25347.1559
1772	25347.15228
1773	25347.05489
1774	25346.98311
1775	25346.97969
1776	25346.90951
1777	25346.85035
1778	25346.74034
1779	25345.49005
1780	25345.40796
1781	25345.40277
1782	25345.22444
1783	25345.21935
1784	25345.21605
1785	25345.14633
1786	25344.94513
1787	25344.87903
1788	25344.81669
1789	25343.61101
1790	25343.60792
1791	25343.55226
1792	25343.54931
1793	25342.40808
1794	25341.22077
1795	25341.19528
1796	25341.16644
1797	25341.14766
1798	25341.12387
1799	25339.81648
1800	25339.8114
1801	25339.80641
1802	25339.78866
1803	25339.73589
1804	25338.57686
1805	25338.51646
1806	25338.44906
1807	25338.28931
1808	25338.12658
1809	25338.0763
1810	25336.99528
1811	25335.85579
1812	25335.79808
1813	25335.71434
1814	25335.66433
1815	25335.5642
1816	25333.04038
1817	25332.9935
1818	25332.93853
1819	25332.8733
1820	25332.85734
1821	25332.85226
1822	25331.13548
1823	25330.94968
1824	25330.89624
1825	25330.89124
1826	25330.86615
1827	25330.79979
1828	25330.797
1829	25330.61039
1830	25329.98692
1831	25329.97548
1832	25329.96191
1833	25328.95639
1834	25327.34389
1835	25327.3343
1836	25326.38196
1837	25326.3713
1838	25325.87793
1839	25324.75613
1840	25324.73569
1841	25322.27089
1842	25322.24522
1843	25320.0359
1844	25319.30415
1845	25319.28606
1846	25319.24448
1847	25318.14167
1848	25317.55068
1849	25315.23337
1850	25315.04085
1851	25315.00968
1852	25314.98735
1853	25314.97859
1854	25314.79245
1855	25314.07758
1856	25313.40233
1857	25309.32749
1858	25309.32261
1859	25308.68635
1860	25308.46859
1861	25308.05158
1862	25307.14872
1863	25307.13162
1864	25307.10864
1865	25307.08779
1866	25307.0131
1867	25306.93633
1868	25306.91809
1869	25306.57364
1870	25306.50772
1871	25306.48601
1872	25306.47475
1873	25306.4589
1874	25306.3216
1875	25306.30778
1876	25305.99846
1877	25304.91595
1878	25304.90736
1879	25303.84348
1880	25303.49035
1881	25303.42787
1882	25303.1697
1883	25303.15559
1884	25302.10969
1885	25302.09306
1886	25301.59573
1887	25301.26478
1888	25300.23687
1889	25299.94296
1890	25299.77078
1891	25299.14669
1892	25299.12591
1893	25299.11804
1894	25298.91279
1895	25297.8516
1896	25296.46377
1897	25296.21215
1898	25296.14592
1899	25296.08512
1900	25295.07629
1901	25295.00878
1902	25294.98002
1903	25293.98854
1904	25293.79345
1905	25293.17369
1906	25293.15525
1907	25293.09698
1908	25292.12134
1909	25291.94498
1910	25291.92442
1911	25291.9091
1912	25287.11529
1913	25286.15634
1914	25286.13878
1915	25285.19622
1916	25281.39102
1917	25281.37806
1918	25281.06633
1919	25281.0392
1920	25280.65307
1921	25280.63886
1922	25280.45048
1923	25280.4379
1924	25280.39982
1925	25279.47334
1926	25279.41517
1927	25279.17711
1928	25278.88695
1929	25278.88053
1930	25278.43591
1931	25278.33277
1932	25278.27621
1933	25277.97661
1934	25277.72837
1935	25277.70931
1936	25277.37734
1937	25277.32232
1938	25277.31153
1939	25276.72405
1940	25276.45885
1941	25276.44802
1942	25276.03667
1943	25275.8733
1944	25275.86736
1945	25271.37477
1946	25271.32179
1947	25271.30964
1948	25271.1539
1949	25271.12818
1950	25271.10567
1951	25270.82081
1952	25270.76784
1953	25270.75546
1954	25270.7361
1955	25270.72002
1956	25270.59385
1957	25270.54128
1958	25270.52337
1959	25270.41049
1960	25269.99189
1961	25269.97509
1962	25269.92548
1963	25269.53382
1964	25268.62256
1965	25267.72685
1966	25266.84641
1967	25266.52557
1968	25266.41753
1969	25266.3347
1970	25266.32899
1971	25266.31771
1972	25265.38802
1973	25265.37673
1974	25265.33035
1975	25265.28652
1976	25261.7348
1977	25261.73054
1978	25261.59177
1979	25261.51393
1980	25261.33515
1981	25261.28616
1982	25261.27733
1983	25260.41184
1984	25260.39304
1985	25260.17276
1986	25259.96599
1987	25259.80847
1988	25259.79048
1989	25259.76345
1990	25259.58943
1991	25259.58536
1992	25259.5383
