iter	RMSE
264	36997.8081
265	36997.79342
266	36997.60112
267	36990.62966
268	36990.42421
269	36990.41012
270	36989.34981
271	36984.45643
272	36981.55216
273	36981.42186
274	36980.37238
275	36979.34535
276	36978.34425
277	36978.14218
278	36978.13772
279	36976.41168
280	36975.55455
281	36974.26269
282	36957.0764
283	36956.50853
284	36956.37013
285	36955.39365
286	36953.80415
287	36953.15893
288	36953.15207
289	36952.09814
290	36951.18482
291	36951.06587
292	36946.44642
293	36944.4866
294	36944.47748
295	36943.55562
296	36941.93929
297	36941.44725
298	36941.3404
299	36940.89466
300	36940.13064
301	36940.10476
302	36940.00343
303	36939.05647
304	36938.47729
305	36935.81662
306	36935.79151
307	36935.23041
308	36934.37744
309	36930.09898
310	36927.65207
311	36926.98673
312	36926.98292
313	36926.12043
314	36925.80744
315	36924.86182
316	36923.0544
317	36922.25567
318	36920.50918
319	36919.71774
320	36919.71152
321	36917.28871
322	36916.86202
323	36914.67683
324	36914.59502
325	36914.18014
326	36914.07506
327	36912.39836
328	36912.39033
329	36912.38439
330	36912.37871
331	36911.62531
332	36909.99373
333	36909.98335
334	36908.40363
335	36906.32217
336	36906.31686
337	36904.77824
338	36904.77315
339	36904.37885
340	36904.27722
341	36904.27234
342	36902.29397
343	36902.29048
344	36900.79078
345	36900.68757
346	36900.68291
347	36899.22054
348	36897.34826
349	36895.91334
350	36895.90722
351	36895.75713
352	36895.75286
353	36888.7687
354	36887.81051
355	36887.81042
356	36886.41525
357	36886.41516
358	36885.06373
359	36883.74573
360	36882.46021
361	36882.46013
362	36882.46004
363	36882.29186
364	36882.29177
365	36882.2917
366	36882.29162
367	36882.27163
368	36881.52774
369	36880.27413
370	36880.18261
371	36880.17366
372	36878.9505
373	36878.95043
374	36878.95036
375	36877.23698
376	36877.23691
377	36875.67708
378	36875.5767
379	36875.57663
380	36874.38542
381	36874.38535
382	36874.38065
383	36874.31355
384	36874.30277
385	36873.14019
386	36873.14012
387	36873.14012
388	36873.04977
389	36871.50372
390	36871.50366
391	36871.49998
392	36871.49549
393	36870.36209
394	36870.35567
395	36870.35065
396	36869.24465
397	36869.22859
398	36869.22853
399	36868.14072
400	36866.73725
401	36866.63813
402	36866.63379
403	36865.57313
404	36865.57313
405	36865.56942
406	36865.56937
407	36859.4195
408	36859.41354
409	36858.38143
410	36857.0639
411	36857.04926
412	36856.04318
413	36856.03834
414	36855.93841
415	36855.9384
416	36855.79718
417	36855.70794
418	36855.55874
419	36854.58265
420	36853.31491
421	36853.31173
422	36853.31168
423	36847.24547
424	36847.23938
425	36847.23938
426	36847.11348
427	36846.15758
428	36845.61782
429	36845.05922
430	36844.9415
431	36844.0087
432	36843.8976
433	36843.89179
434	36843.89174
435	36843.87061
436	36843.11279
437	36837.86156
438	36837.85895
439	36837.13715
440	36836.23534
441	36836.23534
442	36835.35476
443	36835.35233
444	36835.34717
445	36831.3962
446	36830.71514
447	36830.65885
448	36830.65881
449	36830.65357
450	36830.65356
451	36830.65356
452	36830.64852
453	36830.51798
454	36830.51459
455	36829.79427
456	36824.48384
457	36824.40925
458	36824.40818
459	36824.40402
460	36824.39947
461	36824.39049
462	36824.38748
463	36820.663
464	36820.66296
465	36819.80633
466	36819.80269
467	36819.79761
468	36819.11128
469	36819.10315
470	36819.04834
471	36819.0434
472	36819.0434
473	36819.04062
474	36818.92968
475	36818.92498
476	36818.92331
477	36818.91884
478	36813.9247
479	36813.50408
480	36813.45632
481	36813.35626
482	36813.35206
483	36809.83333
484	36808.99172
485	36808.99172
486	36808.9848
487	36808.9848
488	36808.98062
489	36808.9407
490	36808.93697
491	36808.93339
492	36808.25758
493	36808.2535
494	36808.24957
495	36808.2458
496	36807.41127
497	36807.01759
498	36806.20271
499	36806.16138
500	36805.52101
501	36805.51735
502	36805.47494
503	36805.47494
504	36805.4726
505	36804.8457
506	36801.52567
507	36800.72996
508	36800.35841
509	36799.58133
510	36799.57771
511	36796.44914
512	36792.19305
513	36791.60247
514	36790.99634
515	36790.24
516	36790.23577
517	36789.93851
518	36789.19979
519	36786.25793
520	36780.79961
521	36780.79645
522	36780.3741
523	36780.33388
524	36780.33105
525	36779.55503
526	36779.55056
527	36778.80728
528	36778.21713
529	36777.95992
530	36777.95551
531	36777.68717
532	36777.4585
533	36743.47192
534	36743.47192
535	36743.46771
536	36742.89748
537	36742.85483
538	36742.28103
539	36742.27522
540	36742.27107
541	36741.54045
542	36741.5365
543	36740.84884
544	36740.68897
545	36740.68522
546	36740.53445
547	36709.30943
548	36709.30413
549	36709.26961
550	36709.26452
551	36708.63927
552	36708.5148
553	36708.51147
554	36707.92417
555	36707.92417
556	36707.3497
557	36707.34478
558	36707.34006
559	36707.33965
560	36707.0139
561	36706.91241
562	36706.90982
563	36706.88175
564	36706.87726
565	36706.35189
566	36706.34762
567	36706.3435
568	36706.23242
569	36706.22851
570	36706.11785
571	36705.74991
572	36705.26894
573	36705.26558
574	36704.71843
575	36704.71519
576	36704.71212
577	36701.98593
578	36701.8892
579	36701.8892
580	36701.88871
581	36701.88871
582	36701.62784
583	36701.16451
584	36701.16174
585	36687.67439
586	36687.37239
587	36687.36967
588	36684.95392
589	36684.51557
590	36684.40897
591	36683.8895
592	36683.82224
593	36683.75879
594	36654.79002
595	36654.78999
596	36654.49898
597	36653.94661
598	36653.9466
599	36653.9443
600	36653.94428
601	36653.46883
602	36653.13582
603	36652.75326
604	36652.22959
605	36623.06189
606	36623.05979
607	36623.05891
608	36622.69279
609	36595.64418
610	36595.64416
611	36595.10922
612	36594.68375
613	36594.68374
614	36569.15009
615	36566.89026
616	36566.89023
617	36566.89016
618	36566.79804
619	36566.71132
620	36566.6297
621	36566.62075
622	36566.1901
623	36566.19007
624	36566.17722
625	36566.09366
626	36566.08163
627	36566.08163
628	36565.77574
629	36565.69532
630	36563.17919
631	36563.16705
632	36563.16703
633	36535.89459
634	36535.8875
635	36535.38058
636	36535.36773
637	36535.07633
638	36511.20912
639	36509.08601
640	36508.72799
641	36483.06586
642	36482.81052
643	36482.79593
644	36482.79473
645	36482.41228
646	36482.3983
647	36482.38463
648	36482.37124
649	36460.0179
650	36458.00485
651	36457.92415
652	36457.61093
653	36457.59547
654	36457.58062
655	36457.58062
656	36457.56636
657	36443.19641
658	36443.19641
659	36443.16176
660	36442.70749
661	36442.70652
662	36442.67369
663	36442.67369
664	36442.64274
665	36442.64274
666	36442.40734
667	36442.37804
668	36442.35042
669	36442.35042
670	36442.3504
671	36418.62025
672	36397.71161
673	36397.68416
674	36397.37067
675	36397.37066
676	36397.34601
677	36397.3213
678	36395.42879
679	36395.42876
680	36395.21853
681	36395.19486
682	36372.87744
683	36372.67633
684	36372.34826
685	36372.33426
686	36368.12522
687	36368.10884
688	36364.34981
689	36344.81112
690	36344.79252
691	36344.77071
692	36344.77071
693	36344.75284
694	36344.74355
695	36344.72642
696	36344.65154
697	36344.64862
698	36344.62821
699	36344.61192
700	36344.59389
701	36344.59389
702	36344.29829
703	36344.2799
704	36344.20945
705	36343.93779
706	36325.47495
707	36325.40699
708	36325.39093
709	36325.32658
710	36325.31032
711	36321.72598
712	36321.66336
713	36321.54617
714	36312.28371
715	36312.28371
716	36312.27053
717	36312.24946
718	36308.85953
719	36308.84092
720	36308.84092
721	36291.40168
722	36291.33753
723	36291.27655
724	36291.0167
725	36290.95873
726	36290.95868
727	36290.90359
728	36274.43102
729	36274.41925
730	36274.34402
731	36274.22428
732	36274.16735
733	36270.91623
734	36270.86097
735	36270.83755
736	36270.83754
737	36258.44701
738	36258.18432
739	36258.13221
740	36255.0689
741	36239.47535
742	36239.41686
743	36239.36131
744	36239.29398
745	36239.24211
746	36230.8117
747	36230.55438
748	36230.55431
749	36215.85997
750	36215.77628
751	36215.76839
752	36215.71061
753	36215.65577
754	36215.60371
755	36215.55431
756	36215.49417
757	36201.57934
758	36201.52247
759	36201.46493
760	36201.45536
761	36201.40203
762	36201.32318
763	36201.06204
764	36198.07463
765	36186.68916
766	36186.63558
767	36184.51205
768	36184.50287
769	36184.26427
770	36184.05087
771	36170.92951
772	36170.9238
773	36170.87148
774	36170.79356
775	36170.74431
776	36170.69746
777	36170.69327
778	36170.62157
779	36170.45731
780	36167.62282
781	36167.61973
782	36167.57598
783	36159.92348
784	36157.2425
785	36157.00903
786	36142.69362
787	36136.66979
788	36136.66205
789	36136.61798
790	36136.37899
791	36118.15201
792	36115.58521
793	36115.5779
794	36115.36187
795	36115.36172
796	36115.22703
797	36115.15622
798	36115.14918
799	36115.08207
800	36115.07531
801	36115.0117
802	36114.77648
803	36103.09029
804	36102.91601
805	36102.84152
806	36102.771
807	36102.76857
808	36102.76317
809	36102.72287
810	36102.72064
811	36102.68238
812	36100.23628
813	36100.07062
814	36100.00448
815	36100.00296
816	36099.94105
817	36099.94001
818	36099.73061
819	36099.67256
820	36086.79744
821	36086.71907
822	36086.7184
823	36086.64427
824	36086.64412
825	36086.6385
826	36080.96526
827	36080.84773
828	36080.81113
829	36078.4733
830	36078.42831
831	36078.38574
832	36078.34546
833	36078.13433
834	36078.12903
835	36077.92729
836	36071.17971
837	36071.17954
838	36071.03178
839	36070.92529
840	36070.73697
841	36068.52533
842	36058.553
843	36058.35835
844	36058.35816
845	36058.2516
846	36058.09682
847	36047.58582
848	36047.52894
849	36047.52862
850	36047.52776
851	36045.42118
852	36045.36837
853	36045.21005
854	36045.16595
855	36044.98119
856	36033.31621
857	36033.31609
858	36033.31589
859	36033.23542
860	36033.23522
861	36033.04936
862	36031.04161
863	36030.96105
864	36030.88871
865	36030.88408
866	36030.76905
867	36030.70109
868	36030.69116
869	36030.68171
870	36019.608
871	36019.53057
872	36019.45738
873	36019.33697
874	36019.33697
875	36019.33693
876	36019.28786
877	36019.2187
878	36019.2187
879	36019.21849
880	36019.21849
881	36019.21849
882	36019.17257
883	36019.17254
884	36019.07586
885	36018.96292
886	36018.96271
887	36018.78572
888	36018.74242
889	36018.74235
890	36018.74235
891	36018.5593
892	36018.5593
893	36018.51838
894	36018.51822
895	36018.47953
896	36018.47925
897	36018.43001
898	36018.4298
899	36018.38321
900	36013.05301
901	36013.01597
902	36012.85088
903	36012.85088
904	36010.92821
905	36010.92242
906	36010.84081
907	36004.73177
908	35995.56538
909	35995.54662
910	35995.5393
911	35986.53586
912	35986.44575
913	35986.12773
914	35986.12739
915	35986.00734
916	35985.89293
917	35985.78391
918	35985.72893
919	35985.65757
920	35985.41122
921	35985.24682
922	35975.21421
923	35975.04441
924	35974.9323
925	35974.85497
926	35974.85475
927	35974.79879
928	35969.76973
929	35969.76951
930	35969.66057
931	35969.55675
932	35969.48656
933	35969.42022
934	35969.33413
935	35961.53486
936	35961.30204
937	35946.326
938	35943.4072
939	35943.30858
940	35941.48638
941	35941.40324
942	35941.36311
943	35941.27001
944	35941.27001
945	35927.09471
946	35927.02333
947	35926.86278
948	35926.77396
949	35917.45352
950	35917.37807
951	35917.15889
952	35917.0838
953	35916.99217
954	35916.97211
955	35916.8847
956	35916.71885
957	35916.6499
958	35916.56652
959	35907.71013
960	35907.63265
961	35907.38287
962	35907.31387
963	35907.24065
964	35907.18189
965	35907.11245
966	35907.04683
967	35906.98484
968	35906.71602
969	35905.88634
970	35905.88634
971	35905.69125
972	35892.46021
973	35884.13216
974	35883.92903
975	35883.85841
976	35883.80177
977	35883.7348
978	35883.67235
979	35883.60884
980	35883.51301
981	35883.45298
982	35883.21337
983	35883.15688
984	35875.23461
985	35875.17028
986	35874.97652
987	35874.87578
988	35874.77976
989	35874.71899
990	35874.66854
991	35874.66123
992	35874.59846
993	35874.53921
994	35874.48219
995	35874.42892
996	35872.67022
997	35872.43627
998	35872.38522
999	35872.38522
1000	35869.72019
1001	35869.68426
1002	35869.59086
1003	35869.50185
1004	35869.41703
1005	35869.41679
1006	35862.83423
1007	35862.77811
1008	35862.69308
1009	35862.61204
1010	35862.53479
1011	35862.35452
1012	35862.30056
1013	35862.29377
1014	35862.2838
1015	35862.23271
1016	35862.12148
1017	35861.96379
1018	35854.67068
1019	35854.48333
1020	35854.43159
1021	35854.3755
1022	35854.3225
1023	35854.24266
1024	35854.08848
1025	35853.91989
1026	35853.74528
1027	35853.69834
1028	35853.6981
1029	35852.93624
1030	35852.89934
1031	35852.85481
1032	35852.71457
1033	35852.71457
1034	35852.58194
1035	35852.41603
1036	35845.44871
1037	35843.77166
1038	35843.72677
1039	35843.67794
1040	35843.51847
1041	35843.51822
1042	35842.65881
1043	35842.60882
1044	35842.51614
1045	35842.47675
1046	35842.39485
1047	35842.35762
1048	35842.30969
1049	35839.8232
1050	35839.7452
1051	35839.61943
1052	35839.53877
1053	35839.50556
1054	35839.50532
1055	35835.26228
1056	35835.11595
1057	35835.07142
1058	35834.9677
1059	35834.93183
1060	35834.92595
1061	35834.91393
1062	35834.8725
1063	35834.83339
1064	35834.82189
1065	35834.78773
1066	35834.75079
1067	35834.58306
1068	35834.43203
1069	35834.43203
1070	35834.25122
1071	35834.22029
1072	35834.10441
1073	35833.99475
1074	35833.99475
1075	35833.9586
1076	35833.815
1077	35833.75858
1078	35833.63416
1079	35833.49615
1080	35833.43346
1081	35833.43346
1082	35833.43282
1083	35833.35715
1084	35833.35693
1085	35833.3292
1086	35833.23241
1087	35833.10452
1088	35833.01464
1089	35832.98031
1090	35830.66391
1091	35830.63198
1092	35829.81498
1093	35829.68769
1094	35829.68769
1095	35829.65486
1096	35829.65486
1097	35829.5341
1098	35827.35061
1099	35827.06364
1100	35826.9788
1101	35826.96626
1102	35826.93661
1103	35826.48752
1104	35826.45952
1105	35826.45952
1106	35823.70573
1107	35823.69504
1108	35823.66723
1109	35823.5558
1110	35820.95912
1111	35820.9315
1112	35818.48485
1113	35818.20968
1114	35818.1835
1115	35818.16151
1116	35815.85188
1117	35815.8299
1118	35813.65375
1119	35812.10696
1120	35812.01858
1121	35810.33328
1122	35808.74577
1123	35808.47862
1124	35808.46873
1125	35808.4593
1126	35806.41644
1127	35804.95997
1128	35803.57591
1129	35801.6756
1130	35801.67539
1131	35800.08563
1132	35798.82205
1133	35798.79989
1134	35798.77889
1135	35797.06928
1136	35796.95452
1137	35796.83521
1138	35795.30858
1139	35795.1749
1140	35795.06229
1141	35795.01916
1142	35793.60673
1143	35793.56619
1144	35793.39512
1145	35793.3926
1146	35793.3926
1147	35793.39238
1148	35793.3843
1149	35793.38192
1150	35793.36148
1151	35793.33167
1152	35793.33167
1153	35793.3123
1154	35793.25705
1155	35793.15283
1156	35792.90101
1157	35792.80974
1158	35791.17246
1159	35789.12512
1160	35789.0836
1161	35787.63504
1162	35787.53217
1163	35787.53217
1164	35787.53196
1165	35786.194
1166	35785.71537
1167	35785.46533
1168	35785.37585
1169	35783.44519
1170	35781.6859
1171	35780.14473
1172	35780.10027
1173	35780.05839
1174	35779.81999
1175	35779.81999
1176	35779.71911
1177	35779.71178
1178	35779.59983
1179	35779.59793
1180	35779.13995
1181	35779.11019
1182	35779.11019
1183	35778.87906
1184	35778.85704
1185	35778.85682
1186	35777.60572
1187	35777.49937
1188	35775.82115
1189	35775.79952
1190	35775.71699
1191	35775.70902
1192	35775.70881
1193	35775.68032
1194	35775.58682
1195	35775.51161
1196	35774.2231
1197	35773.80413
1198	35773.78081
1199	35772.2075
1200	35772.2073
1201	35772.18011
1202	35771.73995
1203	35771.718
1204	35771.69173
1205	35771.66668
1206	35771.36611
1207	35771.34542
1208	35771.26735
1209	35769.99144
1210	35769.54158
1211	35769.53294
1212	35769.43437
1213	35769.36118
1214	35767.88127
1215	35767.8568
1216	35767.8568
1217	35767.42788
1218	35767.0066
1219	35765.30898
1220	35765.21261
1221	35765.21261
1222	35765.21261
1223	35765.21261
1224	35765.18723
1225	35765.11851
1226	35764.9982
1227	35764.77363
1228	35764.37986
1229	35764.06789
1230	35762.8674
1231	35762.86721
1232	35762.75301
1233	35761.28033
1234	35761.2568
1235	35761.2568
1236	35760.8868
1237	35760.87063
1238	35754.24608
1239	35754.19982
1240	35754.17722
1241	35752.82801
1242	35752.80637
1243	35752.78558
1244	35752.5663
1245	35752.5663
1246	35751.17898
1247	35751.16048
1248	35749.77494
1249	35749.75471
1250	35749.73528
1251	35749.47097
1252	35749.37076
1253	35749.27576
1254	35749.18571
1255	35743.14675
1256	35743.05725
1257	35743.03161
1258	35743.03161
1259	35743.03161
1260	35743.00736
1261	35742.98442
1262	35742.89961
1263	35742.66671
1264	35735.53475
1265	35735.51425
1266	35735.43866
1267	35735.36695
1268	35729.65054
1269	35729.57871
1270	35729.55159
1271	35729.52594
1272	35729.50169
1273	35729.48269
1274	35729.41454
1275	35729.39161
1276	35729.39161
1277	35729.36993
1278	35722.66265
1279	35722.66265
1280	35722.59879
1281	35722.57658
1282	35720.91054
1283	35720.91036
1284	35720.89447
1285	35720.68192
1286	35720.60418
1287	35720.58566
1288	35714.878
1289	35714.86025
1290	35714.83492
1291	35714.81097
1292	35714.74625
1293	35714.73055
1294	35714.70795
1295	35714.68659
1296	35714.62509
1297	35714.60799
1298	35714.5932
1299	35714.53474
1300	35709.37103
1301	35709.35461
1302	35709.33901
1303	35709.31362
1304	35709.29863
1305	35709.25317
1306	35709.2292
1307	35709.21462
1308	35709.20062
1309	35709.13984
1310	35709.12656
1311	35708.91843
1312	35708.85986
1313	35708.84691
1314	35708.82356
1315	35708.80149
1316	35708.78063
1317	35708.76681
1318	35708.68652
1319	35708.67424
1320	35704.73783
1321	35704.72474
1322	35704.71233
1323	35704.70025
1324	35704.67605
1325	35704.6646
1326	35704.60651
1327	35704.55129
1328	35703.18042
1329	35703.13472
1330	35703.09171
1331	35703.0344
1332	35703.01201
1333	35703.00084
1334	35702.97968
1335	35702.92381
1336	35702.9086
1337	35702.88842
1338	35702.86934
1339	35702.85858
1340	35702.84839
1341	35702.77161
1342	35702.7617
1343	35702.7617
1344	35701.46156
1345	35701.45205
1346	35701.45205
1347	35701.45205
1348	35701.40046
1349	35700.12783
1350	35700.05511
1351	35699.99248
1352	35699.93304
1353	35694.92541
1354	35694.90436
1355	35694.86327
1356	35694.8434
1357	35694.82462
1358	35694.78599
1359	35694.68925
1360	35694.68925
1361	35694.67269
1362	35694.63256
1363	35689.87578
1364	35689.76438
1365	35688.61054
1366	35688.59106
1367	35688.5909
1368	35688.3721
1369	35688.31721
1370	35688.3016
1371	35688.28309
1372	35688.23256
1373	35688.21487
1374	35688.19816
1375	35688.18907
1376	35688.17328
1377	35688.1585
1378	35688.14974
1379	35688.14132
1380	35688.09266
1381	35683.57205
1382	35683.35628
1383	35683.30599
1384	35683.28622
1385	35683.23973
1386	35683.22086
1387	35683.17655
1388	35683.11209
1389	35683.09406
1390	35683.04629
1391	35682.98559
1392	35682.9775
1393	35682.96988
1394	35682.92522
1395	35682.91272
1396	35682.89577
1397	35682.89563
1398	35682.88827
1399	35682.88107
1400	35682.83939
1401	35682.75162
1402	35682.70672
1403	35678.40943
1404	35678.20437
1405	35678.19756
1406	35678.19743
1407	35678.17641
1408	35678.15657
1409	35678.14585
1410	35678.10764
1411	35678.08896
1412	35678.08226
1413	35678.03891
1414	35678.02108
1415	35678.00424
1416	35677.96776
1417	35677.92588
1418	35676.71013
1419	35676.70384
1420	35673.64041
1421	35673.6335
1422	35673.55174
1423	35673.43098
1424	35673.42097
1425	35673.36014
1426	35673.35279
1427	35673.33249
1428	35673.31332
1429	35673.2788
1430	35673.23843
1431	35673.22018
1432	35673.21324
1433	35673.0185
1434	35669.0857
1435	35669.07891
1436	35669.05685
1437	35669.05045
1438	35669.01804
1439	35668.99724
1440	35668.95832
1441	35668.92133
1442	35668.90135
1443	35668.84125
1444	35668.77568
1445	35668.76942
1446	35668.76942
1447	35668.76025
1448	35668.75422
1449	35668.73681
1450	35668.30275
1451	35668.29706
1452	35668.27665
1453	35667.8516
1454	35667.84602
1455	35667.84077
1456	35667.76682
1457	35667.73754
1458	35664.96872
1459	35664.77348
1460	35664.73641
1461	35664.69531
1462	35664.6387
1463	35664.61744
1464	35664.58619
1465	35664.55884
1466	35664.51979
1467	35664.5121
1468	35660.91156
1469	35660.90577
1470	35660.86997
1471	35660.84587
1472	35660.81298
1473	35660.396
1474	35659.98766
1475	35659.98212
1476	35659.98201
1477	35659.95148
1478	35659.55194
1479	35659.55194
1480	35658.33651
1481	35658.32844
1482	35658.32313
1483	35657.93184
1484	35657.81697
1485	35657.75757
1486	35657.75247
1487	35657.75247
1488	35657.72667
1489	35657.65956
1490	35657.65244
1491	35657.64751
1492	35656.47755
1493	35656.41357
1494	35656.40893
1495	35656.40437
1496	35656.38918
1497	35656.3822
1498	35652.94259
1499	35652.90815
1500	35652.88433
1501	35652.49963
1502	35652.38383
1503	35652.0076
1504	35651.98411
1505	35651.87502
1506	35651.67841
1507	35651.67401
1508	35651.66989
1509	35651.66978
1510	35651.63631
1511	35651.63237
1512	35651.63227
1513	35651.63227
1514	35648.35169
1515	35648.32774
1516	35648.32774
1517	35648.30512
1518	35647.93464
1519	35647.75844
1520	35647.39551
1521	35647.33082
1522	35645.38388
1523	35645.38388
1524	35644.79057
1525	35644.69741
1526	35641.57917
1527	35641.019
1528	35641.00433
1529	35640.95037
1530	35639.10092
1531	35639.07447
1532	35639.04835
1533	35638.69156
1534	35638.64064
1535	35638.63601
1536	35638.56479
1537	35638.56468
1538	35638.56458
1539	35638.54139
1540	35638.47582
1541	35638.27879
1542	35635.30061
1543	35635.27592
1544	35635.27144
1545	35635.25232
1546	35635.25222
1547	35635.22757
1548	35634.87614
1549	35634.87604
1550	35634.87604
1551	35634.87604
1552	35634.80697
1553	35634.80687
1554	35634.80687
1555	35634.75949
1556	35634.75949
1557	35634.41565
1558	35634.41565
1559	35634.41565
1560	35634.38341
1561	35634.36545
1562	35632.14436
1563	35630.7821
1564	35630.71565
1565	35630.71555
1566	35630.59918
1567	35630.51129
1568	35630.44222
1569	35630.41643
1570	35630.41633
1571	35630.41183
1572	35630.41174
1573	35630.21216
1574	35630.18862
1575	35630.16638
1576	35630.10413
1577	35629.76383
1578	35629.71257
1579	35629.65401
1580	35629.59872
1581	35629.48293
1582	35629.47698
1583	35629.14733
1584	35629.14733
1585	35626.3989
1586	35626.37906
1587	35626.04257
1588	35626.03649
1589	35626.0115
1590	35625.6816
1591	35625.62553
1592	35625.60794
1593	35625.60784
1594	35622.99783
1595	35622.99783
1596	35622.99774
1597	35622.97766
1598	35622.77036
1599	35622.44495
1600	35622.3706
1601	35622.3706
1602	35622.37051
1603	35622.37042
1604	35622.05154
1605	35622.05154
1606	35621.98071
1607	35621.96321
1608	35621.944
1609	35621.93339
1610	35621.93339
1611	35621.62079
1612	35621.5958
1613	35621.59572
1614	35621.57434
1615	35619.83193
1616	35619.83193
1617	35619.78977
1618	35619.6922
1619	35619.64018
1620	35619.6123
1621	35617.66085
1622	35617.61961
1623	35617.4464
1624	35617.35139
1625	35617.30076
1626	35617.28456
1627	35616.72521
1628	35616.68338
1629	35616.58427
1630	35616.56683
1631	35616.48242
1632	35616.39734
1633	35616.32447
1634	35616.24443
1635	35615.93894
1636	35615.92519
1637	35615.85558
1638	35615.78111
1639	35615.74411
1640	35615.70916
1641	35615.14166
1642	35615.13731
1643	35615.13273
1644	35614.0078
1645	35614.00771
1646	35614.00763
1647	35612.64414
1648	35612.64014
1649	35612.64005
1650	35612.63997
1651	35610.70506
1652	35610.70506
1653	35610.70506
1654	35610.40149
1655	35610.38965
1656	35610.37477
1657	35608.00251
1658	35607.75371
1659	35607.65925
1660	35607.36461
1661	35607.3272
1662	35607.25654
1663	35607.24325
1664	35607.17629
1665	35607.17621
