iter	Passed	Remaining
329	538	2725
330	541	2730
331	544	2734
332	547	2739
333	550	2747
334	554	2755
335	557	2761
336	561	2771
337	565	2780
338	569	2790
339	571	2789
340	573	2787
341	574	2785
342	576	2784
343	578	2784
344	581	2788
345	584	2793
346	587	2798
347	590	2805
348	595	2814
349	598	2821
350	601	2825
351	603	2826
352	606	2832
353	610	2838
354	613	2843
355	616	2845
356	619	2849
357	621	2852
358	625	2857
359	628	2862
360	631	2867
361	634	2871
362	637	2876
363	641	2884
364	645	2891
365	648	2895
366	651	2897
367	654	2900
368	657	2906
369	661	2913
370	663	2914
371	666	2918
372	670	2922
373	673	2928
374	677	2933
375	679	2936
376	682	2939
377	685	2943
378	689	2949
379	693	2955
380	696	2958
381	698	2958
382	701	2960
383	704	2965
384	708	2971
385	711	2976
386	714	2978
387	718	2983
388	721	2986
389	724	2991
390	727	2993
391	730	2995
392	732	2996
393	735	2998
394	738	3001
395	741	3003
396	744	3007
397	747	3010
398	750	3010
399	753	3014
400	757	3020
401	761	3026
402	764	3030
403	768	3037
404	772	3043
405	776	3047
406	779	3050
407	782	3052
408	784	3052
409	786	3050
410	787	3045
411	789	3043
412	791	3039
413	792	3036
414	794	3033
415	796	3031
416	797	3026
417	798	3022
418	801	3025
419	804	3028
420	806	3024
421	808	3022
422	810	3019
423	811	3014
424	813	3013
425	814	3008
426	815	3005
427	817	3001
428	818	2998
429	820	2995
430	821	2992
431	823	2990
432	825	2985
433	826	2981
434	828	2979
435	829	2976
436	831	2973
437	832	2968
438	833	2965
439	835	2962
440	836	2958
441	838	2954
442	839	2950
443	841	2947
444	842	2942
445	843	2939
446	845	2936
447	846	2933
448	847	2928
449	849	2924
450	850	2921
451	852	2918
452	853	2913
453	854	2910
454	855	2906
455	857	2902
456	858	2899
457	860	2895
458	861	2892
459	863	2889
460	864	2885
461	865	2882
462	867	2880
463	868	2875
464	870	2872
465	871	2869
466	873	2865
467	874	2863
468	875	2859
469	877	2856
470	878	2851
471	880	2849
472	881	2845
473	882	2841
474	883	2837
475	885	2834
476	886	2831
477	888	2828
478	889	2824
479	890	2819
480	892	2817
481	893	2813
482	894	2810
483	896	2806
484	898	2805
485	899	2801
486	900	2798
487	901	2793
488	902	2790
489	904	2787
490	906	2784
491	907	2781
492	909	2780
493	911	2778
494	912	2775
495	914	2771
496	915	2767
497	916	2765
498	918	2762
499	920	2760
500	921	2756
501	922	2754
502	924	2750
503	925	2747
504	926	2743
505	927	2739
506	928	2735
507	930	2732
508	931	2729
509	932	2725
510	934	2722
511	936	2720
512	938	2718
513	939	2716
514	941	2713
515	942	2710
516	943	2706
517	945	2703
518	946	2700
519	948	2698
520	949	2694
521	950	2692
522	954	2695
523	957	2696
524	960	2698
525	963	2700
526	966	2701
527	969	2702
528	971	2700
529	972	2697
530	974	2695
531	975	2691
532	977	2691
533	980	2691
534	983	2692
535	985	2692
536	987	2690
537	989	2689
538	990	2686
539	992	2682
540	993	2679
541	995	2676
542	996	2673
543	998	2671
544	999	2669
545	1001	2666
546	1002	2663
547	1004	2661
548	1006	2658
549	1007	2655
550	1008	2652
551	1010	2650
552	1011	2647
553	1013	2644
554	1014	2642
555	1017	2642
556	1020	2642
557	1022	2641
558	1023	2638
559	1025	2636
560	1026	2634
561	1029	2634
562	1031	2631
563	1032	2629
564	1034	2626
565	1035	2624
566	1037	2621
567	1038	2618
568	1040	2616
569	1043	2616
570	1044	2614
571	1045	2611
572	1047	2609
573	1048	2605
574	1050	2602
575	1051	2599
576	1052	2595
577	1053	2592
578	1055	2589
579	1056	2586
580	1057	2583
581	1059	2581
582	1061	2580
583	1063	2577
584	1064	2575
585	1066	2573
586	1067	2570
587	1069	2568
588	1070	2565
589	1072	2562
590	1073	2559
591	1074	2556
592	1076	2553
593	1077	2550
594	1079	2547
595	1080	2544
596	1081	2542
597	1083	2541
598	1085	2538
599	1086	2535
600	1088	2532
601	1089	2531
602	1091	2528
603	1093	2526
604	1094	2523
605	1096	2521
606	1097	2519
607	1099	2516
608	1100	2513
609	1101	2510
610	1103	2508
611	1104	2505
612	1105	2502
613	1107	2499
614	1108	2496
615	1110	2494
616	1111	2491
617	1113	2489
618	1114	2486
619	1115	2483
620	1117	2481
621	1119	2479
622	1120	2476
623	1121	2473
624	1123	2471
625	1124	2468
626	1125	2465
627	1127	2463
628	1128	2459
629	1129	2457
630	1130	2453
631	1132	2450
632	1133	2447
633	1135	2445
634	1136	2443
635	1137	2440
636	1139	2437
637	1140	2434
638	1141	2431
639	1142	2428
640	1144	2426
641	1146	2424
642	1147	2422
643	1149	2420
644	1180	2479
645	1185	2485
646	1190	2489
647	1192	2488
648	1194	2485
649	1195	2482
650	1196	2479
651	1198	2477
652	1199	2474
653	1200	2471
654	1201	2468
655	1203	2465
656	1204	2463
657	1206	2460
658	1207	2457
659	1209	2456
660	1211	2453
661	1212	2450
662	1213	2447
663	1215	2445
664	1216	2442
665	1217	2439
666	1219	2436
667	1220	2433
668	1221	2430
669	1222	2427
670	1223	2423
671	1225	2421
672	1226	2418
673	1228	2416
674	1230	2414
675	1231	2412
676	1233	2409
677	1234	2407
678	1235	2404
679	1236	2401
680	1238	2398
681	1239	2395
682	1240	2392
683	1242	2390
684	1244	2388
685	1245	2385
686	1246	2382
687	1247	2379
688	1249	2377
689	1250	2374
690	1252	2372
691	1253	2369
692	1254	2366
693	1256	2364
694	1257	2362
695	1259	2359
696	1261	2357
697	1262	2354
698	1263	2352
699	1265	2350
700	1267	2348
701	1268	2345
702	1270	2343
703	1272	2341
704	1274	2340
705	1275	2338
706	1276	2335
707	1278	2333
708	1280	2331
709	1282	2330
710	1286	2331
711	1289	2332
712	1292	2332
713	1295	2333
714	1298	2333
715	1300	2332
716	1302	2331
717	1304	2330
718	1306	2327
719	1307	2324
720	1308	2321
721	1309	2318
722	1311	2316
723	1313	2315
724	1316	2315
725	1318	2314
726	1321	2314
727	1323	2312
728	1325	2310
729	1326	2308
730	1328	2306
731	1329	2303
732	1331	2301
733	1332	2298
734	1334	2296
735	1335	2293
736	1336	2291
737	1338	2288
738	1339	2286
739	1341	2284
740	1342	2281
741	1344	2279
742	1345	2276
743	1347	2274
744	1348	2272
745	1350	2269
746	1351	2267
747	1353	2265
748	1355	2263
749	1356	2261
750	1358	2258
751	1359	2256
752	1361	2254
753	1362	2250
754	1363	2247
755	1364	2245
756	1365	2242
757	1367	2240
758	1368	2238
759	1369	2235
760	1370	2232
761	1372	2229
762	1373	2227
763	1375	2224
764	1376	2221
765	1377	2219
766	1379	2216
767	1380	2214
768	1382	2212
769	1383	2209
770	1384	2207
771	1386	2205
772	1387	2202
773	1388	2200
774	1390	2197
775	1391	2195
776	1392	2192
777	1394	2190
778	1395	2188
779	1397	2185
780	1398	2183
781	1400	2180
782	1401	2178
783	1402	2175
784	1404	2173
785	1405	2171
786	1407	2169
787	1409	2167
788	1410	2164
789	1411	2162
790	1412	2159
791	1414	2157
792	1415	2154
793	1417	2152
794	1418	2150
795	1420	2147
796	1421	2145
797	1423	2143
798	1424	2141
799	1426	2139
800	1427	2136
801	1429	2134
802	1430	2132
803	1432	2130
804	1433	2128
805	1435	2126
806	1436	2124
807	1438	2121
808	1439	2119
809	1441	2118
810	1443	2115
811	1444	2113
812	1446	2111
813	1447	2109
814	1449	2106
815	1450	2104
816	1452	2102
817	1453	2100
818	1455	2098
819	1456	2095
820	1457	2093
821	1458	2090
822	1460	2088
823	1461	2086
824	1462	2083
825	1464	2080
826	1465	2079
827	1467	2076
828	1468	2074
829	1470	2072
830	1471	2070
831	1473	2068
832	1474	2065
833	1476	2063
834	1477	2060
835	1478	2058
836	1479	2056
837	1481	2053
838	1482	2051
839	1483	2048
840	1485	2047
841	1486	2044
842	1488	2042
843	1490	2040
844	1491	2038
845	1493	2036
846	1494	2035
847	1496	2033
848	1497	2030
849	1499	2029
850	1501	2026
851	1502	2024
852	1505	2024
853	1508	2024
854	1511	2023
855	1512	2022
856	1514	2019
857	1515	2017
858	1516	2015
859	1518	2012
860	1520	2010
861	1522	2009
862	1522	2006
863	1524	2004
864	1525	2001
865	1527	2000
866	1528	1997
867	1530	1995
868	1531	1993
869	1532	1990
870	1534	1988
871	1537	1988
872	1540	1988
873	1541	1986
874	1543	1984
875	1544	1982
876	1546	1980
877	1548	1978
878	1549	1976
879	1552	1975
880	1554	1974
881	1555	1972
882	1557	1970
883	1559	1969
884	1560	1966
885	1561	1963
886	1562	1960
887	1564	1959
888	1566	1957
889	1569	1956
890	1571	1955
891	1572	1953
892	1574	1951
893	1575	1949
894	1577	1947
895	1579	1945
896	1580	1943
897	1582	1941
898	1583	1939
899	1585	1937
900	1586	1935
901	1588	1933
902	1589	1931
903	1590	1928
904	1592	1926
905	1593	1924
906	1596	1923
907	1599	1923
908	1601	1921
909	1602	1919
910	1604	1917
911	1605	1915
912	1607	1913
913	1608	1911
914	1610	1909
915	1611	1907
916	1613	1905
917	1616	1904
918	1618	1903
919	1620	1901
920	1623	1902
921	1627	1902
922	1629	1901
923	1632	1900
924	1635	1900
925	1637	1899
926	1639	1897
927	1640	1895
928	1642	1893
929	1644	1891
930	1645	1889
931	1648	1889
932	1650	1887
933	1653	1886
934	1655	1885
935	1658	1885
936	1660	1883
937	1662	1881
938	1665	1881
939	1667	1880
940	1670	1880
941	1672	1878
942	1673	1876
943	1675	1873
944	1676	1871
945	1677	1869
946	1679	1867
947	1680	1865
948	1682	1863
949	1684	1861
950	1685	1859
951	1687	1857
952	1688	1855
953	1690	1853
954	1692	1852
955	1695	1851
956	1698	1850
957	1700	1849
958	1702	1847
959	1703	1845
960	1705	1843
961	1706	1841
962	1707	1839
963	1710	1838
964	1713	1837
965	1715	1836
966	1718	1835
967	1721	1834
968	1724	1834
969	1737	1844
970	1741	1845
971	1745	1846
972	1749	1846
973	1753	1846
974	1756	1847
975	1765	1851
976	1773	1856
977	1777	1857
978	1780	1857
979	1784	1857
980	1788	1857
981	1791	1857
982	1794	1856
983	1796	1855
984	1799	1854
985	1803	1854
986	1806	1853
987	1809	1853
988	1811	1851
989	1812	1849
990	1813	1846
991	1815	1844
992	1816	1842
993	1818	1840
994	1819	1837
995	1820	1835
996	1822	1833
997	1823	1830
998	1824	1828
999	1826	1826
1000	1827	1823
1001	1829	1822
1002	1830	1819
1003	1832	1817
1004	1833	1815
1005	1835	1813
1006	1836	1811
1007	1837	1808
1008	1839	1806
1009	1841	1804
1010	1842	1802
1011	1843	1800
1012	1845	1797
1013	1846	1795
1014	1848	1793
1015	1849	1791
1016	1850	1788
1017	1852	1786
1018	1853	1784
1019	1855	1782
1020	1857	1780
1021	1858	1778
1022	1860	1776
1023	1861	1774
1024	1862	1772
1025	1864	1769
1026	1865	1767
1027	1866	1765
1028	1868	1763
1029	1870	1761
1030	1871	1759
1031	1873	1756
1032	1875	1755
1033	1877	1753
1034	1878	1751
1035	1879	1748
1036	1880	1746
1037	1881	1743
1038	1883	1741
1039	1884	1739
1040	1885	1737
1041	1887	1734
1042	1888	1732
1043	1890	1730
1044	1891	1728
1045	1892	1726
1046	1894	1724
1047	1895	1721
1048	1896	1719
1049	1897	1717
1050	1899	1714
1051	1900	1712
1052	1901	1709
1053	1902	1707
1054	1904	1705
1055	1905	1703
1056	1907	1701
1057	1908	1699
1058	1910	1697
1059	1911	1694
1060	1913	1693
1061	1914	1690
1062	1916	1689
1063	1917	1686
1064	1919	1684
1065	1920	1682
1066	1922	1680
1067	1923	1678
1068	1924	1676
1069	1926	1674
1070	1927	1671
1071	1928	1669
1072	1929	1667
1073	1930	1664
1074	1932	1662
1075	1934	1660
1076	1935	1658
1077	1936	1656
1078	1938	1654
1079	1939	1652
1080	1941	1650
1081	1942	1648
1082	1943	1645
1083	1945	1643
1084	1946	1641
1085	1948	1639
1086	1949	1637
1087	1950	1635
1088	1952	1633
1089	1953	1630
1090	1954	1628
1091	1956	1626
1092	1958	1625
1093	1959	1622
1094	1961	1621
1095	1962	1618
1096	1964	1616
1097	1965	1614
1098	1966	1612
1099	1968	1610
1100	1970	1608
1101	1971	1606
1102	1973	1604
1103	1974	1602
1104	1976	1600
1105	1977	1598
1106	1978	1596
1107	1979	1594
1108	1982	1592
1109	1983	1590
1110	1984	1588
1111	1985	1585
1112	1987	1583
1113	1988	1581
1114	1990	1580
1115	1992	1578
1116	1994	1576
1117	1995	1574
1118	1997	1572
1119	1998	1570
1120	1999	1568
1121	2001	1566
1122	2002	1564
1123	2004	1562
1124	2005	1560
1125	2007	1557
1126	2008	1556
1127	2010	1554
1128	2011	1552
1129	2013	1550
1130	2014	1548
1131	2016	1546
1132	2018	1544
1133	2019	1542
1134	2022	1541
1135	2025	1540
1136	2028	1539
1137	2031	1538
1138	2033	1537
1139	2036	1536
1140	2038	1534
1141	2041	1533
1142	2042	1531
1143	2044	1529
1144	2045	1527
1145	2046	1525
1146	2048	1523
1147	2050	1522
1148	2053	1520
1149	2056	1520
1150	2058	1518
1151	2060	1516
1152	2061	1514
1153	2063	1512
1154	2064	1510
1155	2065	1508
1156	2066	1505
1157	2068	1503
1158	2070	1502
1159	2071	1500
1160	2073	1498
1161	2074	1495
1162	2075	1493
1163	2076	1491
1164	2078	1489
1165	2079	1487
1166	2081	1485
1167	2082	1483
1168	2084	1481
1169	2085	1479
1170	2087	1477
1171	2088	1475
1172	2090	1473
1173	2091	1471
1174	2093	1470
1175	2094	1467
1176	2096	1465
1177	2097	1463
1178	2099	1461
1179	2100	1459
1180	2101	1457
1181	2103	1455
1182	2105	1453
1183	2106	1452
1184	2108	1450
1185	2110	1448
1186	2111	1446
1187	2113	1444
1188	2115	1442
1189	2116	1440
1190	2118	1438
1191	2119	1436
1192	2120	1434
1193	2122	1432
1194	2123	1430
1195	2125	1428
1196	2126	1426
1197	2128	1424
1198	2129	1422
1199	2131	1420
1200	2132	1418
1201	2134	1417
1202	2135	1415
1203	2137	1412
1204	2138	1410
1205	2139	1408
1206	2140	1406
1207	2142	1404
1208	2144	1402
1209	2145	1401
1210	2147	1398
1211	2148	1397
1212	2150	1395
1213	2152	1393
1214	2153	1391
1215	2154	1389
1216	2156	1387
1217	2157	1385
1218	2159	1383
1219	2161	1381
1220	2162	1379
1221	2163	1377
1222	2165	1375
1223	2166	1373
1224	2167	1371
1225	2169	1369
1226	2171	1367
1227	2172	1365
1228	2174	1363
1229	2175	1362
1230	2177	1360
1231	2178	1358
1232	2180	1356
1233	2181	1353
1234	2182	1351
1235	2184	1350
1236	2185	1348
1237	2186	1346
1238	2188	1344
1239	2190	1342
1240	2191	1340
1241	2193	1338
1242	2194	1336
1243	2196	1334
1244	2197	1332
1245	2199	1331
1246	2201	1329
1247	2202	1327
1248	2203	1325
1249	2205	1323
1250	2206	1321
1251	2207	1319
1252	2209	1316
1253	2210	1314
1254	2211	1312
1255	2213	1311
1256	2215	1309
1257	2216	1307
1258	2217	1305
1259	2219	1303
1260	2220	1301
1261	2222	1299
1262	2224	1297
1263	2225	1295
1264	2226	1293
1265	2228	1291
1266	2229	1289
1267	2230	1287
1268	2232	1285
1269	2233	1283
1270	2235	1282
1271	2236	1280
1272	2238	1278
1273	2239	1276
1274	2241	1274
1275	2242	1272
1276	2244	1270
1277	2245	1268
1278	2246	1266
1279	2247	1264
1280	2249	1262
1281	2250	1260
1282	2252	1258
1283	2254	1257
1284	2255	1255
1285	2257	1253
1286	2258	1251
1287	2259	1249
1288	2261	1247
1289	2262	1245
1290	2264	1243
1291	2265	1241
1292	2267	1239
1293	2268	1237
1294	2270	1235
1295	2271	1234
1296	2273	1232
1297	2274	1230
1298	2276	1228
1299	2277	1226
1300	2279	1224
1301	2281	1222
1302	2282	1220
1303	2283	1218
1304	2284	1216
1305	2286	1214
1306	2287	1212
1307	2289	1211
1308	2290	1209
1309	2291	1207
1310	2293	1205
1311	2294	1203
1312	2296	1201
1313	2297	1199
1314	2298	1197
1315	2299	1195
1316	2301	1193
1317	2302	1191
1318	2304	1189
1319	2305	1187
1320	2306	1185
1321	2307	1183
1322	2309	1181
1323	2311	1179
1324	2312	1178
1325	2314	1176
1326	2315	1174
1327	2316	1172
1328	2318	1170
1329	2320	1168
1330	2321	1166
1331	2323	1164
1332	2324	1163
1333	2325	1161
1334	2328	1159
1335	2331	1158
1336	2334	1157
1337	2337	1156
1338	2341	1155
1339	2344	1154
1340	2346	1152
1341	2347	1151
1342	2348	1149
1343	2350	1147
1344	2351	1145
1345	2353	1143
1346	2356	1142
1347	2359	1141
1348	2361	1139
1349	2363	1137
1350	2365	1136
1351	2366	1134
1352	2368	1132
1353	2369	1130
1354	2371	1128
1355	2372	1126
1356	2374	1125
1357	2375	1123
1358	2377	1121
1359	2379	1119
1360	2380	1117
1361	2381	1115
1362	2383	1113
1363	2384	1111
1364	2385	1109
1365	2387	1107
1366	2388	1105
1367	2389	1104
1368	2391	1102
1369	2392	1100
1370	2394	1098
1371	2395	1096
1372	2396	1094
1373	2397	1092
1374	2399	1090
1375	2400	1088
1376	2402	1087
1377	2404	1085
1378	2405	1083
1379	2407	1081
1380	2408	1079
1381	2410	1077
1382	2411	1075
1383	2412	1073
1384	2414	1072
1385	2415	1070
1386	2416	1068
1387	2418	1066
1388	2419	1064
1389	2421	1062
1390	2422	1060
1391	2424	1058
1392	2425	1056
1393	2426	1054
1394	2427	1052
1395	2429	1051
1396	2430	1049
1397	2432	1047
1398	2433	1045
1399	2435	1043
1400	2437	1042
1401	2438	1040
1402	2440	1038
1403	2441	1036
1404	2443	1034
1405	2444	1032
1406	2446	1031
1407	2448	1029
1408	2449	1027
1409	2451	1025
1410	2452	1023
1411	2453	1021
1412	2455	1020
1413	2456	1018
1414	2458	1016
1415	2460	1014
1416	2461	1012
1417	2462	1010
1418	2464	1008
1419	2465	1007
1420	2467	1005
1421	2468	1003
1422	2470	1001
1423	2471	999
1424	2472	997
1425	2474	995
1426	2475	994
1427	2477	992
1428	2478	990
1429	2479	988
1430	2481	986
1431	2482	984
1432	2483	982
1433	2485	981
1434	2486	979
1435	2488	977
1436	2489	975
1437	2490	973
1438	2492	971
1439	2493	969
1440	2495	968
1441	2496	966
1442	2498	964
1443	2499	962
1444	2500	960
1445	2502	958
1446	2503	956
1447	2505	955
1448	2506	953
1449	2507	951
1450	2509	949
1451	2510	947
1452	2512	945
1453	2513	943
1454	2515	942
1455	2516	940
1456	2517	938
1457	2518	936
1458	2520	934
1459	2521	932
1460	2523	930
1461	2524	929
1462	2526	927
1463	2527	925
1464	2529	923
1465	2530	921
1466	2532	919
1467	2533	918
1468	2535	916
1469	2536	914
1470	2538	912
1471	2539	910
1472	2541	909
1473	2542	907
1474	2544	905
1475	2545	903
1476	2546	901
1477	2547	899
1478	2549	898
1479	2551	896
1480	2552	894
1481	2554	892
1482	2555	890
1483	2556	888
1484	2558	887
1485	2559	885
1486	2560	883
1487	2562	881
1488	2563	879
1489	2565	878
1490	2566	876
1491	2568	874
1492	2569	872
1493	2570	870
1494	2571	868
1495	2573	866
1496	2574	865
1497	2576	863
1498	2577	861
1499	2579	859
1500	2581	858
1501	2583	856
1502	2584	854
1503	2585	852
1504	2587	851
1505	2589	849
1506	2590	847
1507	2591	845
1508	2593	843
1509	2594	841
1510	2595	840
1511	2597	838
1512	2598	836
1513	2599	834
1514	2601	832
1515	2602	830
1516	2604	829
1517	2606	827
1518	2607	825
1519	2608	823
1520	2609	821
1521	2611	820
1522	2613	818
1523	2615	816
1524	2616	815
1525	2618	813
1526	2620	811
1527	2622	809
1528	2623	808
1529	2624	806
1530	2626	804
1531	2627	802
1532	2630	801
1533	2633	799
1534	2636	798
1535	2638	797
1536	2641	795
1537	2645	794
1538	2648	793
1539	2650	791
1540	2651	789
1541	2653	787
1542	2654	786
1543	2656	784
1544	2658	782
1545	2661	781
1546	2663	779
1547	2665	778
1548	2667	776
1549	2669	774
1550	2670	772
1551	2671	771
1552	2673	769
1553	2674	767
1554	2676	765
1555	2677	764
1556	2678	762
1557	2679	760
1558	2681	758
1559	2682	756
1560	2684	754
1561	2685	753
1562	2687	751
1563	2689	749
1564	2690	747
1565	2692	746
1566	2693	744
1567	2695	742
1568	2696	740
1569	2698	739
1570	2699	737
1571	2701	735
1572	2702	733
1573	2705	732
1574	2708	730
1575	2709	729
1576	2711	727
1577	2712	725
1578	2713	723
1579	2715	721
1580	2716	720
1581	2717	718
1582	2719	716
1583	2720	714
1584	2721	712
1585	2723	710
1586	2724	709
1587	2726	707
1588	2727	705
1589	2729	703
1590	2730	701
1591	2731	700
1592	2732	698
1593	2733	696
1594	2735	694
1595	2737	692
1596	2738	691
1597	2739	689
1598	2741	687
1599	2742	685
1600	2744	683
1601	2745	682
1602	2747	680
1603	2748	678
1604	2749	676
1605	2751	674
1606	2752	673
1607	2754	671
1608	2755	669
1609	2756	667
1610	2758	666
1611	2759	664
1612	2761	662
1613	2762	660
1614	2764	659
1615	2766	657
1616	2767	655
1617	2768	653
1618	2769	651
1619	2771	650
1620	2772	648
1621	2774	646
1622	2775	644
1623	2777	643
1624	2779	641
1625	2781	639
1626	2782	637
1627	2784	636
1628	2785	634
1629	2787	632
1630	2788	630
1631	2789	629
1632	2791	627
1633	2792	625
1634	2794	623
1635	2795	621
1636	2796	620
1637	2798	618
1638	2799	616
1639	2801	614
1640	2802	613
1641	2803	611
1642	2805	609
1643	2806	607
1644	2807	605
1645	2809	604
1646	2810	602
1647	2812	600
1648	2814	598
1649	2815	597
1650	2816	595
1651	2818	593
1652	2819	591
1653	2821	590
1654	2822	588
1655	2824	586
1656	2825	584
1657	2827	583
1658	2828	581
1659	2830	579
1660	2831	577
1661	2833	576
1662	2834	574
1663	2836	572
1664	2837	571
1665	2839	569
1666	2840	567
1667	2842	565
1668	2843	564
1669	2845	562
1670	2847	560
1671	2848	558
1672	2850	557
1673	2851	555
1674	2852	553
1675	2854	551
1676	2855	550
1677	2857	548
1678	2858	546
1679	2860	544
1680	2861	543
1681	2862	541
1682	2864	539
1683	2865	537
1684	2866	535
1685	2867	534
1686	2869	532
1687	2870	530
1688	2871	528
1689	2873	527
1690	2874	525
1691	2875	523
1692	2876	521
1693	2878	519
1694	2879	518
1695	2880	516
1696	2882	514
1697	2883	512
1698	2885	511
1699	2887	509
1700	2888	507
1701	2890	506
1702	2891	504
1703	2893	502
1704	2894	500
1705	2895	499
1706	2897	497
1707	2900	495
1708	2901	494
1709	2903	492
1710	2905	490
1711	2906	488
1712	2907	487
1713	2909	485
1714	2911	483
1715	2912	482
1716	2913	480
1717	2915	478
1718	2916	476
1719	2917	475
1720	2919	473
1721	2920	471
1722	2922	469
1723	2923	468
1724	2924	466
1725	2926	464
1726	2927	462
1727	2929	461
1728	2930	459
1729	2932	457
1730	2933	455
1731	2935	454
1732	2936	452
1733	2939	450
1734	2942	449
1735	2945	447
1736	2948	446
1737	2950	444
1738	2953	443
1739	2956	441
1740	2958	440
1741	2960	438
1742	2962	436
1743	2966	435
1744	2969	433
1745	2970	432
1746	2972	430
1747	2973	428
1748	2975	426
1749	2977	425
1750	2978	423
1751	2979	421
1752	2981	420
1753	2983	418
1754	2984	416
1755	2986	414
1756	2988	413
1757	2989	411
1758	2990	409
1759	2992	408
1760	2993	406
1761	2995	404
